"m_Crebillon_Schaumloeffel_1735" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Diderot_Kleinode_1748" "m_Engel_Lorenz-Stark_1801" "m_Fischer_Christian_Hannchen_1800" "m_Forster_Ansichten_1791" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Heinse_Hildegard_1795" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Kater-Murr_1820" "m_Hunold_Adalie_1702" "m_Jacobi_Eduard-Allwill_1792" "m_Jacobi_Woldemar_1779" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Loen_Der-redliche-Mann_1740" "m_Manzoni_Die-Verlobten_1826" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Mueller_Siegfried_1779" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Novalis_Ofterdingen_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Siebenkaes_1796" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Voss_Ini_1810" "m_Walpole_Otranto_1764" "m_Wezel_Kakerlak_1784" "w_Ahlefeld_Erna_1820" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fischer_Vierzehn-Tage_1801" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_Huber_Ellen-Percy_1822" "w_Huber_Klosterberuf_1830" "w_Huber_Luise_1796" "w_La-Roche_Rosaliens-Briefe_1779" "w_Naubert_Alf-von-Duelmen_1790" "w_Schlegel_Florentin_1801" "w_Unger_Albert-und-Albertine_1804"
"gesicht" 0.017312201954705 0.00969012368750735 0.0902673301701192 0.0289371787628667 0.0360929393187458 0.0457439103419357 0.0238482919688821 0.012565445026178 0.0139768191865491 0.0170930820878174 0.0151614696517916 0.0167098337371543 0.0166569501124344 0.0263290529815772 0.0178701066621991 0.0120943358193913 0.0449998269237426 0.00857127551293727 0.00186237079802589 0.0156938739304284 0.011465541951599 0.0508150646430579 0.0685611732026638 0.0116402691230221 0.0280392549569397 0.0233426704014939 0.0122954850978721 0.03799646856351 0.0630413677455146 0.0336738129980918 0.0287257591204285 0.0267659855577576 0.0630798748915815 0.119456148733765 0.0300832302704148 0.0452452229101975 0.0534290351522727 0.025408117893667 0.0188085630257848 0.0244512062595088 0.0521920668058455 0.0214427389525222 0.0280528754197305 0.0302755071147442 0.0342799883975424 0.0147918053398417 0.0500619815009059 0.0434981187063659 0.0212002897372931 0.0439927355585385 0.0340737270268544 0.0101752690086744 0.0440524633047522 0.0179298941140142 0.0592565990303466 0.0311845680937319
"ahndung" 0 0 0 0.00137796089346984 0 0 0.00411177447739346 0 0 0 0 0.00455722738286027 0.00832847505621721 0 0 0 0.0034615251479802 0.00428563775646863 0.00372474159605177 0 0.00163793456451415 0.000449690837549185 0.00252063136774499 0.00155203588306962 0 0 0.00327879602609922 0.00447017277217764 0 0 0 0 0.00262832812048256 0 0.0100277434234716 0 0 0.0107984501048085 0.00341973873196088 0.00271680069550098 0 0 0.00765078420538105 0 0 0 0.00476780776199104 0.00942459238637929 0.0106001448686465 0 0 0.00508763450433721 0 0.0089649470570071 0.0107739270964266 0.00445493829910456
"sanften" 0.00314767308267363 0.00138430338392962 0 0.00275592178693969 0.00225580870742161 0.00381199252849464 0.00328941958191477 0 0.00465893972884971 0.00341861641756348 0.00505382321726386 0.000759537897143378 0 0.00677032790954842 0.00111688166638745 0 0.0034615251479802 0.00214281887823432 0.00931185399012944 0.0020470270344037 0.00245690184677122 0.00179876335019674 0.00453713646194099 0.0116402691230221 0.0280392549569397 0 0.00573789304567363 0.00894034554435529 0.00756496412946175 0.00748306955513151 0.00732225232481511 0.0022779562176815 0 0.00868771990791017 0.0033425811411572 0.000619797574112295 0.00403238001149228 0.0025408117893667 0.00170986936598044 0 0.00869867780097425 0.0107213694762611 0.00935095847324351 0 0 0.00739590266992086 0 0.0043498118706366 0.0176669081144109 0.00902415088380278 0.010648039695892 0 0.0104454294433949 0.000996105228556345 0.00359130903214222 0.00668240744865684
"laut" 0.0094430192480209 0.00553721353571849 0.00925818770975582 0.0151575698281683 0.0112790435371081 0.0190599626424732 0.00246706468643608 0.00628272251308901 0.00828255951795504 0.00615350955161427 0.0151614696517916 0.00911445476572053 0.0333139002248688 0.0391174501440575 0.00223376333277489 0.0201572263656521 0.0242306760358614 0.0160711415867574 0.0148989663842071 0.00887045048241604 0.00163793456451415 0.012141652613828 0.0257104399509989 0.00853619735688289 0.0120168235529742 0.00636618283677107 0.00901668907177284 0.00670525915826647 0.0239557197432956 0.00748306955513151 0.00788550250364705 0.00797284676188524 0.0105133124819302 0.0412666695625733 0.0233980679881004 0.0266512956868287 0.0171376150488422 0.0228673061043003 0.0170986936598044 0.0108672027820039 0.00869867780097425 0.0142951593016815 0.0246525268840056 0.0353214249672015 0.0290061440286897 0.0295836106796835 0.0357585582149328 0.0260988712238196 0.0212002897372931 0.0112801886047535 0.0127776476350704 0.00508763450433721 0.00862883301845662 0.00597663137133807 0.0323217812892799 0.0423219138414933
"stand" 0.0299028942853995 0.047758466745572 0.0763800486054855 0.0413388268040953 0.0428603654410106 0.064803872984409 0.0246706468643608 0.025130890052356 0.0465893972884971 0.0485443531294015 0.0581189669985344 0.040255508548599 0.0916132256183893 0.0684555377521007 0.030155804992461 0.0564402338238258 0.0830766035515248 0.0385707398082177 0.016761337182233 0.0429875677224777 0.0270259203144834 0.0759977515458123 0.0741065622117028 0.093122152984177 0.0801121570198278 0.0530515236397589 0.0442637463523394 0.0916385418296417 0.0901491558760859 0.0673476259961836 0.0709695225328234 0.0250575183944965 0.11301810918075 0.125971938664697 0.0534812982585152 0.0632193525594541 0.0483885601379074 0.0514514387346757 0.0495862116134327 0.0543360139100196 0.069589422407794 0.0428854779050444 0.0263527011518681 0.0655969320819457 0.0369169105819687 0.0443754160195252 0.0762849241918566 0.0637972407693367 0.0229669805487342 0.058656980744718 0.0702770619928871 0.0610516140520465 0.0199825606743206 0.0378519986851411 0.0538696354821332 0.0534592595892547
"blieb" 0.0125906923306945 0.0470663150536072 0.0879527832426802 0.0344490223367461 0.0225580870742161 0.0266839476994625 0.0180918077005312 0.0335078534031414 0.0331302380718201 0.0266652080569952 0.0328498509122151 0.0159502958400109 0.0333139002248688 0.0368606741742081 0.0234545149941364 0.0282201169119129 0.051922877219703 0.0299994642952804 0.016761337182233 0.0286583784816518 0.0188362474919127 0.036424957841484 0.0262145662245479 0.0457850585505537 0.0240336471059483 0.0275867922926746 0.0213121741696449 0.0201157774747994 0.0195428240011095 0.00374153477756576 0.0191505060802857 0.0142372263605094 0.0394249218072384 0.0369228096086182 0.0401109736938864 0.0371878544467377 0.0201619000574614 0.0101632471574668 0.0598454278093154 0.0298848076505108 0.034794711203897 0.0339510033414935 0.0153015684107621 0.0454132606721163 0.0474645993196741 0.051771318689446 0.0762849241918566 0.0579974916084879 0.0229669805487342 0.055272924163292 0.031944119087676 0.0457887105390349 0.0331528847551228 0.028887051628134 0.0341174358053511 0.0467768521405979
"wiederholte" 0.00157383654133682 0.0062293652276833 0.00925818770975582 0.0151575698281683 0.00676742612226483 0.00762398505698929 0.00246706468643608 0.00837696335078534 0.00828255951795504 0.00546978626810157 0.00505382321726386 0 0 0.00451355193969895 0.00111688166638745 0 0.0034615251479802 0 0.00186237079802589 0.000682342344801234 0.00409483641128537 0.0139404159640247 0.00201650509419599 0.00698416147381327 0 0.00636618283677107 0.00901668907177284 0.00223508638608882 0.00252165470982058 0.00374153477756576 0.00619575196715125 0.00170846716326112 0.0131416406024128 0.00434385995395508 0.0033425811411572 0.0161147369269197 0.0070566650201115 0.00127040589468335 0.00341973873196088 0.00271680069550098 0.00434933890048713 0.00536068473813055 0.00255026140179368 0.0605510142294883 0.0131846109221317 0.0369795133496043 0.0214551349289597 0.0159493101923342 0.00176669081144109 0.0101521697442781 0.00851843175671359 0.0152629035130116 0.00454149106234559 0.00398442091422538 0.00538696354821332 0.00890987659820911
"umfaßte" 0.00314767308267363 0.000692151691964811 0 0.00137796089346984 0 0 0.000822354895478693 0 0.00155297990961657 0 0.00252691160863193 0.00303815158857351 0 0 0 0 0 0 0 0 0 0 0 0.000776017941534808 0 0 0 0.00447017277217764 0 0 0.00337950107299159 0 0 0.0108596498848877 0.0033425811411572 0.000619797574112295 0 0 0.00512960809794132 0 0 0.00357378982542037 0.000850087133931228 0.0151377535573721 0 0 0.00953561552398207 0.000724968645106099 0.00530007243432327 0.00451207544190139 0.0021296079391784 0 0.0104454294433949 0 0 0.00222746914955228
"weib" 0.00472150962401045 0.00276860676785924 0.00231454692743895 0.0165355307216381 0.0473719828558538 0.0152479701139786 0.010690613641223 0.00209424083769634 0.00569425966859409 0.00205116985053809 0.0176883812604235 0.00455722738286027 0 0.0157974317889463 0 0.0322515621850433 0.0449998269237426 0.0107140943911716 0 0.00272936937920493 0.011465541951599 0.00854412591343451 0.0206691772155089 0.000776017941534808 0 0.00424412189118071 0.00163939801304961 0 0.00441289574218602 0.0112246043326973 0.00337950107299159 0.0222100731223946 0.00525665624096512 0.0130315798618653 0.0133703245646288 0.00991676118579672 0.00302428500861921 0.00825763831544178 0.00341973873196088 0.00815040208650293 0 0.00357378982542037 0.0620563607769796 0.0252295892622868 0.023732299659837 0.00739590266992086 0.00476780776199104 0.0043498118706366 0.0141335264915287 0.0157922640466549 0.0532401984794599 0.0839459693215639 0.0118078767620985 0.00398442091422538 0.00359130903214222 0.0334120372432842
"tugend" 0.0865610097735249 0.00276860676785924 0.00925818770975582 0.017913491615108 0.0135348522445297 0 0.00986825874574431 0.0356020942408377 0.00672957960833847 0.00546978626810157 0 0.00303815158857351 0.0249854251686516 0.0105316211926309 0.0256882783269113 0.0322515621850433 0.0103845754439406 0.0117855038302887 0.0297979327684142 0.0156938739304284 0.0532328733467098 0.00404721753794266 0.00806602037678398 0.0108642511814873 0.0160224314039656 0.00424412189118071 0.0180333781435457 0.0156456047026218 0.00630413677455146 0.0299322782205261 0.00675900214598318 0.0865623362718969 0.00262832812048256 0 0.0434535548350436 0.00681777331523524 0.0221780900632076 0.0133392618941752 0.0376171260515697 0.0217344055640078 0 0.0107213694762611 0.0629064479109109 0.0403673428196589 0.00263692218442634 0.00739590266992086 0.00238390388099552 0.0014499372902122 0.00353338162288218 0.0101521697442781 0.0276849032093192 0.0101752690086744 0.0644891730853074 0.0199221045711269 0.00718261806428443 0.00668240744865684
"verlassen" 0.0440674231574309 0.040144798133959 0.0786945955329244 0.017913491615108 0.0135348522445297 0.00381199252849464 0.010690613641223 0.0858638743455497 0.0232946986442485 0.0170930820878174 0.0328498509122151 0.0068358410742904 0.0333139002248688 0.0225677596984947 0.0134025799966494 0.0161257810925217 0.0242306760358614 0.0246424170996946 0.00558711239407766 0.0382111713088691 0.0180172802096556 0.0287802136031478 0.0267186924980969 0.0279366458952531 0.00801121570198278 0.0106103047279518 0.0180333781435457 0.0178806910887106 0.00441289574218602 0.0112246043326973 0.00844875268247898 0.0256270074489168 0.0341682655662733 0.0217192997697754 0.016712905705786 0.0291304859832779 0.0252023750718268 0.0355713650511338 0.00512960809794132 0.0489024125190176 0.00434933890048713 0.0214427389525222 0.0272027882857993 0.0655969320819457 0.0580122880573794 0.0221877080097626 0.0166873271669686 0.0275488085140318 0.060067487588997 0.0575289618842427 0.0383329429052112 0.0457887105390349 0.00363319284987647 0.0368558934565848 0.0484826719339199 0.0289570989441796
"gewaltsam" 0 0 0 0.00137796089346984 0 0 0.00328941958191477 0.00209424083769634 0.00569425966859409 0.00273489313405079 0.00252691160863193 0 0 0.00376129328308246 0 0 0.0034615251479802 0.00107140943911716 0 0 0 0.00224845418774592 0 0 0 0 0 0 0.00252165470982058 0 0.00281625089415966 0.000569489054420374 0 0.00217192997697754 0 0.00123959514822459 0 0.00381121768405005 0.00170986936598044 0.00271680069550098 0 0.0142951593016815 0 0.00504591785245736 0.00791076655327901 0 0.00476780776199104 0.0014499372902122 0.00706676324576436 0.00338405658142604 0.00425921587835679 0.0025438172521686 0.000454149106234559 0.00398442091422538 0.00359130903214222 0.00445493829910456
"erscheinen" 0.0125906923306945 0.00276860676785924 0.0300891100567064 0.00551184357387937 0.0135348522445297 0 0.0139800332231378 0.00418848167539267 0.0134591592166769 0.0170930820878174 0 0.00455722738286027 0.0249854251686516 0.0150451731323298 0 0.0161257810925217 0.0034615251479802 0.00642845663470295 0 0.0156938739304284 0.00655173825805659 0.012141652613828 0.001512378820647 0.00620814353227847 0.00400560785099139 0.00848824378236143 0.00655759205219843 0.0111754319304441 0.0081953778069169 0.0112246043326973 0.00844875268247898 0.00854233581630561 0.0105133124819302 0 0.016712905705786 0.0154949393528074 0.0171376150488422 0.0107984501048085 0.00341973873196088 0.00543360139100196 0.00869867780097425 0.00893447456355092 0.0059506099375186 0 0.00791076655327901 0.00739590266992086 0.0166873271669686 0.0137744042570159 0.00706676324576436 0.0112801886047535 0.00425921587835679 0.0025438172521686 0.00454149106234559 0.00398442091422538 0.01616089064464 0.0133648148973137
"arm" 0.00157383654133682 0.00692151691964811 0.0208309223469506 0.0124016480412286 0.00676742612226483 0.0457439103419357 0.0115129685367017 0.00209424083769634 0.0155297990961657 0.00888840268566506 0.0202152928690554 0.0151907579428676 0.0166569501124344 0.0173019491021793 0.00781817166471212 0.0120943358193913 0.0276922011838416 0.00857127551293727 0.0148989663842071 0.00272936937920493 0.00982760738708489 0.0224845418774592 0.0327682077806849 0.00620814353227847 0.0400560785099139 0.0127323656735421 0.0122954850978721 0.0335262957913323 0.0163907556138338 0.0112246043326973 0.0270360085839327 0.00911182487072599 0.023654953084343 0.0847052691021241 0.0233980679881004 0.0297502835573902 0.0070566650201115 0.0107984501048085 0.0136789549278435 0.0244512062595088 0.0130480167014614 0.0160820542143917 0.00765078420538105 0.0201836714098294 0.0105476887377054 0 0.0214551349289597 0.0210240907080769 0.0106001448686465 0.0304565092328344 0.0468513746619247 0.0101752690086744 0.0386026740299375 0.0119532627426761 0.00897827258035554 0.0334120372432842
"nähe" 0.00157383654133682 0.0186880956830499 0.00925818770975582 0.00137796089346984 0 0.00381199252849464 0.0115129685367017 0.00209424083769634 0.0124238392769326 0.0177768053713301 0.00252691160863193 0.00379768948571689 0.00832847505621721 0.00902710387939789 0.00111688166638745 0.00403144527313042 0 0.00214281887823432 0.00372474159605177 0.00750576579281357 0.000818967282257074 0.0130410342889264 0.00201650509419599 0.0108642511814873 0 0.00424412189118071 0.00327879602609922 0.0223508638608882 0.0144995145814684 0.00374153477756576 0.00619575196715125 0.00911182487072599 0.0131416406024128 0.00217192997697754 0.0066851622823144 0.00991676118579672 0.0201619000574614 0.00635202947341676 0.00341973873196088 0.00543360139100196 0 0.0357378982542037 0 0.0302755071147442 0.0184584552909844 0.0295836106796835 0.0166873271669686 0.0195741534178647 0.019433598925852 0.0112801886047535 0.0255552952701408 0.0101752690086744 0.00317904374364191 0.00498052614278172 0.00179565451607111 0.0289570989441796
"unglückliche" 0.0110168557893577 0.00138430338392962 0.0185163754195116 0.0124016480412286 0.0180464696593729 0 0.00164470979095739 0.0272251308900524 0.0103531993974438 0.00410233970107618 0.0126345580431597 0.00607630317714702 0 0.00977936253601438 0.00335064499916234 0 0.0034615251479802 0.00321422831735148 0 0.0061410811032111 0.00491380369354244 0.0103428892636313 0.00756189410323498 0.00232805382460442 0.00400560785099139 0 0.00901668907177284 0 0.00441289574218602 0 0.00225300071532773 0.0666302193671838 0.00525665624096512 0 0 0.00371878544467377 0.00201619000574614 0.00825763831544178 0.00341973873196088 0.0190176048685068 0.0173973556019485 0.00536068473813055 0 0.0252295892622868 0.0184584552909844 0.0221877080097626 0.0190712310479641 0.00942459238637929 0.0141335264915287 0.0101521697442781 0.0191664714526056 0.025438172521686 0.00317904374364191 0.0278909463995777 0.00538696354821332 0.0111373457477614
"rein" 0.00314767308267363 0.00207645507589443 0 0.00137796089346984 0.00451161741484322 0 0.0131576783276591 0 0.00931787945769942 0.0143581889537666 0.00505382321726386 0.0311410537828785 0.0166569501124344 0.00902710387939789 0 0.0282201169119129 0.0103845754439406 0.00107140943911716 0.00744948319210355 0.0020470270344037 0.00491380369354244 0.00359752670039348 0.00957839919743097 0.00155203588306962 0.0120168235529742 0.0106103047279518 0.00245909701957441 0.0111754319304441 0.0176515829687441 0 0.00563250178831932 0.00740335770746486 0 0 0.0300832302704148 0.00371878544467377 0.00302428500861921 0.0025408117893667 0.00854934682990219 0.0108672027820039 0 0.0160820542143917 0.00765078420538105 0.00504591785245736 0.00263692218442634 0.0221877080097626 0.00715171164298655 0.00507478051574269 0.00530007243432327 0.00451207544190139 0.00638882381753519 0.00508763450433721 0.00817468391222206 0.00597663137133807 0.00897827258035554 0.0178197531964182
"dein" 0.0110168557893577 0.00346075845982406 0.00694364078231686 0.0289371787628667 0.0315813219039026 0.0609918804559143 0 0.00209424083769634 0.0196710788551432 0.00752095611863966 0.0884419063021176 0.0151907579428676 0.0749562755059549 0.0330993808911256 0.00893505333109957 0.0564402338238258 0.0657689778116238 0.00749986607382011 0.0707700903249837 0.0211526126888382 0.00737070554031366 0.00404721753794266 0.0584786477316838 0.000776017941534808 0.0120168235529742 0.0190985485103132 0.00491819403914882 0.03799646856351 0.0327815112276676 0.0187076738878288 0.0287257591204285 0.0392947447550058 0.0105133124819302 0.0195473697927979 0.0534812982585152 0.0185939272233688 0.00302428500861921 0.0393825827351839 0.0530059503453936 0.0597696153010215 0.0434933890048713 0.0107213694762611 0.146214987036171 0.0201836714098294 0.0395538327663951 0 0.0143034232859731 0.0159493101923342 0.0547674151546738 0.0112801886047535 0.0234256873309624 0.012719086260843 0.0208908588867897 0.0697273659989441 0.0215478541928533 0.0378669755423887
"tür" 0.00157383654133682 0 0.101840064807314 0.0110236871477587 0 0.00762398505698929 0.000822354895478693 0.00209424083769634 0.00414127975897752 0.00410233970107618 0.00758073482589579 0.00987399266286391 0 0.00225677596984947 0.0223376333277489 0.0201572263656521 0.034615251479802 0.00321422831735148 0 0.0307054055160555 0.00982760738708489 0.0499156829679595 0.010586651744529 0.00155203588306962 0 0.0127323656735421 0.00983638807829765 0.0156456047026218 0.00252165470982058 0 0.00506925160948739 0.0153762044693501 0.00525665624096512 0.0564701794014161 0 0.031609676279727 0.0171376150488422 0.00762243536810011 0.00170986936598044 0.0787872201695284 0.00434933890048713 0.0178689491271018 0.00255026140179368 0.0252295892622868 0 0.0665631240292878 0.0548297892628969 0.0137744042570159 0.00530007243432327 0.0609130184656687 0.0021296079391784 0.0025438172521686 0.00862883301845662 0.0189259993425706 0.0341174358053511 0.00890987659820911
"hielt" 0.0314767308267363 0.040144798133959 0.099525517879875 0.0551184357387937 0.0360929393187458 0.0457439103419357 0.0115129685367017 0.0356020942408377 0.051765996987219 0.0300838244745587 0.035376762520847 0.040255508548599 0.00832847505621721 0.0406219674572905 0.00111688166638745 0.0161257810925217 0.0276922011838416 0.0439277870038035 0.0148989663842071 0.0600461263425086 0.0483190696531674 0.041371557054525 0.0539415112697428 0.0644094891473891 0.0480672942118967 0.0148544266191325 0.0581986294632611 0.0491719004939541 0.051693921551322 0.0261907434429603 0.0484395153795461 0.0216405840679742 0.0289116093253082 0.0781894791711915 0.0401109736938864 0.0601203646888926 0.0735909352097342 0.0317601473670838 0.0376171260515697 0.0407520104325147 0.0826374391092554 0.0303772135160731 0.0229523526161432 0.0302755071147442 0.0263692218442634 0.0147918053398417 0.0548297892628969 0.0376983695455172 0.0282670529830574 0.0688091504889962 0.0468513746619247 0.0635954313042151 0.0386026740299375 0.0428325248279228 0.0448913629017777 0.0735064819352252
"höchst" 0.0299028942853995 0.0242253092187684 0.00694364078231686 0.00413388268040953 0.0112790435371081 0.00381199252849464 0.00657883916382954 0 0.0129414992468047 0.0437582901448126 0.00252691160863193 0.0364578190628821 0 0.0120361385058639 0.0279220416596862 0.00403144527313042 0.0034615251479802 0.0139283227085231 0 0.00750576579281357 0.000818967282257074 0.00314783586284429 0.000504126273548999 0.0155203588306962 0 0 0.00655759205219843 0 0.00126082735491029 0 0.0016897505364958 0.00683386865304449 0.00525665624096512 0 0.0100277434234716 0.00991676118579672 0.0120971400344768 0.0025408117893667 0.0188085630257848 0.00271680069550098 0.0130480167014614 0.0107213694762611 0.000850087133931228 0.0100918357049147 0.00527384436885268 0.00739590266992086 0.0238390388099552 0.00797465509616709 0.0141335264915287 0.0203043394885562 0.00425921587835679 0.0178067207651802 0.00953713123092574 0 0.0251391632249955 0.0311845680937319
"weinend" 0.00157383654133682 0 0.00462909385487791 0.00137796089346984 0 0.0114359775854839 0 0 0 0.000683723283512697 0 0 0 0.00225677596984947 0 0 0 0 0.00186237079802589 0.0020470270344037 0 0.00179876335019674 0.01008252547098 0 0 0 0.00327879602609922 0.00670525915826647 0.00378248206473088 0.00374153477756576 0.00675900214598318 0.00854233581630561 0 0 0 0.000619797574112295 0 0.00508162357873341 0 0.00271680069550098 0 0.00714757965084073 0.000850087133931228 0.00504591785245736 0 0.00739590266992086 0.00476780776199104 0.0021749059353183 0.0123668356800876 0.00225603772095069 0.00851843175671359 0.0025438172521686 0.00363319284987647 0.00498052614278172 0.00179565451607111 0.00890987659820911
"bande" 0 0.00207645507589443 0 0.00551184357387937 0.00225580870742161 0.00381199252849464 0.00657883916382954 0.00418848167539267 0.0051765996987219 0.00273489313405079 0 0.000759537897143378 0 0.00376129328308246 0.00223376333277489 0.0120943358193913 0.0034615251479802 0.00321422831735148 0.00558711239407766 0.00341171172400617 0.00245690184677122 0.0058459808881394 0.000504126273548999 0.000776017941534808 0 0 0.00819699006524804 0.00447017277217764 0.00126082735491029 0.00374153477756576 0.00225300071532773 0.00911182487072599 0.00262832812048256 0 0.0066851622823144 0.00123959514822459 0.00201619000574614 0.000635202947341676 0.00512960809794132 0.00543360139100196 0 0.00357378982542037 0.0119012198750372 0 0.00263692218442634 0.0147918053398417 0.0119195194049776 0.0043498118706366 0.0106001448686465 0 0.0149072555742488 0.00763145175650581 0.00317904374364191 0.0139454731997888 0.00179565451607111 0.00222746914955228
"schwäche" 0.0094430192480209 0.000692151691964811 0.00462909385487791 0.00275592178693969 0 0.00381199252849464 0.00575648426835085 0 0.0051765996987219 0.00205116985053809 0.00505382321726386 0.00379768948571689 0 0.00150451731323298 0 0 0 0.00642845663470295 0.00372474159605177 0.011599819861621 0.000818967282257074 0.0058459808881394 0.000504126273548999 0 0 0.00212206094559036 0.00245909701957441 0.00447017277217764 0 0.00374153477756576 0.000563250178831932 0.0159456935237705 0 0.00434385995395508 0 0.0117761539081336 0.00403238001149228 0.0152448707362002 0.00170986936598044 0 0.00434933890048713 0.0107213694762611 0.00510052280358737 0.0100918357049147 0.00263692218442634 0 0.00238390388099552 0.0101495610314854 0.00706676324576436 0.025944433790933 0.0149072555742488 0.0305258070260233 0.00272489463740735 0.00697273659989441 0.0125695816124978 0.00222746914955228
"traurige" 0.00314767308267363 0.00207645507589443 0.00231454692743895 0.00551184357387937 0.00451161741484322 0.00381199252849464 0.00411177447739346 0.018848167539267 0.00672957960833847 0.00273489313405079 0.00758073482589579 0.00151907579428676 0 0.00150451731323298 0.00446752666554978 0 0 0 0.00186237079802589 0.00341171172400617 0.00573277097579952 0.0112422709387296 0.0176444195742149 0.00465610764920885 0 0 0.00245909701957441 0.00447017277217764 0.00189124103236544 0 0.0016897505364958 0.00398642338094262 0 0 0 0.00309898787056147 0.00201619000574614 0.00444642063139173 0.00683947746392176 0.00543360139100196 0.00434933890048713 0.00357378982542037 0.00510052280358737 0.00504591785245736 0 0 0 0.00579974916084879 0.00353338162288218 0.00902415088380278 0.00425921587835679 0.0152629035130116 0.00862883301845662 0.00498052614278172 0.00179565451607111 0
"umarmte" 0.00472150962401045 0.00346075845982406 0.0185163754195116 0.00413388268040953 0.00451161741484322 0.0114359775854839 0.000822354895478693 0.025130890052356 0.00465893972884971 0.00273489313405079 0 0.00151907579428676 0 0.00526581059631544 0.00335064499916234 0 0.0069230502959604 0.00107140943911716 0 0.0143291892408259 0.00573277097579952 0.00179876335019674 0.012603156838725 0.00155203588306962 0 0 0.00901668907177284 0.0223508638608882 0.00315206838727573 0 0.00112650035766386 0.00341693432652224 0 0.00868771990791017 0 0.00185939272233688 0.00403238001149228 0.00508162357873341 0.00170986936598044 0.00815040208650293 0 0 0 0.0100918357049147 0.00263692218442634 0 0.00476780776199104 0.0021749059353183 0.0141335264915287 0.00112801886047535 0.0021296079391784 0.0101752690086744 0.0199825606743206 0.000996105228556345 0.00538696354821332 0.0178197531964182
"heiterkeit" 0 0 0.00231454692743895 0 0.00902323482968644 0.00762398505698929 0.00164470979095739 0 0.00724723957821066 0.0129907423867412 0.00505382321726386 0.00607630317714702 0 0.00601806925293193 0 0 0.0103845754439406 0 0.00186237079802589 0.0040940540688074 0 0.00269814502529511 0.00655364155613698 0.00465610764920885 0.00400560785099139 0 0.000819699006524804 0.00894034554435529 0.000630413677455146 0 0.00506925160948739 0.000569489054420374 0.00262832812048256 0.00651578993093263 0 0.00495838059289836 0.00201619000574614 0.00127040589468335 0 0.00271680069550098 0 0.019655844039812 0.000850087133931228 0.0151377535573721 0 0.00739590266992086 0.00238390388099552 0.0028998745804244 0.00883345405720545 0.0169202829071302 0.0021296079391784 0.0025438172521686 0.00499564016858015 0.00298831568566903 0.00897827258035554 0
"begleiten" 0.00157383654133682 0.0062293652276833 0.00231454692743895 0.00275592178693969 0.00225580870742161 0.00762398505698929 0.000822354895478693 0.00837696335078534 0.00414127975897752 0.00546978626810157 0 0.00987399266286391 0 0.000752258656616491 0.0145194616630368 0.0120943358193913 0.0069230502959604 0.00107140943911716 0.00372474159605177 0.00955279282721727 0.00491380369354244 0.00359752670039348 0.00604951528258798 0.00232805382460442 0 0.00636618283677107 0.00327879602609922 0.0156456047026218 0.00189124103236544 0 0.00450600143065545 0.00341693432652224 0.0105133124819302 0.00434385995395508 0 0.00309898787056147 0.00403238001149228 0.00825763831544178 0.00341973873196088 0.0135840034775049 0 0.00178689491271018 0.00340034853572491 0.0100918357049147 0.0105476887377054 0.00739590266992086 0.0119195194049776 0.0137744042570159 0.0282670529830574 0.0203043394885562 0.00425921587835679 0.0101752690086744 0.00272489463740735 0.00199221045711269 0.00718261806428443 0.00445493829910456
"trennen" 0.00472150962401045 0.00346075845982406 0.00462909385487791 0.00413388268040953 0.00225580870742161 0.0152479701139786 0.000822354895478693 0.00837696335078534 0.00621191963846628 0.00752095611863966 0.00252691160863193 0.00303815158857351 0 0.00601806925293193 0.00335064499916234 0.00403144527313042 0 0.00642845663470295 0.00186237079802589 0.00477639641360864 0.00491380369354244 0.00269814502529511 0.00453713646194099 0.00155203588306962 0.00400560785099139 0 0.000819699006524804 0.00447017277217764 0.00126082735491029 0 0.00281625089415966 0.00341693432652224 0.0131416406024128 0.00217192997697754 0.0100277434234716 0.000619797574112295 0 0.00317601473670838 0.00341973873196088 0.00271680069550098 0.00434933890048713 0.00536068473813055 0.00425043566965614 0.0201836714098294 0.00263692218442634 0.0147918053398417 0.00715171164298655 0.0014499372902122 0.0176669081144109 0.00225603772095069 0.00851843175671359 0.0101752690086744 0.000908298212469118 0.00398442091422538 0.00897827258035554 0.00222746914955228
