"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Klinger_Faust_1791" "m_Paul_Loge_1793" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Scott_Ivanhoe_1819" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Wezel_Belphegor_1776" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"sorgfalt" 0 0.00296876855480347 0.00759128520458514 0.00215280618285936 0.00928591326957006 0 0.00199429631254612 0.00788679815711816 0.00270262965865787 0.0024814863394177 0.00107388316151203 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.0307906503520844
"kennen" 0.0438878810931008 0.0311720698254364 0.0177129988106987 0.0236808680114529 0.00928591326957006 0.0124298876648902 0.0113010124377613 0.0164308294939962 0.0175670927812762 0.0159524121819709 0.00859106529209622 0.031682092828532 0.0324341856316558 0.0445028825730758 0.0495327853490053
"edlen" 0 0.0126172663579147 0.00759128520458514 0.00861122473143743 0 0.027967247246003 0.00199429631254612 0.00131446635951969 0.041890759709197 0.00141799219395297 0.00751718213058419 0.0429971259815791 0.0144151936140692 0.0101142914938809 0.0120485153551635
"band" 0.00292585873954005 0.0022265764161026 0.00253042840152838 0.00215280618285936 0.00464295663478503 0.00466120787433384 0.00598288893763835 0.00657233179759847 0.00270262965865787 0.0106349414546473 0.00322164948453608 0.00905202652243771 0.00540569760527596 0.00404571659755234 0.00937106749846047
"hofnung" 0 0 0 0 0 0 0 0 0 0 0.00429553264604811 0 0 0 0
"sorge" 0.0204810111767804 0.0118750742192139 0.0101217136061135 0.00538201545714839 0.0139288699043551 0.00466120787433384 0 0.00788679815711816 0.00675657414664469 0.00992594535767081 0.00214776632302406 0.0294190861979226 0.0198208912193452 0.00404571659755234 0.00401617178505449
"bald" 0.111182632102522 0.126172663579147 0.101217136061135 0.0796538287657962 0.246076701643607 0.107207781109678 0.0485278769386222 0.147877465445966 0.0445933893678549 0.0857885277341548 0.100945017182131 0.0973092851162054 0.0666702704650702 0.09507434004248 0.0870170553428472
"dann" 0.0936274796652818 0.116524165776036 0.09362585085655 0.0818066349486556 0.292506267991457 0.108761517067789 0.0744537290017217 0.276695168678896 0.102024269614335 0.0350953068003361 0.0493986254295533 0.0520491525040168 0.0756797664738635 0.0303428744816426 0.249002650673378
"willen" 0.0614430335303412 0.0207813798836243 0.0177129988106987 0.00968762782286711 0 0.0481658147014496 0.00199429631254612 0.0348333585272719 0.0324315559038945 0.0148889180365062 0.0354381443298969 0.0203670596754848 0.0180189920175865 0.0384343076767472 0.0307906503520844
"kindheit" 0.0146292936977003 0.0044531528322052 0 0.00215280618285936 0 0 0.0166191359378843 0.00131446635951969 0.00135131482932894 0.00319048243639419 0.00107388316151203 0 0 0 0.00401617178505449
"vater" 0.0702206097489613 0.0801567509796936 0.073382423644323 0.0484381391143355 0.0510725229826353 0.0652569102406737 0.0425449880009839 0.156421496782844 0.0878354639063809 0.0223333770547593 0.0107388316151203 0.0248930729367037 0.0738778672721048 0.0182057246889855 0.0629200246325203
"stiller" 0 0.00371096069350433 0.00253042840152838 0.00322920927428904 0 0.00155373595811128 0.00465335806260761 0.00525786543807878 0.000675657414664469 0.00319048243639419 0.00214776632302406 0 0.00180189920175865 0 0.00267744785670299
"bilder" 0.0234068699163204 0.00964849780311127 0.0101217136061135 0.00322920927428904 0 0.00621494383244511 0.00465335806260761 0.00328616589879923 0.000675657414664469 0.00815345511522959 0 0.00452601326121886 0.00180189920175865 0.00606857489632851 0.00535489571340598
"traurigen" 0 0.00296876855480347 0 0.00215280618285936 0.0232147831739252 0.00621494383244511 0.00465335806260761 0.000657233179759847 0.000675657414664469 0.00531747072732365 0.00751718213058419 0.015841046414266 0.00360379840351731 0.00404571659755234 0.00267744785670299
"wandte" 0.0146292936977003 0.00593753710960694 0.00506085680305676 0.00107640309142968 0.00464295663478503 0.010876151706779 0.00465335806260761 0.00591509861783862 0.0222966946839275 0 0.00429553264604811 0.00905202652243771 0.00720759680703461 0.00404571659755234 0.00803234357010897
"aussicht" 0.0146292936977003 0.00816411352570954 0 0.0118404340057265 0.00928591326957006 0.00310747191622256 0.00265906175006149 0.00131446635951969 0.00675657414664469 0.00779895706674135 0.00966494845360825 0.0135780397836566 0.0108113952105519 0.00404571659755234 0.00803234357010897
"erhalten" 0.0175551524372403 0.0185548034675217 0.0126521420076419 0.0258336741943123 0.00928591326957006 0.0248597753297805 0.00797718525018447 0.00657233179759847 0.03175589848923 0.0152434160849945 0.0193298969072165 0.0611011790264545 0.0702740688685875 0.0445028825730758 0.0441778896355993
"einmahl" 0 0 0 0 0 0 0 0.00197169953927954 0 0 0 0 0 0 0.0334680982087874
"schonung" 0 0.0044531528322052 0.00253042840152838 0.00430561236571871 0 0.00310747191622256 0.00332382718757686 0.00262893271903939 0.000675657414664469 0.00177249024244122 0.00107388316151203 0 0 0.00606857489632851 0.0013387239283515
"inniger" 0 0 0 0 0 0 0.000664765437515373 0.000657233179759847 0 0.000354498048488243 0 0.00452601326121886 0 0.00202285829877617 0.013387239283515
"wehmütig" 0 0.000742192138700867 0 0.00107640309142968 0 0.00155373595811128 0 0.00328616589879923 0 0.0024814863394177 0 0 0.00180189920175865 0 0.0013387239283515
"edle" 0.00292585873954005 0.00519534497090607 0 0.00753482164000775 0 0.0295209832041143 0.00265906175006149 0.000657233179759847 0.0236480095132564 0.00850795316371783 0.00214776632302406 0.047523139242798 0.052255076851001 0.0101142914938809 0.0267744785670299
"meiner" 0.222365264205044 0.0564066025412659 0.0177129988106987 0.118404340057265 0.236790788374037 0.0590419664082286 0.078442321626814 0.0348333585272719 0.0932407232236967 0.281825948548153 0.109536082474227 0.617800810156374 0.315332360307764 0.224537271164155 0.184743902112506
"welchem" 0.0292585873954006 0.0215235720223251 0.0354259976213973 0.0236808680114529 0 0.0248597753297805 0.0219372594380073 0.00591509861783862 0.0236480095132564 0.0340318126548713 0.038659793814433 0.031682092828532 0.0504531776492423 0.0667543238596136 0.0508715092773568
"trat" 0.0204810111767804 0.0549222182638641 0.0632607100382095 0.0473617360229059 0.0278577398087102 0.0372896629946707 0.0139600741878228 0.00394339907855908 0.03175589848923 0.0478572365459128 0.00644329896907216 0.00678901989182828 0.0108113952105519 0.0343885910791949 0.013387239283515
"heftigkeit" 0 0.0066797292483078 0 0.00107640309142968 0.00464295663478503 0.00155373595811128 0.00132953087503075 0.000657233179759847 0.00405394448798681 0.00212698829092946 0.00214776632302406 0.00452601326121886 0.00720759680703461 0.00606857489632851 0.010709791426812
"fürchtete" 0.0117034349581602 0.0089063056644104 0.0303651408183405 0.00215280618285936 0.0185718265391401 0 0.00265906175006149 0.00328616589879923 0.00472960190265128 0.00177249024244122 0.00644329896907216 0.00905202652243771 0.00720759680703461 0.00404571659755234 0.00535489571340598
"klagen" 0 0.00371096069350433 0.00253042840152838 0.00538201545714839 0.00464295663478503 0.00466120787433384 0.00531812350012298 0.00591509861783862 0.00337828707332234 0.0024814863394177 0.00536941580756014 0.015841046414266 0.0108113952105519 0.00606857489632851 0.010709791426812
"voll" 0.00877757621862017 0.0415627597672485 0.0253042840152838 0.00968762782286711 0.00928591326957006 0.0186448314973353 0.0365620990633455 0.0453490894034294 0.0229723520985919 0.0216243809577828 0.0236254295532646 0.0407341193509697 0.0324341856316558 0.0101142914938809 0.0281132024953814
"träne" 0 0.0066797292483078 0.00253042840152838 0.00107640309142968 0 0.00155373595811128 0.0146248396253382 0.00262893271903939 0.000675657414664469 0.00283598438790594 0.00322164948453608 0.0135780397836566 0.00540569760527596 0.00404571659755234 0.0321293742804359
"denken" 0.0877757621862016 0.0319142619641373 0.0151825704091703 0.0247572711028826 0.0371436530782802 0.0170910955392241 0.0358973336258301 0.025632094010634 0.0141888057079538 0.0347408087518478 0.0289948453608247 0.0588381723958451 0.0630664720615529 0.0222514412865379 0.0267744785670299
"schleier" 0.00585171747908011 0.0022265764161026 0.0101217136061135 0.00538201545714839 0 0.0186448314973353 0.00465335806260761 0 0.0108105186346315 0.00531747072732365 0.00107388316151203 0.00226300663060943 0.00180189920175865 0.00606857489632851 0.00401617178505449
"spuren" 0 0.000742192138700867 0 0.00107640309142968 0.0185718265391401 0 0.00132953087503075 0 0.00675657414664469 0.00141799219395297 0.0118127147766323 0.00678901989182828 0 0 0.0013387239283515
"leb" 0 0.00148438427740173 0 0.00107640309142968 0 0 0.000664765437515373 0.00131446635951969 0.00405394448798681 0.000354498048488243 0.00107388316151203 0 0 0 0
"seite" 0.0585171747908011 0.0296876855480347 0.0303651408183405 0.0462853329314762 0.0278577398087102 0.0186448314973353 0.0186134322504304 0.0177452958535159 0.0493229912705062 0.0347408087518478 0.039733676975945 0.0362081060897508 0.041443681640449 0.0343885910791949 0.0575651289191143
"wagte" 0.00877757621862017 0.0126172663579147 0.0126521420076419 0.00430561236571871 0.0232147831739252 0.00466120787433384 0.00199429631254612 0.00131446635951969 0.00743223156130915 0.00283598438790594 0.00644329896907216 0.00226300663060943 0.00180189920175865 0.00202285829877617 0.00535489571340598
"freundinn" 0 0 0 0 0 0 0 0.000657233179759847 0 0 0.00107388316151203 0 0 0 0.0763072639160352
"bestimmung" 0 0.00742192138700867 0 0.00645841854857807 0 0.0155373595811128 0.00265906175006149 0.00262893271903939 0.000675657414664469 0.00460847463034716 0.00214776632302406 0.00905202652243771 0.00900949600879327 0.0141600080914332 0.010709791426812
"trüben" 0 0.00296876855480347 0 0.00215280618285936 0 0 0.00199429631254612 0 0 0.00106349414546473 0.00322164948453608 0.00452601326121886 0 0 0.00803234357010897
"begebenheiten" 0 0.0089063056644104 0 0 0 0.00155373595811128 0.00132953087503075 0 0.00135131482932894 0.00212698829092946 0.0204037800687285 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00669361964175748
"heilig" 0.00292585873954005 0.00816411352570954 0.00759128520458514 0.00107640309142968 0.00464295663478503 0 0.00332382718757686 0.00328616589879923 0.00337828707332234 0.00283598438790594 0 0 0.00360379840351731 0.00202285829877617 0.00267744785670299
"erkannte" 0.00292585873954005 0.0141016506353165 0.0177129988106987 0.00753482164000775 0.00464295663478503 0.00621494383244511 0 0.00460063225831893 0.00675657414664469 0.00319048243639419 0.00536941580756014 0.00226300663060943 0 0 0.013387239283515
"nikomedien" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holde" 0 0.000742192138700867 0 0.0161460463714452 0.00464295663478503 0 0.00398859262509224 0 0.00337828707332234 0.0049629726788354 0 0 0.00180189920175865 0 0.00267744785670299
"meinen" 0.117034349581602 0.0423049519059494 0.020243427212227 0.060278573120062 0.236790788374037 0.0466120787433384 0.0751184944392371 0.0492924884819885 0.0695927137104403 0.190365452038187 0.0805412371134021 0.239878702844599 0.138746238535416 0.105188631536361 0.123162601408338
"einfachen" 0 0.0022265764161026 0 0.0118404340057265 0 0.00155373595811128 0.00265906175006149 0.00131446635951969 0.00270262965865787 0.0049629726788354 0 0 0.00900949600879327 0 0.00267744785670299
"ergebung" 0 0.0022265764161026 0 0 0 0.00155373595811128 0.000664765437515373 0 0.00135131482932894 0.00106349414546473 0 0.00226300663060943 0.00540569760527596 0.00404571659755234 0.00535489571340598
"einfluß" 0 0.0044531528322052 0.00253042840152838 0.00968762782286711 0 0 0.00199429631254612 0 0.00675657414664469 0.00567196877581189 0 0.00226300663060943 0.00720759680703461 0.00202285829877617 0.00535489571340598
"unserer" 0.0848499034466616 0.00371096069350433 0.00759128520458514 0.0226044649200232 0.0278577398087102 0.00155373595811128 0.0212724940004919 0.00722956497735832 0.0472960190265128 0.0450212521580069 0 0.0452601326121886 0.0216227904211038 0.0667543238596136 0.0361455460654904
"wirken" 0.00877757621862017 0.00593753710960694 0 0.0107640309142968 0 0 0.00265906175006149 0.000657233179759847 0.00135131482932894 0.00460847463034716 0.00322164948453608 0 0 0.012137149792657 0.0120485153551635
"fliehen" 0 0.00148438427740173 0.00759128520458514 0 0 0.00621494383244511 0.00199429631254612 0.000657233179759847 0.00337828707332234 0 0.00322164948453608 0.00905202652243771 0 0.00404571659755234 0.00669361964175748
"gesicht" 0.0585171747908011 0.0163282270514191 0.0278347124168122 0.00538201545714839 0.0835732194261306 0.0326284551203369 0.0418802225634685 0.00657233179759847 0.0358098429772168 0.0272963497335947 0.0182560137457045 0.0181040530448754 0.0360379840351731 0.00404571659755234 0.00937106749846047
"ahndung" 0 0.00296876855480347 0.00253042840152838 0 0 0.00621494383244511 0 0 0 0.00141799219395297 0 0 0.00360379840351731 0 0
"sanften" 0 0.00148438427740173 0 0.00322920927428904 0 0.00621494383244511 0.00265906175006149 0 0.00202697224399341 0.00602646682430013 0.00322164948453608 0.015841046414266 0.00540569760527596 0.00404571659755234 0.013387239283515
"laut" 0.0117034349581602 0.0215235720223251 0.0151825704091703 0.0118404340057265 0.0185718265391401 0.0124298876648902 0.00664765437515373 0.0308899594487128 0.0121618334639604 0.0163069102304592 0.00644329896907216 0.00226300663060943 0.00540569760527596 0.00404571659755234 0.00669361964175748
"stand" 0.052665457311721 0.0482424890155563 0.0404868544244541 0.0462853329314762 0.0371436530782802 0.00621494383244511 0.0505221732511683 0.0197169953927954 0.0587821950758088 0.0443122560610304 0.00966494845360825 0.00678901989182828 0.0162170928158279 0.0445028825730758 0.0522102332057083
"blieb" 0.0175551524372403 0.0289454934093338 0.0151825704091703 0.0247572711028826 0.0789302627913455 0.010876151706779 0.0146248396253382 0.00920126451663786 0.0195940650252696 0.0258783575396417 0.038659793814433 0.00905202652243771 0.0306322864298971 0.0627086072620613 0.0495327853490053
"wiederholte" 0.00292585873954005 0.00296876855480347 0.00506085680305676 0.00538201545714839 0.0139288699043551 0.00621494383244511 0.000664765437515373 0.00197169953927954 0.0108105186346315 0.00957144730918256 0.00644329896907216 0.00226300663060943 0.00720759680703461 0.00404571659755234 0
"umfaßte" 0 0.0022265764161026 0 0 0 0.00466120787433384 0.00332382718757686 0 0 0.000354498048488243 0.00214776632302406 0.00678901989182828 0.00360379840351731 0 0
"weib" 0.00292585873954005 0.00742192138700867 0.020243427212227 0.0118404340057265 0.00928591326957006 0.0326284551203369 0.00265906175006149 0.0230031612915946 0.0189184076106051 0.0148889180365062 0.00322164948453608 0.00226300663060943 0 0.0445028825730758 0.128517497121744
"tugend" 0.0234068699163204 0.0103906899418121 0.00759128520458514 0.00430561236571871 0.00464295663478503 0.0466120787433384 0.0578345930638374 0.00460063225831893 0.00202697224399341 0.0251693614426653 0.00644329896907216 0.165199484034488 0.149557633745968 0.012137149792657 0.161985595330531
"verlassen" 0.0351103048744807 0.0230079562997269 0.0278347124168122 0.03336849583432 0.0139288699043551 0.00776867979055639 0.00531812350012298 0.00525786543807878 0.0283776114159077 0.013116427794065 0.00859106529209622 0.0135780397836566 0.0162170928158279 0.024274299585314 0.0575651289191143
"gewaltsam" 0 0.00816411352570954 0 0.00107640309142968 0 0.0124298876648902 0.00265906175006149 0 0.00337828707332234 0.000708996096976486 0.00214776632302406 0 0 0 0
"erscheinen" 0.00292585873954005 0.0118750742192139 0.0177129988106987 0.0247572711028826 0.00928591326957006 0.0139836236230015 0.00398859262509224 0.000657233179759847 0.00945920380530256 0.0049629726788354 0.00429553264604811 0.00226300663060943 0.00900949600879327 0.0161828663902094 0.00669361964175748
"arm" 0.00585171747908011 0.0141016506353165 0.0177129988106987 0.0129168370971561 0.00928591326957006 0.00621494383244511 0.0159543705003689 0.0315471926284727 0.0155401205372828 0.0159524121819709 0.0118127147766323 0.0181040530448754 0.0198208912193452 0 0.0281132024953814
"nähe" 0.0146292936977003 0.0267189169932312 0.0227738556137554 0.0172224494628749 0.0232147831739252 0.00310747191622256 0.00465335806260761 0.00591509861783862 0.0135131482932894 0.0152434160849945 0.00536941580756014 0 0.00360379840351731 0.0182057246889855 0.0013387239283515
"unglückliche" 0.00585171747908011 0.0044531528322052 0 0.00322920927428904 0 0.00621494383244511 0.000664765437515373 0.00131446635951969 0.00878354639063809 0.00425397658185892 0.0107388316151203 0.0181040530448754 0.00720759680703461 0.00404571659755234 0.0120485153551635
"rein" 0.0117034349581602 0.0089063056644104 0.00506085680305676 0.00538201545714839 0.0139288699043551 0.00310747191622256 0.00531812350012298 0.00328616589879923 0.00270262965865787 0.00460847463034716 0.00107388316151203 0.00678901989182828 0.00360379840351731 0.00606857489632851 0.00535489571340598
"dein" 0.0409620223535608 0.022265764161026 0.0455477112275108 0.0215280618285936 0 0.0994391013191218 0.0618231856889297 0.0578365198188665 0.0885111213210454 0.0372222950912655 0.0343642611683849 0.0226300663060943 0.0234246896228625 0.00606857489632851 0.0709523682026292
"tür" 0.0117034349581602 0.0022265764161026 0.0126521420076419 0 0.0417866097130653 0 0.00199429631254612 0.0138018967749568 0.0256749817572498 0.014534419988018 0.00536941580756014 0 0.0108113952105519 0 0.010709791426812
"hielt" 0.0702206097489613 0.0400783754898468 0.053138996432096 0.03336849583432 0.0928591326957006 0.038843398952782 0.0305792101257071 0.0203742285725553 0.0324315559038945 0.0354498048488243 0.039733676975945 0.0226300663060943 0.0270284880263798 0.0182057246889855 0.0160646871402179
"höchst" 0.00585171747908011 0.000742192138700867 0 0.0226044649200232 0 0 0 0.00328616589879923 0.0128374908786249 0.0113439375516238 0.00536941580756014 0.00226300663060943 0.00360379840351731 0.0141600080914332 0.0013387239283515
"weinend" 0.00292585873954005 0.0022265764161026 0 0.00430561236571871 0.0139288699043551 0.00155373595811128 0.00199429631254612 0 0 0.000354498048488243 0 0 0 0 0.00803234357010897
"bande" 0.00292585873954005 0.00371096069350433 0.0101217136061135 0.00430561236571871 0.0139288699043551 0.010876151706779 0.00398859262509224 0.00131446635951969 0.011486176049296 0.00425397658185892 0.0107388316151203 0.00226300663060943 0 0.00404571659755234 0
"schwäche" 0.0117034349581602 0.0044531528322052 0.00253042840152838 0.00430561236571871 0.00464295663478503 0.00932241574866767 0.00199429631254612 0.00197169953927954 0.00405394448798681 0.0024814863394177 0.00214776632302406 0 0 0.00809143319510468 0.00669361964175748
"traurige" 0.00292585873954005 0.00519534497090607 0.00759128520458514 0.00107640309142968 0 0.00155373595811128 0.00398859262509224 0.000657233179759847 0.00135131482932894 0.0024814863394177 0.0107388316151203 0.00678901989182828 0.00900949600879327 0 0.0013387239283515
"umarmte" 0.00585171747908011 0.00296876855480347 0.00506085680305676 0.00430561236571871 0.0232147831739252 0.00621494383244511 0.00199429631254612 0.000657233179759847 0.000675657414664469 0.00425397658185892 0.00107388316151203 0.015841046414266 0.0180189920175865 0 0.0321293742804359
"heiterkeit" 0.00292585873954005 0.0022265764161026 0 0.00430561236571871 0 0.00310747191622256 0.00132953087503075 0.00131446635951969 0.000675657414664469 0.000708996096976486 0.00322164948453608 0.00452601326121886 0.00180189920175865 0.0101142914938809 0.0214195828536239
"begleiten" 0.00585171747908011 0.011132882080513 0 0.00430561236571871 0.00928591326957006 0.00621494383244511 0.00265906175006149 0.000657233179759847 0.00405394448798681 0.00779895706674135 0.00322164948453608 0.00905202652243771 0.00900949600879327 0.00809143319510468 0.0174034110685694
"trennen" 0 0.0066797292483078 0.00253042840152838 0.0129168370971561 0.00464295663478503 0.00310747191622256 0.00265906175006149 0.000657233179759847 0.00608091673198022 0.00567196877581189 0.0182560137457045 0 0.00360379840351731 0.0101142914938809 0.0160646871402179
"küßte" 0.0146292936977003 0.0126172663579147 0.0303651408183405 0.00861122473143743 0 0.00932241574866767 0.00265906175006149 0.00328616589879923 0.00405394448798681 0.00319048243639419 0.00214776632302406 0.0226300663060943 0.0180189920175865 0.00202285829877617 0.0174034110685694
"täuschung" 0.00292585873954005 0.00371096069350433 0.00253042840152838 0.00861122473143743 0 0 0.00398859262509224 0 0.000675657414664469 0.00319048243639419 0 0 0 0.0101142914938809 0
"geistes" 0.0146292936977003 0.0044531528322052 0.00253042840152838 0.00215280618285936 0 0.0139836236230015 0.00332382718757686 0.00197169953927954 0.00135131482932894 0.00708996096976486 0.00536941580756014 0.0339450994591414 0.0558588752545183 0.024274299585314 0.0174034110685694
"handeln" 0.0175551524372403 0.00296876855480347 0 0.00861122473143743 0 0.00155373595811128 0.00332382718757686 0.00722956497735832 0.00540525931731575 0.00354498048488243 0.00429553264604811 0.00905202652243771 0.0108113952105519 0.00202285829877617 0.0281132024953814
"marien" 0 0.0103906899418121 0 0 0 0 0.000664765437515373 0 0 0 0 0 0 0 0
"getrennt" 0 0.00742192138700867 0 0.00430561236571871 0.00464295663478503 0 0.000664765437515373 0.000657233179759847 0.00608091673198022 0.00141799219395297 0.00644329896907216 0.00452601326121886 0 0.0141600080914332 0.010709791426812
"eduard" 0 0 0 0.00538201545714839 0 0 0 0 0.00202697224399341 0.0900425043160137 0 0 0 0 0
"zerstört" 0 0.00371096069350433 0.00253042840152838 0 0 0.00155373595811128 0.000664765437515373 0.000657233179759847 0.00270262965865787 0.00141799219395297 0 0.00226300663060943 0 0.0101142914938809 0.00401617178505449
"empfing" 0.00292585873954005 0.00593753710960694 0 0.0161460463714452 0.00464295663478503 0.0124298876648902 0.00265906175006149 0.000657233179759847 0.00810788897597362 0.00354498048488243 0.00966494845360825 0.00905202652243771 0 0.00606857489632851 0.0174034110685694
"deiner" 0.0292585873954006 0.0148438427740173 0.0126521420076419 0.0279864803771716 0 0.0807942698217865 0.028584913813161 0.030232726268953 0.0520256209291641 0.0428942638670774 0.0279209621993127 0.0135780397836566 0.0270284880263798 0.00404571659755234 0.0709523682026292
"tiefe" 0.00585171747908011 0.0141016506353165 0.00253042840152838 0.00861122473143743 0.0139288699043551 0.00621494383244511 0.00598288893763835 0.00394339907855908 0.0108105186346315 0.00638096487278838 0.00214776632302406 0.00226300663060943 0.00180189920175865 0.00809143319510468 0.0013387239283515
"erscheint" 0.00292585873954005 0.0133594584966156 0.00506085680305676 0.00753482164000775 0 0 0.00199429631254612 0.00131446635951969 0.00202697224399341 0.00283598438790594 0.00107388316151203 0.00226300663060943 0 0.00404571659755234 0.00401617178505449
"umher" 0 0.0252345327158295 0.00506085680305676 0.00861122473143743 0 0.00155373595811128 0.00265906175006149 0.0144591299547166 0.00945920380530256 0.00177249024244122 0 0.00226300663060943 0 0.00202285829877617 0.00267744785670299
"zauber" 0.00292585873954005 0.000742192138700867 0 0.00215280618285936 0 0.00776867979055639 0.00199429631254612 0.000657233179759847 0.00540525931731575 0.00212698829092946 0 0.00226300663060943 0 0.00606857489632851 0.00401617178505449
"geliebt" 0.00585171747908011 0.00816411352570954 0.00759128520458514 0.00861122473143743 0 0.00155373595811128 0.0113010124377613 0 0.000675657414664469 0.00141799219395297 0.00107388316151203 0.015841046414266 0.0180189920175865 0.00809143319510468 0.0120485153551635
"pflichten" 0.0263327286558605 0.000742192138700867 0 0.00538201545714839 0 0 0.000664765437515373 0.00328616589879923 0.00337828707332234 0.00425397658185892 0.00107388316151203 0.0339450994591414 0.0540569760527596 0.00404571659755234 0.0963881228413077
"armen" 0.0292585873954006 0.0296876855480347 0.0404868544244541 0.0322920927428904 0.0603584362522054 0.0201985674554466 0.033903037313284 0.110415174199654 0.0162157779519472 0.0411217736246362 0.038659793814433 0.0678901989182828 0.0432455808422077 0.00404571659755234 0.0508715092773568
"hand" 0.102405055883902 0.0660551003443772 0.053138996432096 0.090417859680093 0.143931655678336 0.0730255900312301 0.105697704564944 0.12750323687341 0.0783762601010783 0.0978414613827551 0.0451030927835052 0.15841046414266 0.0973025568949673 0.0222514412865379 0.145920908190313
"anstalten" 0 0.00519534497090607 0.00253042840152838 0.00107640309142968 0 0.00155373595811128 0.00199429631254612 0 0.00270262965865787 0.00673546292127662 0.0107388316151203 0.00905202652243771 0.0180189920175865 0.00202285829877617 0.00803234357010897
"blickte" 0 0.0089063056644104 0.00506085680305676 0.00322920927428904 0 0.0186448314973353 0.00332382718757686 0.00197169953927954 0.00945920380530256 0.0187883965698769 0.00214776632302406 0 0.00360379840351731 0 0.0254357546386784
"julien" 0 0 0 0 0 0 0.000664765437515373 0 0 0 0 0 0 0 0
"stets" 0.0497395985721809 0.00593753710960694 0.00506085680305676 0.0150696432800155 0 0 0.0139600741878228 0 0.0162157779519472 0.00177249024244122 0.00429553264604811 0 0 0 0.0830008835577927
"gespräch" 0.00585171747908011 0.0066797292483078 0.00759128520458514 0.00107640309142968 0.00464295663478503 0.00310747191622256 0.00598288893763835 0.00854403133687801 0.00405394448798681 0.010280443406159 0.00859106529209622 0.00226300663060943 0.00540569760527596 0.00404571659755234 0.00535489571340598
"kindern" 0 0.0252345327158295 0.00759128520458514 0.00538201545714839 0 0.0139836236230015 0.0172839013753997 0.101213909683016 0.00135131482932894 0.00319048243639419 0 0.0271560795673131 0.0306322864298971 0.00202285829877617 0.0227583067819754
"beruhigung" 0 0.00296876855480347 0.00253042840152838 0.00430561236571871 0 0 0 0 0.000675657414664469 0.00602646682430013 0.00429553264604811 0.00678901989182828 0 0.00202285829877617 0.0013387239283515
"hoffen" 0.00292585873954005 0.00148438427740173 0 0.00753482164000775 0 0.00155373595811128 0.00132953087503075 0.0118301972356772 0.00743223156130915 0.00886245121220608 0.00214776632302406 0.00452601326121886 0 0.00606857489632851 0.0240970307103269
"künftigen" 0 0.00519534497090607 0.0126521420076419 0.00322920927428904 0 0.010876151706779 0.0152896050628536 0.000657233179759847 0.00337828707332234 0.00673546292127662 0.00322164948453608 0.0203670596754848 0.0108113952105519 0.00202285829877617 0.00803234357010897
"mariens" 0 0.00742192138700867 0 0 0 0 0 0 0.000675657414664469 0.00177249024244122 0 0 0 0 0
"gedanken" 0.0643688922698812 0.0541800261251633 0.0581998532351527 0.00861122473143743 0.00464295663478503 0.0310747191622256 0.0305792101257071 0.0138018967749568 0.0182427501959407 0.0414762716731244 0.0279209621993127 0.0656271922876734 0.0738778672721048 0.0303428744816426 0.0415004417788964
"deines" 0.0146292936977003 0.0044531528322052 0.00506085680305676 0.0107640309142968 0 0.0341821910784481 0.00930671612521522 0.0131446635951969 0.0310802410745656 0.0173704043759239 0.00751718213058419 0.00678901989182828 0.0126132944123106 0 0.0214195828536239
"gestalten" 0 0.00148438427740173 0.00253042840152838 0.00430561236571871 0 0.0124298876648902 0.0073124198126691 0.000657233179759847 0.00135131482932894 0.00212698829092946 0.00536941580756014 0 0.00180189920175865 0.00202285829877617 0.0013387239283515
"spur" 0 0.000742192138700867 0.00506085680305676 0.0129168370971561 0.00928591326957006 0.00621494383244511 0.000664765437515373 0.00197169953927954 0.00202697224399341 0.011698435600112 0.00214776632302406 0.00226300663060943 0.00180189920175865 0.0101142914938809 0.00401617178505449
"verließ" 0.00877757621862017 0.00816411352570954 0.0101217136061135 0.0161460463714452 0 0.00310747191622256 0.00598288893763835 0.000657233179759847 0.0189184076106051 0.013116427794065 0.0150343642611684 0.00905202652243771 0.00180189920175865 0.00404571659755234 0.0374842699938419
"plane" 0 0.0022265764161026 0.00253042840152838 0.00430561236571871 0 0.00155373595811128 0.00132953087503075 0 0.00202697224399341 0.00177249024244122 0.00644329896907216 0 0 0.00202285829877617 0.00267744785670299
"wählen" 0.0117034349581602 0 0 0.00968762782286711 0.00464295663478503 0.00621494383244511 0.000664765437515373 0 0.00472960190265128 0.00425397658185892 0.00214776632302406 0.00905202652243771 0.00720759680703461 0.00202285829877617 0.00401617178505449
"einfache" 0.00877757621862017 0.00296876855480347 0 0.00538201545714839 0 0 0.00132953087503075 0.00131446635951969 0 0.0024814863394177 0 0.00678901989182828 0.00360379840351731 0 0.00401617178505449
