"m_Crebillon_Schaumloeffel_1735" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Diderot_Kleinode_1748" "m_Engel_Lorenz-Stark_1801" "m_Fischer_Christian_Hannchen_1800" "m_Forster_Ansichten_1791" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Heinse_Hildegard_1795" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Kater-Murr_1820" "m_Hunold_Adalie_1702" "m_Jacobi_Eduard-Allwill_1792" "m_Jacobi_Woldemar_1779" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Loen_Der-redliche-Mann_1740" "m_Manzoni_Die-Verlobten_1826" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Mueller_Siegfried_1779" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Novalis_Ofterdingen_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Siebenkaes_1796" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Voss_Ini_1810" "m_Walpole_Otranto_1764" "m_Wezel_Kakerlak_1784" "w_Ahlefeld_Erna_1820" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fischer_Vierzehn-Tage_1801" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_Huber_Ellen-Percy_1822" "w_Huber_Klosterberuf_1830" "w_Huber_Luise_1796" "w_La-Roche_Rosaliens-Briefe_1779" "w_Naubert_Alf-von-Duelmen_1790" "w_Schlegel_Florentin_1801" "w_Unger_Albert-und-Albertine_1804"
"mag" 0.0409197500747572 0.00484506184375368 0.0162018284920727 0.044094748591035 0.051883600270697 0.0304959402279572 0.0468742290422855 0.0167539267015707 0.0341655580115645 0.0444420134283253 0.0328498509122151 0.0258242885028749 0.00832847505621721 0.0526581059631544 0.00446752666554978 0.0685345696432171 0.0380767766277822 0.0117855038302887 0.0260731911723624 0.00955279282721727 0.00900864010482781 0.0058459808881394 0.0206691772155089 0.0116402691230221 0.00801121570198278 0.0785162549868432 0.0311485622479426 0.0156456047026218 0.0176515829687441 0.00748306955513151 0.0152077548284622 0.00512540148978337 0.0183982968433779 0.00868771990791017 0.0233980679881004 0.0173543320751443 0.00907285502585764 0.0590738741027758 0.0239381711237261 0.0543360139100196 0.0217466945024356 0.00893447456355092 0.0544055765715986 0.0151377535573721 0.0395538327663951 0.0295836106796835 0.00476780776199104 0.044223087351472 0.0318004346059396 0.0146642451861795 0.0021296079391784 0.00763145175650581 0.0181659642493824 0.0468169457421482 0.0251391632249955 0.0111373457477614
"ohren" 0.00314767308267363 0.00138430338392962 0.00694364078231686 0.017913491615108 0.00902323482968644 0 0.00328941958191477 0 0.00362361978910533 0.00273489313405079 0.0101076464345277 0.0129121442514374 0 0.0293380876080431 0.0178701066621991 0.00806289054626083 0.0034615251479802 0.0107140943911716 0.00744948319210355 0.0061410811032111 0.00491380369354244 0.0125913434513772 0.00504126273548999 0.0139683229476265 0.0200280392549569 0.0254647313470843 0.00327879602609922 0.00447017277217764 0.0151299282589235 0.00374153477756576 0.0118282537554706 0.00398642338094262 0.00262832812048256 0.00434385995395508 0 0.00619797574112295 0.0100809500287307 0.00317601473670838 0.00683947746392176 0.0135840034775049 0.0652400835073069 0.00178689491271018 0.00935095847324351 0 0 0 0 0.0028998745804244 0 0 0 0 0 0.0089649470570071 0.00359130903214222 0.00445493829910456
"übel" 0.0299028942853995 0.00553721353571849 0.00462909385487791 0.0165355307216381 0.0248138957816377 0.0304959402279572 0.0139800332231378 0.00628272251308901 0.0253653385237373 0.0109395725362031 0.035376762520847 0.00835491686857716 0.00832847505621721 0.00902710387939789 0.00893505333109957 0.00806289054626083 0.0069230502959604 0.0182139604649917 0.00931185399012944 0.0163762162752296 0.0253879857499693 0.00719505340078696 0.0181485458477639 0.00465610764920885 0.00400560785099139 0.0190985485103132 0.00901668907177284 0.00670525915826647 0.00630413677455146 0 0.00732225232481511 0.00170846716326112 0.0157699687228954 0.0108596498848877 0.0100277434234716 0.00743757088934754 0.0100809500287307 0.00825763831544178 0.00170986936598044 0.0135840034775049 0.0217466945024356 0.00357378982542037 0.0136013941428996 0 0.00527384436885268 0.0221877080097626 0.00715171164298655 0.0043498118706366 0.00883345405720545 0 0.00638882381753519 0.0203505380173488 0.00908298212469118 0.00597663137133807 0.01616089064464 0.0133648148973137
"große" 0.0314767308267363 0.0719837759643403 0.0185163754195116 0.0330710614432762 0 0.0152479701139786 0.0871696189207414 0.0209424083769634 0.0460717373186249 0.045125736711838 0.0227422044776874 0.0645607212571871 0 0.0233200183551112 0 0.0322515621850433 0.0103845754439406 0.0803557079337869 0.0204860787782848 0.0402581983432728 0 0.0431703204047218 0.00504126273548999 0.0325927535444619 0.0600841177648708 0.0466853408029879 0.0434440473458146 0.0670525915826647 0.030259856517847 0.0411568825532233 0.0371745118029075 0.0159456935237705 0.0341682655662733 0.0195473697927979 0.0768793662466156 0.0421462350396361 0.0594776051695112 0.0444642063139173 0.0854934682990219 0.0434688111280156 0.0565414057063326 0.0142951593016815 0.0263527011518681 0.055505096377031 0 0.00739590266992086 0.0572136931438924 0.0326235890297745 0.058300796777556 0.0282004715118837 0.0425921587835679 0.0101752690086744 0.0604018311291963 0.0149415784283452 0.0448913629017777 0.0445493829910456
"kommt" 0.0535104424054518 0.00207645507589443 0.0277745631292674 0.0234253351889873 0.00225580870742161 0.0228719551709679 0.0238482919688821 0.0104712041884817 0.0264006584634817 0.0389722271602237 0.0530651437812705 0.0569653422857533 0.00832847505621721 0.0338516395477421 0 0.0201572263656521 0.0069230502959604 0.00214281887823432 0.0186237079802589 0.0347994595848629 0.0212931493386839 0.0409218662169758 0.0398259756103709 0.00155203588306962 0 0 0.0139348831109217 0.0312912094052435 0.0170211692912889 0.0299322782205261 0.0185872559014537 0.0506845258434133 0.0210266249638605 0.028235089700708 0.0133703245646288 0.0254117005386041 0.0131052350373499 0.0133392618941752 0.00170986936598044 0.0326016083460117 0.00434933890048713 0.0107213694762611 0.00170017426786246 0.00504591785245736 0.0632861324262321 0.051771318689446 0.0190712310479641 0.058722460253594 0.00530007243432327 0.00676811316285208 0.00851843175671359 0.0025438172521686 0.0245240517366662 0.00996105228556345 0.0107739270964266 0.0245021606450751
"guter" 0.00314767308267363 0.0124587304553666 0 0.026181256975927 0.0315813219039026 0.0343079327564518 0.00657883916382954 0.00628272251308901 0.021741718734632 0.0164093588043047 0.0252691160863193 0.0151907579428676 0.041642375281086 0.0564193992462368 0.0245713966605238 0.0362830074581738 0.017307625739901 0.00749986607382011 0.0279355619703883 0.0136468468960247 0.0131034765161132 0.0179876335019674 0.012099030565176 0.00388008970767404 0.0240336471059483 0.029708853238265 0.0213121741696449 0.00894034554435529 0.0201732376785647 0.0112246043326973 0.0197137562591176 0.00284744527210187 0.00788498436144768 0.00868771990791017 0.0033425811411572 0.0192137247974811 0.00907285502585764 0.0133392618941752 0.00854934682990219 0.0163008041730059 0.0217466945024356 0.00357378982542037 0.0195520040804182 0.0151377535573721 0.00263692218442634 0 0.00715171164298655 0.0137744042570159 0.019433598925852 0.0135362263257042 0.00851843175671359 0.00508763450433721 0.0213450079930243 0.00796884182845076 0.0359130903214222 0.015592284046866
"tut" 0.0188860384960418 0.000692151691964811 0.0138872815646337 0.0220473742955175 0.0135348522445297 0.0190599626424732 0.00740119405930824 0.018848167539267 0.0124238392769326 0.0150419122372793 0.0252691160863193 0.0144312200457242 0.00832847505621721 0.0173019491021793 0.00335064499916234 0.0241886716387825 0.0034615251479802 0.00857127551293727 0.0130365955861812 0.0191055856544345 0.010646574669342 0.0211354693648117 0.0292393238658419 0.00310407176613923 0.0240336471059483 0.0212206094559036 0.0114757860913473 0.00447017277217764 0.0132386872265581 0.0112246043326973 0.0140812544707983 0.018223649741452 0.00525665624096512 0.00217192997697754 0.0100277434234716 0.0148751417786951 0.00201619000574614 0.0323953503144255 0 0.0108672027820039 0.00434933890048713 0.00178689491271018 0.0153015684107621 0.00504591785245736 0.023732299659837 0.00739590266992086 0.00953561552398207 0.0188491847727586 0.0106001448686465 0.00676811316285208 0.00638882381753519 0 0.0145327713995059 0.0089649470570071 0.00897827258035554 0.0111373457477614
"wozu" 0.0361982404507468 0.0269939159866276 0.00462909385487791 0.00413388268040953 0.0203022783667945 0 0.0148023881186165 0.00628272251308901 0.0181180989455266 0.0164093588043047 0.00505382321726386 0.0106335305600073 0 0.00601806925293193 0 0.0120943358193913 0.0103845754439406 0.0160711415867574 0.00372474159605177 0.0040940540688074 0.00245690184677122 0.00224845418774592 0.00453713646194099 0.0256085920706487 0.0240336471059483 0.00424412189118071 0.0221318731761697 0.00894034554435529 0.0081953778069169 0.00748306955513151 0.00337950107299159 0.013667737306089 0.0210266249638605 0.0152035098388428 0 0.00557817816701065 0.0100809500287307 0.00698723242075843 0.0119690855618631 0.00271680069550098 0.00869867780097425 0.00357378982542037 0.0127513070089684 0.00504591785245736 0.00527384436885268 0.0147918053398417 0.00715171164298655 0.00942459238637929 0.0123668356800876 0.00451207544190139 0.0021296079391784 0 0.00408734195611103 0.0129493679712325 0.0107739270964266 0.0133648148973137
"kunst" 0.00786918270668408 0.00138430338392962 0.00462909385487791 0.0110236871477587 0.00676742612226483 0 0.0740119405930823 0.00209424083769634 0.0289889583128426 0.0546978626810157 0.0126345580431597 0.107094843497216 0 0.0323471222345091 0.00670128999832468 0.0161257810925217 0 0.0182139604649917 0.00186237079802589 0.00955279282721727 0.0180172802096556 0.00179876335019674 0.00302475764129399 0.0116402691230221 0.0280392549569397 0.00212206094559036 0.0163939801304961 0.0692876779687535 0.0176515829687441 0.0112246043326973 0.00675900214598318 0.00683386865304449 0.023654953084343 0.00434385995395508 0.0869071096700872 0.00619797574112295 0.0100809500287307 0.0139744648415169 0.0495862116134327 0.00815040208650293 0.034794711203897 0.0268034236906528 0.0289029625536617 0.00504591785245736 0.0870184320860691 0.00739590266992086 0.00476780776199104 0.0021749059353183 0.00706676324576436 0.00564009430237674 0.0149072555742488 0.00763145175650581 0.0122620258683331 0.00597663137133807 0.01616089064464 0.0133648148973137
"viele" 0.0676749712774831 0.047758466745572 0.0115727346371948 0.026181256975927 0.0180464696593729 0.00381199252849464 0.0452295192513281 0.0397905759162304 0.0315772581622036 0.022562868355919 0.0328498509122151 0.00987399266286391 0 0.0127883971624803 0.0290389233260736 0.0322515621850433 0.0138461005919208 0.0107140943911716 0.0689077195269578 0.0245643244128444 0.0384914622660825 0.084991568296796 0.0352888391484299 0.0248325741291139 0.0200280392549569 0.0190985485103132 0.0483622413849634 0.0290561230191547 0.0479114394865911 0.0598645564410521 0.0529455168102016 0.0216405840679742 0.0473099061686861 0.0195473697927979 0.0434535548350436 0.0117761539081336 0.0514128451465266 0.0539922505240424 0.0615552971752958 0.00815040208650293 0.0434933890048713 0.0142951593016815 0.0629064479109109 0 0.023732299659837 0.00739590266992086 0.0190712310479641 0.0159493101923342 0.0265003621716163 0.00902415088380278 0.0298145111484976 0.0203505380173488 0.0399651213486412 0.00796884182845076 0.0251391632249955 0.015592284046866
"könnt" 0.0472150962401045 0.00138430338392962 0 0.0096457262542889 0.00902323482968644 0.00762398505698929 0.000822354895478693 0.012565445026178 0.00362361978910533 0.00205116985053809 0.0101076464345277 0.00531676528000365 0.00832847505621721 0.0150451731323298 0 0.0161257810925217 0.0138461005919208 0.00428563775646863 0 0.0286583784816518 0 0.0130410342889264 0.0201650509419599 0 0 0.0190985485103132 0.00245909701957441 0.00894034554435529 0.0126082735491029 0.0112246043326973 0.0101385032189748 0.00455591243536299 0 0.00434385995395508 0.0066851622823144 0.000619797574112295 0.00201619000574614 0.023502509051642 0.00170986936598044 0.00543360139100196 0.00434933890048713 0.00178689491271018 0.00340034853572491 0.0151377535573721 0.0263692218442634 0 0 0.000724968645106099 0 0 0.00638882381753519 0 0.00181659642493824 0.025898735942465 0 0
"z" 0 0.00415291015178887 0 0.00275592178693969 0 0 0.00493412937287216 0.00209424083769634 0.00051765996987219 0.00273489313405079 0 0.00303815158857351 0 0.0105316211926309 0 0.00403144527313042 0 0.00107140943911716 0.0372474159605177 0 0 0.00179876335019674 0.00453713646194099 0.0194004485383702 0 0.00424412189118071 0 0 0.0434985437444051 0.0561230216634864 0.0191505060802857 0 0.023654953084343 0 0 0 0.00100809500287307 0 0.00341973873196088 0 0 0 0.00170017426786246 0 0 0 0 0 0 0 0 0.0025438172521686 0.000454149106234559 0.00199221045711269 0 0.00222746914955228
"besser" 0.0377720769920836 0.036684039674135 0.0324036569841454 0.0482286312714445 0.0180464696593729 0.0304959402279572 0.0230259370734034 0.050261780104712 0.0279536383730982 0.022562868355919 0.0252691160863193 0.0265838264000182 0.0249854251686516 0.0278335702948102 0.0502596749874351 0.0564402338238258 0.0415383017757624 0.0310708737343976 0.0279355619703883 0.0368464866192666 0.0401293968305966 0.0314783586284429 0.0423466069781159 0.016296376772231 0.0320448628079311 0.0509294626941686 0.0262303682087937 0.0111754319304441 0.0226948923883853 0.0261907434429603 0.0315420100145882 0.047267591516891 0.0183982968433779 0.028235089700708 0.0200554868469432 0.0173543320751443 0.0221780900632076 0.0343009591564505 0.00854934682990219 0.0326016083460117 0.0217466945024356 0.0125082643889713 0.0365537467590428 0.0151377535573721 0.0553753658729531 0.0591672213593669 0.0190712310479641 0.021749059353183 0.00353338162288218 0.0214323583490316 0.010648039695892 0.025438172521686 0.0158952187182096 0.0428325248279228 0.0215478541928533 0.0178197531964182
"einmal" 0.051936605864115 0.0429134049018183 0.0393472977664622 0.0771658100343112 0.160162418226934 0.224907559181184 0.0485189388332429 0.100523560209424 0.0854138950289113 0.0827305173050363 0.0808611714762218 0.0706370244343341 0.0582993253935204 0.0714645723785666 0 0.133037694013304 0.0034615251479802 0.100712487277013 0.0856690567091908 0.043669910067279 0.000818967282257074 0.104328274311411 0.159808028715033 0.270054243654113 0.204286000400561 0.0700280112044818 0.0622971244958851 0.0849332826713752 0.0926708105859065 0.0935383694391439 0.153204048642285 0.0495455477345725 0.0735931873735117 0.0999087789409669 0.066851622823144 0.0824330773569352 0.0362914201034305 0.074318744838976 0.0205184323917653 0.0380352097370137 0.113082811412665 0.0714757965084073 0.107961066009266 0.100918357049147 0.129209187036891 0.0665631240292878 0.0929722513588252 0.0942459238637929 0.0494673427203505 0.0609130184656687 0.0425921587835679 0.0788583348172267 0.0599476820229618 0.0717195764560568 0.0718261806428443 0.0690515436361206
"hierauf" 0.0141645288720314 0.0526035285893256 0.00231454692743895 0 0.00451161741484322 0 0.00328941958191477 0.00628272251308901 0.00569425966859409 0.0232465916394317 0.00252691160863193 0 0 0.000752258656616491 0.0178701066621991 0.00806289054626083 0.0242306760358614 0.0128569132694059 0 0 0.0606035788870235 0.00269814502529511 0.011594904291627 0.00310407176613923 0.00400560785099139 0.0233426704014939 0.00655759205219843 0.00223508638608882 0.00126082735491029 0 0 0.0165151825781908 0.00262832812048256 0.00217192997697754 0 0.00185939272233688 0.0635099851810035 0.00190560884202503 0.00170986936598044 0.00271680069550098 0 0.0142951593016815 0 0.00504591785245736 0.0131846109221317 0 0.00715171164298655 0.0123244669668037 0 0 0 0.00508763450433721 0.00635808748728383 0.000996105228556345 0.00179565451607111 0.00222746914955228
"hingegen" 0.00629534616534727 0.0269939159866276 0 0.00688980446734922 0.00676742612226483 0 0.042762454564892 0 0.00621191963846628 0.00615350955161427 0 0.00455722738286027 0 0.00225677596984947 0.020103869994974 0 0.0034615251479802 0.0257138265388118 0.00186237079802589 0 0.00818967282257074 0.00224845418774592 0.00403301018839199 0.00388008970767404 0.0120168235529742 0 0.0352470572805666 0.00447017277217764 0.0195428240011095 0.00374153477756576 0.0197137562591176 0.0022779562176815 0 0.00217192997697754 0.0100277434234716 0.00929696361168442 0 0 0.00341973873196088 0.00543360139100196 0.00869867780097425 0.00357378982542037 0.0161516555446933 0 0 0 0.00953561552398207 0.000724968645106099 0.00176669081144109 0.00112801886047535 0.0021296079391784 0.012719086260843 0.0131703240808022 0.000996105228556345 0.00359130903214222 0.00668240744865684
"rücken" 0.00314767308267363 0.00346075845982406 0.0208309223469506 0.00826776536081906 0.0112790435371081 0.0190599626424732 0.00822354895478693 0 0.00621191963846628 0.00546978626810157 0.0101076464345277 0.00531676528000365 0 0.0105316211926309 0 0.00403144527313042 0.0034615251479802 0.00428563775646863 0.00372474159605177 0.00887045048241604 0.00491380369354244 0.0116919617762788 0.00201650509419599 0.00620814353227847 0.00801121570198278 0.00636618283677107 0.00491819403914882 0.0111754319304441 0.0126082735491029 0.0187076738878288 0.0157710050072941 0.0102508029795667 0.00525665624096512 0.0260631597237305 0.0133703245646288 0.00371878544467377 0.0191538050545883 0.00317601473670838 0.0102592161958826 0.00815040208650293 0.0434933890048713 0.00536068473813055 0 0.00504591785245736 0 0.0295836106796835 0.0119195194049776 0.00797465509616709 0.00530007243432327 0.00676811316285208 0.00425921587835679 0.00508763450433721 0.00227074553117279 0.00796884182845076 0.00179565451607111 0.00445493829910456
"sag" 0.00629534616534727 0.000692151691964811 0 0.0124016480412286 0.00676742612226483 0.0228719551709679 0 0 0.00569425966859409 0.00273489313405079 0.00758073482589579 0.00379768948571689 0 0.00977936253601438 0 0.0443458980044346 0.0103845754439406 0 0 0 0.000818967282257074 0.00314783586284429 0.0332723340542339 0 0.00400560785099139 0.0127323656735421 0.000819699006524804 0 0.0113474461941926 0.014966139110263 0.0152077548284622 0.000569489054420374 0 0.00217192997697754 0 0.00681777331523524 0 0.00127040589468335 0 0.0244512062595088 0 0 0.00935095847324351 0 0.023732299659837 0 0.00476780776199104 0 0 0 0.0021296079391784 0 0.00590393838104927 0 0 0.00445493829910456
"vorher" 0.0110168557893577 0.0297625227544869 0.0162018284920727 0.0110236871477587 0.0157906609519513 0.0152479701139786 0.00657883916382954 0.00418848167539267 0.0155297990961657 0.0164093588043047 0.00758073482589579 0.0235456748114447 0 0.00752258656616491 0.0167532249958117 0.00403144527313042 0.017307625739901 0.0139283227085231 0.0223484495763106 0.00136468468960247 0.00573277097579952 0.024283305227656 0.0257104399509989 0.0481131123751581 0.0640897256158622 0.0190985485103132 0.0352470572805666 0.0111754319304441 0.0334119249051227 0.0299322782205261 0.0275992587627647 0.00854233581630561 0.0105133124819302 0.0173754398158203 0.0100277434234716 0.00805736846345983 0.0120971400344768 0.0209616972622753 0.00512960809794132 0.00271680069550098 0.034794711203897 0.019655844039812 0.00680069707144982 0.00504591785245736 0.015821533106558 0 0.00953561552398207 0.00507478051574269 0.00176669081144109 0.00902415088380278 0.00851843175671359 0.0152629035130116 0.0104454294433949 0.00796884182845076 0.0197521996767822 0.00445493829910456
"dafür" 0.0299028942853995 0.0166116406071555 0.0231454692743895 0.0206694134020476 0.0225580870742161 0.0266839476994625 0.0115129685367017 0.0167539267015707 0.0155297990961657 0.00957212596917775 0.0101076464345277 0.0273433642971616 0.0249854251686516 0.0180542077587958 0.0256882783269113 0.0120943358193913 0.017307625739901 0.0567847002732094 0.0148989663842071 0.0388935136536703 0.03357765857254 0.0179876335019674 0.0196609246684109 0.0100882332399525 0.0160224314039656 0.0275867922926746 0.0114757860913473 0.0111754319304441 0.0100866188392823 0.00374153477756576 0.0174607555437899 0.0313218979931206 0.0131416406024128 0.0195473697927979 0.0200554868469432 0.0192137247974811 0.0110890450316038 0.0127040589468335 0.00341973873196088 0.0217344055640078 0.0217466945024356 0.00714757965084073 0.0212521783482807 0.00504591785245736 0.0395538327663951 0.0147918053398417 0.00476780776199104 0.00942459238637929 0.0123668356800876 0.0157922640466549 0.00425921587835679 0.0305258070260233 0.00908298212469118 0.00498052614278172 0.0251391632249955 0.0222746914955228
"nötig" 0.0299028942853995 0.0297625227544869 0.0115727346371948 0.0096457262542889 0.00902323482968644 0.0114359775854839 0.00575648426835085 0.012565445026178 0.0124238392769326 0.0246140382064571 0.0176883812604235 0.0068358410742904 0 0.0165496904455628 0.00335064499916234 0 0.0103845754439406 0.0139283227085231 0.00744948319210355 0.0163762162752296 0.0163793456451415 0.0152894884766723 0.011090778018078 0.00543212559074366 0.0160224314039656 0.00424412189118071 0.0303288632414178 0.0201157774747994 0.00882579148437205 0.00748306955513151 0.00675900214598318 0.0148067154149297 0.0105133124819302 0.0173754398158203 0 0.0142553442045828 0.00100809500287307 0.00762243536810011 0.0170986936598044 0.00543360139100196 0.00869867780097425 0.0142951593016815 0.0204020912143495 0 0.0131846109221317 0.0221877080097626 0.00238390388099552 0.00507478051574269 0.00353338162288218 0.00676811316285208 0.00851843175671359 0.0025438172521686 0.0158952187182096 0.025898735942465 0.00179565451607111 0.00222746914955228
"gewesen" 0.127480759848282 0.0996698436429328 0.0624927670408518 0.0496065921649144 0.0654184525152267 0.0914878206838715 0.0345389056101051 0.159162303664921 0.0445187574090083 0.0437582901448126 0.0606458786071663 0.0440531980343159 0.124927125843258 0.0488968126800719 0.103869994974033 0.048377343277565 0.0899996538474852 0.0535704719558579 0.0670453487289319 0.0600461263425086 0.0491380369354244 0.0764474423833614 0.0524291324490958 0.0814818838611549 0.0881233727218105 0.0615397674221204 0.0950850847568773 0.07599293712702 0.0403464753571293 0.0187076738878288 0.0444967641277226 0.0296134308298595 0.0814781717349594 0.0325789496546631 0.0434535548350436 0.0873914579498336 0.0604857001723842 0.0520866416820174 0.0444566035154914 0.0298848076505108 0.0434933890048713 0.0428854779050444 0.0136013941428996 0.0504591785245736 0.0527384436885268 0.0221877080097626 0.00476780776199104 0.0463979932867903 0.0459339610974683 0.0676811316285208 0.0404625508443896 0.129734679860599 0.0781136462723441 0.0776962078273949 0.0413000538696355 0.0690515436361206
"zwei" 0.0157383654133682 0.205569052513549 0.0601782201134128 0.112992793264527 0.0248138957816377 0.053367895398925 0.0419400996694133 0.0146596858638743 0.0253653385237373 0.0376047805931983 0.0480113205640067 0.0934231613486355 0.0166569501124344 0.0278335702948102 0.05249343832021 0.048377343277565 0.0588459275156634 0.0492848341993893 0.00931185399012944 0.113268829237005 0.0303017894435117 0.0836424957841484 0.0362970916955279 0.0232805382460442 0.052072902062888 0.0466853408029879 0.0401652513197154 0.0134105183165329 0.0661934361327903 0.0448984173307891 0.11659278701821 0.127565548190164 0.0604515467710989 0.0803614091481691 0.0267406491292576 0.0892508506721705 0.171376150488422 0.0165152766308836 0.042746734149511 0.0244512062595088 0.0608907446068198 0.0125082643889713 0.0229523526161432 0.0605510142294883 0.0263692218442634 0.0295836106796835 0.0405263659769238 0.028998745804244 0.038867197851704 0.0248164149304576 0.0383329429052112 0.025438172521686 0.152139950588577 0.0149415784283452 0.0197521996767822 0.0267296297946273
"soviel" 0.0440674231574309 0.014535185531261 0.0138872815646337 0.0220473742955175 0 0.0114359775854839 0 0.0146596858638743 0.0103531993974438 0.00136744656702539 0 0 0 0.0120361385058639 0 0.0322515621850433 0.0276922011838416 0.0535704719558579 0 0.00682342344801234 0 0.00089938167509837 0.0186526721213129 0.00310407176613923 0 0.00212206094559036 0.0262303682087937 0.0111754319304441 0.0170211692912889 0 0.00450600143065545 0.00968131392514636 0.0131416406024128 0.00434385995395508 0 0.000619797574112295 0.00907285502585764 0.00889284126278346 0 0 0.034794711203897 0 0 0 0 0.00739590266992086 0.00476780776199104 0.0159493101923342 0.019433598925852 0 0 0 0.000454149106234559 0.00199221045711269 0.0341174358053511 0
"wären" 0.0267552212027259 0.0885954165714958 0.0185163754195116 0.0344490223367461 0.0360929393187458 0.0152479701139786 0.0230259370734034 0.0356020942408377 0.0165651190359101 0.0170930820878174 0.0151614696517916 0.022026599017158 0.041642375281086 0.0112838798492474 0.00781817166471212 0.0120943358193913 0.0276922011838416 0.0353565114908662 0.0186237079802589 0.0136468468960247 0.0483190696531674 0.0274311410905003 0.013611409385823 0.0186244305968354 0.0320448628079311 0.0233426704014939 0.0360667562870914 0.00670525915826647 0.0144995145814684 0.0224492086653945 0.0208402566167815 0.0170846716326112 0.00525665624096512 0.0152035098388428 0.0066851622823144 0.0179741296492566 0.0342752300976844 0.0165152766308836 0.027357909855687 0.00543360139100196 0.0260960334029228 0.00714757965084073 0.0161516555446933 0.0100918357049147 0.0210953774754107 0.0221877080097626 0 0.0130494356119098 0.0141335264915287 0.00789613202332743 0.0149072555742488 0.0305258070260233 0.0367860776049993 0.0139454731997888 0.0305261267732088 0.0267296297946273
"heraus" 0.00786918270668408 0.00899797199554254 0.0138872815646337 0.00137796089346984 0.0315813219039026 0.0419319178134411 0.00575648426835085 0.00209424083769634 0.00724723957821066 0.0109395725362031 0.0101076464345277 0.0068358410742904 0.00832847505621721 0.0391174501440575 0.0212207516613615 0.00806289054626083 0.0069230502959604 0.00428563775646863 0.00931185399012944 0.0061410811032111 0.0262069530322264 0.0274311410905003 0.0282310713187439 0.0100882332399525 0.0200280392549569 0.0275867922926746 0.00901668907177284 0.0201157774747994 0.0296294428403919 0.0374153477756576 0.0366112616240756 0.0159456935237705 0.0131416406024128 0.00217192997697754 0.0033425811411572 0.00929696361168442 0.0110890450316038 0.0127040589468335 0.00512960809794132 0.00815040208650293 0.0173973556019485 0.00178689491271018 0.00765078420538105 0.0252295892622868 0.0105476887377054 0.0221877080097626 0.0214551349289597 0.0297237144493501 0.00530007243432327 0.0112801886047535 0.0021296079391784 0.0025438172521686 0.011353727655864 0.0089649470570071 0.0125695816124978 0.0423219138414933
"solcher" 0.00786918270668408 0.0124587304553666 0.00694364078231686 0.00688980446734922 0.0112790435371081 0 0.00740119405930824 0.00209424083769634 0.0113885193371882 0.0211954217888936 0.0101076464345277 0.00759537897143378 0.0249854251686516 0.0157974317889463 0.0368570949907857 0.0120943358193913 0.0034615251479802 0.0321422831735148 0.00744948319210355 0.00682342344801234 0.0204741820564268 0.0197863968521641 0.00705776782968598 0.0139683229476265 0.0120168235529742 0.0106103047279518 0.0114757860913473 0.00223508638608882 0.0201732376785647 0.0224492086653945 0.0242197576897731 0.0130982482516686 0.0183982968433779 0.00868771990791017 0.0033425811411572 0.010536558759909 0.0231861850660806 0.00444642063139173 0.00854934682990219 0.00543360139100196 0.00869867780097425 0.00714757965084073 0.0136013941428996 0 0.00527384436885268 0.00739590266992086 0.00715171164298655 0.00942459238637929 0.00530007243432327 0.0112801886047535 0.00425921587835679 0.0025438172521686 0.000454149106234559 0.00697273659989441 0.0107739270964266 0.00668240744865684
"ausgenommen" 0.00157383654133682 0.00138430338392962 0 0.00826776536081906 0.00225580870742161 0 0.00657883916382954 0.00209424083769634 0.00051765996987219 0 0 0.00455722738286027 0 0 0 0.00806289054626083 0.0069230502959604 0.00642845663470295 0.0130365955861812 0.000682342344801234 0 0.00134907251264755 0.00252063136774499 0.00698416147381327 0.00400560785099139 0.0148544266191325 0.00655759205219843 0 0.0195428240011095 0.0187076738878288 0.0118282537554706 0.00113897810884075 0.00262832812048256 0.00217192997697754 0.0033425811411572 0.00123959514822459 0.00403238001149228 0.00127040589468335 0.00170986936598044 0.00271680069550098 0 0.00178689491271018 0.00340034853572491 0 0.00263692218442634 0 0 0 0.00176669081144109 0.00112801886047535 0.00638882381753519 0 0.00363319284987647 0.000996105228556345 0.00179565451607111 0
