"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Goethe_Wahlverwandschaften_1809" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heinse_Ardinghello_1787" "m_Hippel_Lebenslaeufe_1779" "m_Klingemann_Nachtwachen_1804" "m_Knigge_Braunschweig_1792" "m_Lesage_Gil-Blas_1715" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Novalis_Ofterdingen_1802" "m_Paul_Titan_1800" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Stendhal_Rot-und-Schwarz_1830" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "m_Wieland_Peregrinus_1788" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Rosaliens-Briefe_1779" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"anzufangen" 0 0.0022265764161026 0.00506085680305676 0.00126313662085691 0 0.0022362359676193 0.00294108996794212 0.00220841089062056 0 0.00262446526520222 0 0.00232805382460442 0 0.00223508638608882 0 0 0 0.0024814863394177 0 0.00280544255856361 0 0.00581108173286457 0.00112801886047535 0.00136244731870368 0 0.00180189920175865 0 0
"bemüht" 0.00585171747908011 0.00371096069350433 0 0.00505254648342765 0.00177455990914253 0.0022362359676193 0 0.00220841089062056 0.00515317822266883 0 0.00136468468960247 0.000776017941534808 0 0.00223508638608882 0 0 0.000619797574112295 0.00141799219395297 0 0 0.00238390388099552 0.00290554086643229 0.00676811316285208 0.00272489463740735 0.00226300663060943 0.00720759680703461 0 0.0013387239283515
"besorgte" 0 0.00148438427740173 0 0.00378940986257074 0.00177455990914253 0 0 0.00157743635044326 0 0 0.00136468468960247 0.00155203588306962 0 0 0 0.00707881075979235 0 0.00106349414546473 0.0163008041730059 0.000935147519521204 0 0 0.00225603772095069 0.00681223659351838 0.00678901989182828 0.00360379840351731 0 0.00401617178505449
"bettler" 0 0.0044531528322052 0.00506085680305676 0.00378940986257074 0 0 0.00196072664529475 0.00283938543079787 0.0180361237793409 0.00787339579560664 0.000682342344801234 0.000776017941534808 0 0 0.00075401702570444 0 0 0.00212698829092946 0 0.00187029503904241 0 0 0.00225603772095069 0.000908298212469118 0 0.00180189920175865 0 0.0013387239283515
"derer" 0.00292585873954005 0 0 0 0.00354911981828507 0.00335435395142895 0.000980363322647373 0.00252389816070922 0 0.0104978610608089 0.0020470270344037 0.00465610764920885 0 0 0.00075401702570444 0.00235960358659745 0.00371878544467377 0.0024814863394177 0.00271680069550098 0 0 0 0.00338405658142604 0.00454149106234559 0.00226300663060943 0.00540569760527596 0.00202285829877617 0.00267744785670299
"großmut" 0.00292585873954005 0.0022265764161026 0 0 0.00354911981828507 0 0.000980363322647373 0.000946461810265956 0 0 0.00272936937920493 0.00388008970767404 0 0 0.00075401702570444 0 0.00123959514822459 0.00567196877581189 0.00543360139100196 0.00187029503904241 0.00238390388099552 0.00581108173286457 0.00676811316285208 0.00454149106234559 0.00678901989182828 0.00900949600879327 0.0101142914938809 0.00401617178505449
"klaren" 0.00585171747908011 0.0022265764161026 0.00253042840152838 0.00252627324171382 0 0.00111811798380965 0.00882326990382636 0.000630974540177304 0 0 0 0.00155203588306962 0 0.00447017277217764 0.00113102553855666 0 0.00309898787056147 0.00354498048488243 0 0.00374059007808482 0.00715171164298655 0.00871662259929686 0.00676811316285208 0 0.00226300663060943 0 0.00202285829877617 0
"lustigen" 0.00292585873954005 0.00296876855480347 0.00506085680305676 0.00252627324171382 0 0.00335435395142895 0.00392145329058949 0.00126194908035461 0 0 0.000682342344801234 0.000776017941534808 0 0 0.00075401702570444 0 0.000619797574112295 0.00319048243639419 0 0.000935147519521204 0.00715171164298655 0 0 0.000454149106234559 0 0 0 0
"oberin" 0.00292585873954005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pferden" 0 0.00296876855480347 0.0126521420076419 0.00126313662085691 0.00887279954571266 0.00111811798380965 0.00196072664529475 0.00126194908035461 0 0.0104978610608089 0.00272936937920493 0 0 0.00447017277217764 0.00263905958996554 0 0.000619797574112295 0.00212698829092946 0 0.000935147519521204 0 0 0.00564009430237674 0.000908298212469118 0.00226300663060943 0 0.00202285829877617 0
"ruhige" 0 0.00296876855480347 0.00253042840152838 0.00631568310428456 0 0.00111811798380965 0 0.000315487270088652 0.00257658911133442 0.00262446526520222 0.000682342344801234 0 0.0136565380675999 0.00223508638608882 0.0018850425642611 0 0.000619797574112295 0.0024814863394177 0 0.00187029503904241 0.00476780776199104 0.00581108173286457 0.00338405658142604 0.00454149106234559 0.00452601326121886 0.00720759680703461 0 0.00401617178505449
"tieren" 0 0.000742192138700867 0.00253042840152838 0.00126313662085691 0.00354911981828507 0 0.0117643598717685 0.00189292362053191 0 0 0 0 0 0.00670525915826647 0.00150803405140888 0 0 0.000708996096976486 0 0.00187029503904241 0 0 0 0.000908298212469118 0 0 0 0
"ums" 0 0.0022265764161026 0 0 0 0.0022362359676193 0 0.00157743635044326 0.00515317822266883 0 0.00136468468960247 0.00310407176613923 0 0 0.00037700851285222 0 0 0.00141799219395297 0.00543360139100196 0.000935147519521204 0.00476780776199104 0.00290554086643229 0 0 0 0 0 0
"unfähig" 0 0.00148438427740173 0.00253042840152838 0.00252627324171382 0.0053236797274276 0 0 0 0.00257658911133442 0.00524893053040443 0.000682342344801234 0 0 0 0.00226205107711332 0.0047192071731949 0.00371878544467377 0 0.00543360139100196 0.00187029503904241 0.0143034232859731 0.00290554086643229 0.0124082074652288 0.000908298212469118 0.00226300663060943 0.00180189920175865 0.0182057246889855 0.00401617178505449
"bissen" 0.00292585873954005 0.0022265764161026 0.00759128520458514 0 0 0 0 0.00189292362053191 0 0.00262446526520222 0.0061410811032111 0.00232805382460442 0 0.00223508638608882 0 0.0047192071731949 0.000619797574112295 0.00354498048488243 0 0 0 0 0.00225603772095069 0.000454149106234559 0 0 0 0
"empfahl" 0 0.00148438427740173 0.00253042840152838 0.00126313662085691 0.00177455990914253 0.0022362359676193 0 0.00283938543079787 0.00257658911133442 0.00787339579560664 0.00272936937920493 0 0 0 0.00037700851285222 0.0047192071731949 0.00309898787056147 0.00815345511522959 0.00543360139100196 0 0.00238390388099552 0 0.00225603772095069 0.00317904374364191 0 0.00720759680703461 0 0
"fordert" 0.00292585873954005 0.00371096069350433 0 0.00884195634599838 0 0.0022362359676193 0.000980363322647373 0.00189292362053191 0.00772976733400325 0.00262446526520222 0.000682342344801234 0.000776017941534808 0 0 0.00037700851285222 0 0 0.00141799219395297 0.0108672027820039 0.000935147519521204 0 0 0.00112801886047535 0.000908298212469118 0 0 0 0.00803234357010897
"fräuleins" 0.00877757621862017 0.00148438427740173 0 0 0.00354911981828507 0.00447247193523861 0 0.000315487270088652 0 0.00262446526520222 0 0 0 0 0.00037700851285222 0 0.00433858301878606 0.00106349414546473 0.00543360139100196 0 0 0 0 0.00363319284987647 0.0226300663060943 0.0540569760527596 0 0
"gange" 0 0.00371096069350433 0.00253042840152838 0.00631568310428456 0 0 0 0.000630974540177304 0.00257658911133442 0 0 0.00310407176613923 0 0.00670525915826647 0.0018850425642611 0 0.00371878544467377 0.0049629726788354 0 0.00187029503904241 0.00238390388099552 0.00290554086643229 0.00225603772095069 0.00363319284987647 0 0 0.00404571659755234 0
"gehör" 0 0 0 0 0 0.00447247193523861 0.00392145329058949 0.00252389816070922 0.00772976733400325 0.00262446526520222 0 0.00388008970767404 0 0 0.00150803405140888 0 0.00371878544467377 0.00389947853337067 0.00543360139100196 0.00374059007808482 0 0 0.00451207544190139 0.000454149106234559 0 0 0 0
"gekostet" 0.00585171747908011 0.00148438427740173 0.00506085680305676 0.00126313662085691 0.00177455990914253 0.00447247193523861 0.00294108996794212 0.00220841089062056 0.00257658911133442 0 0.00341171172400617 0.00310407176613923 0 0.00223508638608882 0.00075401702570444 0 0.00185939272233688 0.00141799219395297 0 0.00187029503904241 0 0.0116221634657291 0.00451207544190139 0.00181659642493824 0.00226300663060943 0.00360379840351731 0.00404571659755234 0
"handelt" 0.0234068699163204 0 0 0.00126313662085691 0 0.00111811798380965 0.000980363322647373 0.00252389816070922 0.00257658911133442 0.00262446526520222 0.0102351351720185 0.000776017941534808 0 0.00223508638608882 0.00075401702570444 0.00707881075979235 0.00805736846345983 0.00106349414546473 0.00271680069550098 0 0.00238390388099552 0 0 0.000454149106234559 0 0.00360379840351731 0 0.00535489571340598
"kaufen" 0.00292585873954005 0.000742192138700867 0.00253042840152838 0 0 0.00559058991904826 0.00196072664529475 0.00189292362053191 0 0.00262446526520222 0.00545873875840987 0.00155203588306962 0 0 0.0018850425642611 0.00235960358659745 0.00247919029644918 0.00106349414546473 0 0.000935147519521204 0 0.00290554086643229 0.0101521697442781 0.00363319284987647 0 0.00720759680703461 0.00202285829877617 0.00267744785670299
"matt" 0 0.00371096069350433 0 0 0 0.00111811798380965 0.00196072664529475 0.00252389816070922 0.00257658911133442 0 0 0.000776017941534808 0 0.00670525915826647 0.00263905958996554 0.00235960358659745 0.00185939272233688 0.00177249024244122 0 0.000935147519521204 0 0.0261498677978906 0.00564009430237674 0.00454149106234559 0 0 0 0
"rings" 0 0.0103906899418121 0.0126521420076419 0.00126313662085691 0 0.00111811798380965 0 0.00283938543079787 0.0128829455566721 0.00262446526520222 0.00136468468960247 0 0 0 0.0037700851285222 0 0.00123959514822459 0.000354498048488243 0 0.00187029503904241 0 0 0.00112801886047535 0.00227074553117279 0 0 0 0
"sann" 0 0.000742192138700867 0.00506085680305676 0.00126313662085691 0 0 0 0.000315487270088652 0 0 0.00136468468960247 0 0 0 0.00113102553855666 0 0.00247919029644918 0.00141799219395297 0 0.000935147519521204 0.00953561552398207 0.00290554086643229 0.00338405658142604 0.000454149106234559 0 0.00180189920175865 0 0.0013387239283515
"stehn" 0 0.00148438427740173 0 0.00126313662085691 0 0 0 0.000315487270088652 0.00257658911133442 0.0288691179172244 0.00955279282721727 0.00155203588306962 0 0.00670525915826647 0 0 0 0.00319048243639419 0.0190176048685068 0 0.0357585582149328 0.0232443269314583 0 0.00272489463740735 0 0 0 0.0013387239283515
"überdies" 0 0.00148438427740173 0 0.00126313662085691 0 0.00894494387047721 0.0137250865170632 0 0.00257658911133442 0.00262446526520222 0.000682342344801234 0 0 0 0.00037700851285222 0.00235960358659745 0.00309898787056147 0 0 0 0 0 0 0 0 0.00180189920175865 0 0
"blühenden" 0 0.00148438427740173 0 0 0.00709823963657013 0.00447247193523861 0.00392145329058949 0.000315487270088652 0.00515317822266883 0 0.00136468468960247 0 0 0.00447017277217764 0.0177194001040543 0 0 0.00212698829092946 0.00271680069550098 0.00187029503904241 0.00715171164298655 0.00290554086643229 0.00112801886047535 0.00499564016858015 0.00226300663060943 0 0 0.0013387239283515
"enthusiasmus" 0.00292585873954005 0.000742192138700867 0 0.00126313662085691 0 0.00111811798380965 0.000980363322647373 0.000315487270088652 0.00257658911133442 0 0.000682342344801234 0.000776017941534808 0 0.00447017277217764 0.00414709364137442 0 0.000619797574112295 0.00354498048488243 0 0.00654603263664843 0 0 0.00225603772095069 0.00317904374364191 0.00678901989182828 0.00540569760527596 0.012137149792657 0
"gefolge" 0 0 0.00253042840152838 0.00252627324171382 0.00887279954571266 0 0.000980363322647373 0 0 0.00262446526520222 0.00750576579281357 0 0 0.00670525915826647 0.0037700851285222 0 0.00185939272233688 0.00177249024244122 0.0163008041730059 0.000935147519521204 0.00238390388099552 0.00581108173286457 0.00112801886047535 0 0 0 0.00202285829877617 0.00535489571340598
"geistigen" 0.00292585873954005 0.00742192138700867 0 0 0 0 0.000980363322647373 0.000946461810265956 0 0 0 0 0 0.00223508638608882 0.00414709364137442 0 0.00371878544467377 0.00460847463034716 0 0.0121569177537757 0 0 0.00451207544190139 0 0.00226300663060943 0 0.012137149792657 0.0013387239283515
"heim" 0.00292585873954005 0.00371096069350433 0.00506085680305676 0 0 0.00335435395142895 0 0.00504779632141843 0.00257658911133442 0 0.000682342344801234 0.000776017941534808 0.00682826903379993 0 0.00113102553855666 0.00235960358659745 0.00371878544467377 0.00141799219395297 0 0 0 0 0.00225603772095069 0.00272489463740735 0 0 0 0
"lady" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0024814863394177 0 0 0 0 0.150026508443221 0.00454149106234559 0.294190861979226 0.00900949600879327 0 0
"pöbel" 0 0 0 0 0.00177455990914253 0.00111811798380965 0.00490181661323687 0.000630974540177304 0 0.00787339579560664 0.0020470270344037 0.000776017941534808 0 0.00223508638608882 0.00075401702570444 0 0.000619797574112295 0.00177249024244122 0.00543360139100196 0.000935147519521204 0 0 0 0 0 0 0.00606857489632851 0
"sophien" 0 0 0 0 0 0 0 0 0 0 0 0 0.0273130761351997 0.00894034554435529 0 0 0 0 0 0 0 0 0 0 0 0.00720759680703461 0 0
"zusammenkunft" 0 0.000742192138700867 0.00253042840152838 0 0 0.00111811798380965 0.00490181661323687 0.000315487270088652 0.00257658911133442 0.0157467915912133 0.0020470270344037 0 0 0.00223508638608882 0.0018850425642611 0.00235960358659745 0.000619797574112295 0.00106349414546473 0.00271680069550098 0.0177678028709029 0 0 0 0.00181659642493824 0 0.00540569760527596 0 0
"bitter" 0 0.00148438427740173 0 0.00252627324171382 0 0.0022362359676193 0.00196072664529475 0.00315487270088652 0 0 0.000682342344801234 0.000776017941534808 0 0 0.00414709364137442 0 0.00247919029644918 0.00354498048488243 0.00271680069550098 0 0.00476780776199104 0.00290554086643229 0.00338405658142604 0.00227074553117279 0 0 0 0.0013387239283515
"fände" 0 0.00148438427740173 0.00253042840152838 0.00126313662085691 0.00177455990914253 0 0.00392145329058949 0.00157743635044326 0.00257658911133442 0.00262446526520222 0.0040940540688074 0.00155203588306962 0 0.00223508638608882 0.00150803405140888 0 0.00247919029644918 0.00283598438790594 0 0.00280544255856361 0.00238390388099552 0 0.00112801886047535 0.00363319284987647 0.00226300663060943 0.00180189920175865 0.00404571659755234 0.00267744785670299
"gemein" 0 0.00148438427740173 0 0.00252627324171382 0.00354911981828507 0.00111811798380965 0.000980363322647373 0.00252389816070922 0 0.00524893053040443 0.00136468468960247 0.00310407176613923 0 0.00223508638608882 0.00150803405140888 0 0.000619797574112295 0.00177249024244122 0.00271680069550098 0.00561088511712723 0 0 0.00225603772095069 0.000908298212469118 0 0 0.00404571659755234 0
"gerufen" 0.00585171747908011 0.00371096069350433 0.00759128520458514 0 0 0.00111811798380965 0.00196072664529475 0.00315487270088652 0.00515317822266883 0 0.000682342344801234 0.00155203588306962 0.00682826903379993 0.00447017277217764 0.00113102553855666 0.0047192071731949 0.00247919029644918 0.00212698829092946 0.00543360139100196 0.00280544255856361 0.00238390388099552 0 0.00225603772095069 0.00363319284987647 0.00678901989182828 0.00180189920175865 0.00404571659755234 0
"gesichts" 0 0.00148438427740173 0 0.00126313662085691 0 0 0.00294108996794212 0.000315487270088652 0.00257658911133442 0 0.0020470270344037 0 0 0.0111754319304441 0.00452410215422664 0 0.00185939272233688 0.00389947853337067 0 0.00187029503904241 0 0 0.00338405658142604 0.0077205348059875 0.00452601326121886 0 0 0
"grillen" 0 0.0022265764161026 0.00253042840152838 0 0 0 0.00196072664529475 0.000630974540177304 0 0.00524893053040443 0.00136468468960247 0 0 0 0.00037700851285222 0 0.00123959514822459 0.00354498048488243 0 0 0 0 0 0.000908298212469118 0.00226300663060943 0.00180189920175865 0 0.0013387239283515
"kammerdiener" 0.00292585873954005 0.011132882080513 0 0.0164207760711399 0 0 0.000980363322647373 0 0 0 0.0231996397232419 0 0 0 0 0 0.00495838059289836 0.00567196877581189 0 0 0.00238390388099552 0.00290554086643229 0 0.000454149106234559 0.00452601326121886 0 0 0
"margarethe" 0 0 0 0 0 0 0 0.000315487270088652 0 0.00524893053040443 0 0 0 0 0 0 0.00123959514822459 0 0 0 0 0 0 0 0 0 0 0
"park" 0 0 0 0.0126313662085691 0 0 0 0 0 0 0 0 0 0 0.00150803405140888 0 0.00309898787056147 0.0024814863394177 0 0 0 0 0.00112801886047535 0.000454149106234559 0.0203670596754848 0 0.00606857489632851 0.00267744785670299
"schickt" 0.00585171747908011 0.00371096069350433 0 0.00126313662085691 0.00177455990914253 0.0022362359676193 0.00196072664529475 0.00410133451115248 0 0 0.0040940540688074 0 0 0.00670525915826647 0.0018850425642611 0.00235960358659745 0.00743757088934754 0.0024814863394177 0.00815040208650293 0 0.00238390388099552 0.00290554086643229 0 0 0.00452601326121886 0 0 0
"sessel" 0.00292585873954005 0.00296876855480347 0.00506085680305676 0.00378940986257074 0 0.00111811798380965 0 0 0 0 0.00341171172400617 0 0 0 0.0018850425642611 0.0117980179329873 0.000619797574112295 0.000708996096976486 0 0 0.0119195194049776 0.00290554086643229 0.00451207544190139 0 0 0 0.00202285829877617 0.00267744785670299
"spielten" 0.00585171747908011 0.000742192138700867 0.00506085680305676 0 0 0.00111811798380965 0.000980363322647373 0 0.00515317822266883 0.00524893053040443 0.00545873875840987 0.000776017941534808 0.0136565380675999 0.00447017277217764 0.00716316174419218 0 0.000619797574112295 0.00177249024244122 0 0 0.00238390388099552 0.0116221634657291 0 0.000454149106234559 0 0.00180189920175865 0 0.00535489571340598
"stock" 0.00585171747908011 0.0022265764161026 0 0.00126313662085691 0 0.00782682588666756 0 0.00252389816070922 0.00257658911133442 0.00524893053040443 0.0020470270344037 0.000776017941534808 0.00682826903379993 0 0.00037700851285222 0.0117980179329873 0.00743757088934754 0.00283598438790594 0 0 0.00476780776199104 0.00290554086643229 0 0.00590393838104927 0 0 0 0
"stoß" 0.00877757621862017 0.0022265764161026 0 0.00252627324171382 0 0.00111811798380965 0.00686254325853161 0.00126194908035461 0.00772976733400325 0.00262446526520222 0.00136468468960247 0.00465610764920885 0 0 0.00113102553855666 0.0377536573855592 0.00185939272233688 0.000708996096976486 0 0.000935147519521204 0.00476780776199104 0 0 0 0 0 0 0
"unheil" 0.00292585873954005 0 0 0.00631568310428456 0 0.00335435395142895 0 0.00220841089062056 0 0 0.00341171172400617 0 0 0 0 0 0.000619797574112295 0.000354498048488243 0 0 0 0.00290554086643229 0.00112801886047535 0 0 0 0 0
"versuchung" 0.00877757621862017 0.00148438427740173 0.00253042840152838 0.00126313662085691 0.00354911981828507 0.00111811798380965 0 0.000630974540177304 0 0.00787339579560664 0.0109174775168197 0.00232805382460442 0 0.00223508638608882 0.00113102553855666 0.00235960358659745 0.00185939272233688 0.0024814863394177 0.00543360139100196 0 0 0 0.00225603772095069 0 0 0.00180189920175865 0.00404571659755234 0
"ältern" 0 0.00148438427740173 0.00253042840152838 0.00631568310428456 0 0.00335435395142895 0.00490181661323687 0.000630974540177304 0 0.00262446526520222 0 0.000776017941534808 0 0 0.0037700851285222 0 0 0.00283598438790594 0 0.000935147519521204 0 0.00290554086643229 0.00112801886047535 0.0099912803371603 0 0.0126132944123106 0 0
"anschauen" 0 0.00148438427740173 0.00253042840152838 0.00252627324171382 0 0.00111811798380965 0.00294108996794212 0.00126194908035461 0.0103063564453377 0 0 0 0 0.00447017277217764 0.00226205107711332 0 0.000619797574112295 0.000708996096976486 0 0.0243138355075513 0 0 0 0.000454149106234559 0 0 0 0.0013387239283515
"ausgesprochen" 0 0.00296876855480347 0.00253042840152838 0.00631568310428456 0 0.00447247193523861 0.000980363322647373 0.00252389816070922 0.00257658911133442 0 0.0020470270344037 0.00155203588306962 0.0136565380675999 0 0.00226205107711332 0 0 0 0 0.00187029503904241 0.00476780776199104 0.0174332451985937 0.00564009430237674 0 0 0 0.00202285829877617 0.0013387239283515
"bedingungen" 0.00585171747908011 0 0.00253042840152838 0 0 0.0022362359676193 0 0.000315487270088652 0 0 0.00136468468960247 0.000776017941534808 0 0 0.00075401702570444 0 0 0.0049629726788354 0 0.00187029503904241 0.00238390388099552 0.00581108173286457 0.00564009430237674 0 0 0.00180189920175865 0.00809143319510468 0
"beruhigt" 0.00585171747908011 0.000742192138700867 0.00253042840152838 0.00505254648342765 0 0.0022362359676193 0 0.000630974540177304 0 0.00262446526520222 0.00272936937920493 0 0 0.00223508638608882 0.00075401702570444 0.0047192071731949 0.000619797574112295 0.0024814863394177 0.00543360139100196 0.000935147519521204 0.00238390388099552 0.0116221634657291 0.00112801886047535 0.000454149106234559 0 0 0.00404571659755234 0
"bestürzt" 0 0.000742192138700867 0 0 0.00354911981828507 0.00111811798380965 0 0 0 0 0.00272936937920493 0 0 0.00223508638608882 0.00301606810281776 0 0.00185939272233688 0 0.0108672027820039 0 0 0 0.00789613202332743 0.000454149106234559 0.00226300663060943 0.00900949600879327 0 0.00401617178505449
"briefen" 0 0.0103906899418121 0 0.00126313662085691 0.00177455990914253 0.0022362359676193 0.00196072664529475 0.00283938543079787 0 0 0 0 0 0 0.00452410215422664 0 0.00743757088934754 0.000708996096976486 0 0 0 0 0.00112801886047535 0.0077205348059875 0.00226300663060943 0.0126132944123106 0.00202285829877617 0
"franzosen" 0 0.000742192138700867 0 0 0 0.0122992978219062 0.00294108996794212 0.00662523267186169 0 0.00262446526520222 0.000682342344801234 0 0 0 0.00339307661566998 0 0.00433858301878606 0.00106349414546473 0 0 0.00238390388099552 0.0377720312636197 0 0.00136244731870368 0 0 0.024274299585314 0
"godwi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hauß" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00136244731870368 0 0 0 0
"hintern" 0.0409620223535608 0 0 0 0 0 0.000980363322647373 0 0.0103063564453377 0.00524893053040443 0 0 0 0 0 0.0519112789051439 0.000619797574112295 0 0.00271680069550098 0.00187029503904241 0 0.00290554086643229 0 0 0 0 0 0
"rühren" 0 0.0022265764161026 0.00253042840152838 0.00378940986257074 0 0.00335435395142895 0.00196072664529475 0.000946461810265956 0 0 0.0040940540688074 0.00310407176613923 0 0.00447017277217764 0.00339307661566998 0.00235960358659745 0.000619797574112295 0.00141799219395297 0.00543360139100196 0 0.00953561552398207 0.00581108173286457 0.00338405658142604 0.000454149106234559 0.00226300663060943 0 0.00202285829877617 0
"rund" 0 0.00148438427740173 0 0.00252627324171382 0 0.00111811798380965 0.0117643598717685 0.00220841089062056 0.00772976733400325 0.00262446526520222 0.000682342344801234 0.00465610764920885 0.00682826903379993 0.0111754319304441 0.00150803405140888 0.00235960358659745 0 0.00106349414546473 0 0.000935147519521204 0 0.00290554086643229 0.00112801886047535 0.00136244731870368 0 0 0 0
"tyrannen" 0.00292585873954005 0 0 0 0.00709823963657013 0 0.00490181661323687 0.00220841089062056 0 0.00262446526520222 0 0 0 0 0.00113102553855666 0 0.00123959514822459 0.000708996096976486 0.0190176048685068 0.00187029503904241 0.00238390388099552 0.00290554086643229 0 0 0 0 0.00202285829877617 0.0013387239283515
"unmut" 0 0.000742192138700867 0.00253042840152838 0.00252627324171382 0.00887279954571266 0.00111811798380965 0 0 0 0 0 0.00465610764920885 0.0136565380675999 0 0.00113102553855666 0 0.000619797574112295 0.00177249024244122 0.00271680069550098 0.00187029503904241 0.00476780776199104 0 0.00451207544190139 0.00817468391222206 0.0181040530448754 0.0108113952105519 0 0.00535489571340598
"vermögens" 0.00585171747908011 0.00148438427740173 0 0.00126313662085691 0 0 0.000980363322647373 0.000630974540177304 0 0.00262446526520222 0.000682342344801234 0.00155203588306962 0 0 0.00037700851285222 0 0.00309898787056147 0.000708996096976486 0 0.0130920652732969 0.00238390388099552 0 0.00112801886047535 0.00908298212469118 0.00452601326121886 0.00180189920175865 0.00606857489632851 0.013387239283515
"wieviel" 0.00292585873954005 0.0022265764161026 0.00253042840152838 0.0101050929668553 0.00177455990914253 0.0100630618542869 0.00392145329058949 0.000630974540177304 0 0 0.00887045048241604 0.000776017941534808 0 0 0.00075401702570444 0.00707881075979235 0.00371878544467377 0 0 0 0 0.00290554086643229 0 0.000454149106234559 0.0135780397836566 0.0198208912193452 0 0
"hie" 0 0 0 0 0.00177455990914253 0.0122992978219062 0.000980363322647373 0.00630974540177304 0 0.00524893053040443 0 0.00310407176613923 0 0.00223508638608882 0.00037700851285222 0 0 0.000354498048488243 0.00271680069550098 0.000935147519521204 0 0 0.00338405658142604 0.00726638569975294 0.00226300663060943 0.00360379840351731 0 0
"kerker" 0 0 0 0 0 0 0.00392145329058949 0.000315487270088652 0.00772976733400325 0 0.00682342344801234 0.000776017941534808 0 0 0.00226205107711332 0 0 0.00389947853337067 0 0.000935147519521204 0 0 0.00225603772095069 0 0 0 0.00202285829877617 0.0013387239283515
"lasset" 0 0.00148438427740173 0 0 0 0.0122992978219062 0 0.00157743635044326 0 0.00262446526520222 0 0 0 0 0.00452410215422664 0 0 0 0 0 0 0 0 0 0 0 0 0
"müste" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00271680069550098 0 0 0 0 0 0 0 0 0
"nähere" 0 0.0066797292483078 0 0.00631568310428456 0 0.00670870790285791 0.00392145329058949 0.00157743635044326 0.00257658911133442 0 0 0.00232805382460442 0 0 0.00263905958996554 0 0.000619797574112295 0.00283598438790594 0.00271680069550098 0.00561088511712723 0.00476780776199104 0 0.00338405658142604 0.00181659642493824 0 0.00180189920175865 0.00404571659755234 0.00535489571340598
"ohngeachtet" 0 0 0 0 0 0 0.00588217993588424 0 0 0 0 0.0240565561875791 0 0.00447017277217764 0 0 0 0 0.00815040208650293 0 0 0 0 0 0.00452601326121886 0 0 0
"stern" 0 0 0.00506085680305676 0.00126313662085691 0 0.00335435395142895 0.00196072664529475 0.00220841089062056 0 0 0.00341171172400617 0 0 0.00223508638608882 0.00678615323133996 0 0.00123959514822459 0.00354498048488243 0 0.000935147519521204 0 0.00290554086643229 0.00112801886047535 0.000454149106234559 0 0 0 0
"trifft" 0.00292585873954005 0.00296876855480347 0 0.00126313662085691 0 0.00447247193523861 0.00392145329058949 0.00820266902230495 0 0.00524893053040443 0.0040940540688074 0 0 0.00447017277217764 0.00414709364137442 0 0 0.00708996096976486 0.00271680069550098 0 0.00238390388099552 0.00871662259929686 0 0.000454149106234559 0 0.00180189920175865 0 0.0013387239283515
"unterdrücken" 0 0.0022265764161026 0.00253042840152838 0 0.0106473594548552 0.00447247193523861 0 0.000315487270088652 0 0.00524893053040443 0.00136468468960247 0.00465610764920885 0 0 0 0 0.00123959514822459 0.00106349414546473 0.00815040208650293 0.000935147519521204 0.00238390388099552 0 0.00225603772095069 0.00136244731870368 0.00452601326121886 0.00180189920175865 0 0.0120485153551635
"vermehrte" 0 0.00296876855480347 0 0.00757881972514147 0.00354911981828507 0 0.000980363322647373 0.000315487270088652 0 0.00262446526520222 0.00136468468960247 0.00232805382460442 0 0.00447017277217764 0 0 0.00247919029644918 0.00141799219395297 0.00815040208650293 0.00280544255856361 0.00238390388099552 0 0.00338405658142604 0.00181659642493824 0.00452601326121886 0.00360379840351731 0 0.0013387239283515
"zähne" 0.00585171747908011 0.0044531528322052 0.00506085680305676 0 0 0.00335435395142895 0.00196072664529475 0.00410133451115248 0.00257658911133442 0 0.000682342344801234 0.00155203588306962 0.00682826903379993 0 0.0018850425642611 0 0.00123959514822459 0.0024814863394177 0 0 0 0.00290554086643229 0.00338405658142604 0.000454149106234559 0 0.00180189920175865 0.00202285829877617 0
"abermahls" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
