"m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Forster_Ansichten_1791" "m_Goethe_Wahlverwandschaften_1809" "m_Heinse_Ardinghello_1787" "m_Knigge_Braunschweig_1792" "m_Lesage_Teufel_1707" "m_Mueller_Siegfried_1779" "m_Paul_Hesperus_1795" "m_Schnabel_Kavalier_1738" "m_Stendhal_Rot-und-Schwarz_1830" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"nehmlichen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ahnen" 0.000692151691964811 0 0 0.00252627324171382 0 0.00262446526520222 0.00565642853102551 0.00212206094559036 0.00282939172119982 0 0.00557817816701065 0 0.00720759680703461 0 0
"bestimmten" 0.00207645507589443 0.00231454692743895 0.00986825874574431 0.00252627324171382 0.00392145329058949 0 0.00339385711861531 0 0.000404198817314261 0.00654122059176242 0.000619797574112295 0 0 0.0101142914938809 0.00267744785670299
"hand" 0.0311468261384165 0.106469158662192 0.0460518741468068 0.0770513338722716 0.0686254325853161 0.0656116316300554 0.0690084280785112 0.0742721330956625 0.100241306693937 0.0690462173574922 0.0787142919122615 0.15841046414266 0.0973025568949673 0.0222514412865379 0.145920908190313
"gewohnten" 0.000692151691964811 0 0.000822354895478693 0.00505254648342765 0.000980363322647373 0 0 0.00424412189118071 0 0 0.00247919029644918 0 0.00180189920175865 0 0
"unmöglich" 0.0276860676785924 0.0208309223469506 0.021381227282446 0.0164207760711399 0.00686254325853161 0.0104978610608089 0.011312857062051 0.0148544266191325 0.0137427597886849 0.00799482516770963 0.0235523078162672 0.015841046414266 0.0288303872281385 0.0424800242742996 0.0147259632118664
"einander" 0.0318389778303813 0.00694364078231686 0.0657883916382954 0.0366309620048504 0.0166661764850053 0.0472403747736399 0.0147067141806663 0.0360750360750361 0.0355694959236549 0.0268916846550233 0.00619797574112295 0.00452601326121886 0.00720759680703461 0.0546171740669566 0.0281132024953814
"irgend" 0.00899797199554254 0.0393472977664622 0.0197365174914886 0.0214733225545675 0.00686254325853161 0.0393669789780332 0.0362011425985633 0.0509294626941686 0.00121259645194278 0 0.00681777331523524 0.00452601326121886 0.00180189920175865 0.0970971983412562 0.00535489571340598
"beschäftigt" 0.0138430338392962 0.00694364078231686 0.0115129685367017 0.0202101859337106 0.00392145329058949 0.00262446526520222 0.0135754284744612 0 0 0 0.00557817816701065 0.00226300663060943 0.00900949600879327 0.0141600080914332 0.0013387239283515
"gespräch" 0.00346075845982406 0.00462909385487791 0.00246706468643608 0.0341046887631366 0.0127447231944159 0.0104978610608089 0.00452514282482041 0.00212206094559036 0.00444618699045687 0.0101752320316304 0.0117761539081336 0.00226300663060943 0.00540569760527596 0.00404571659755234 0.00535489571340598
"züge" 0 0.00462909385487791 0.0164470979095739 0.00505254648342765 0.0107839965491211 0 0.00339385711861531 0.00636618283677107 0.00808397634628521 0 0.00557817816701065 0.0135780397836566 0.0126132944123106 0.00202285829877617 0.0174034110685694
"verstand" 0.0103822753794722 0.00694364078231686 0.0148023881186165 0.0164207760711399 0.105879238845916 0.0157467915912133 0.0214944284178969 0.0148544266191325 0.0149553562406276 0.00654122059176242 0.0254117005386041 0.0226300663060943 0.0270284880263798 0.0505714574694043 0.010709791426812
"deren" 0.0429134049018183 0.0185163754195116 0.0789460699659545 0.0442097817299919 0.0303912630020686 0.0472403747736399 0.0475139996606143 0.0339529751294457 0.0517374486162253 0.0276184869429969 0.031609676279727 0.0339450994591414 0.0594626736580356 0.0303428744816426 0.0294519264237329
"ergriff" 0.0062293652276833 0.0393472977664622 0.000822354895478693 0.0176839126919968 0.00980363322647373 0.0131223263260111 0.00905028564964082 0.00636618283677107 0.0020209940865713 0.00654122059176242 0.0173543320751443 0.00452601326121886 0 0.00404571659755234 0.0174034110685694
"fand" 0.135661731625103 0.0555491262585349 0.0115129685367017 0.0656831042845594 0.015685813162358 0.0577382358344487 0.0384637140109735 0.0466853408029879 0.0270813207600555 0.0377937189746273 0.0681777331523524 0.0203670596754848 0.0270284880263798 0.058662890664509 0.0455166135639508
"bewußtsein" 0.00346075845982406 0.00231454692743895 0.0115129685367017 0.00631568310428456 0.00686254325853161 0.00262446526520222 0.00452514282482041 0 0.00242519290388556 0 0.00309898787056147 0.00226300663060943 0.00180189920175865 0.00809143319510468 0.0187421349969209
"aarheim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tausend" 0.0166116406071555 0.00694364078231686 0.010690613641223 0.00505254648342765 0.0117643598717685 0.0157467915912133 0.0294134283613327 0.0190985485103132 0.0230393325869129 0.00654122059176242 0.0204533199457057 0.0135780397836566 0.00900949600879327 0.012137149792657 0.00937106749846047
"frohen" 0 0 0.00411177447739346 0.00126313662085691 0.000980363322647373 0.00262446526520222 0 0.00212206094559036 0.00646718107702817 0.000726802287973603 0.000619797574112295 0.00452601326121886 0 0 0.00401617178505449
"erscheinen" 0.00276860676785924 0.0300891100567064 0.0139800332231378 0.013894502829426 0.00294108996794212 0.0131223263260111 0.0158379998868714 0.00848824378236143 0.00444618699045687 0.010902034319604 0.0154949393528074 0.00226300663060943 0.00900949600879327 0.0161828663902094 0.00669361964175748
"entzücken" 0.0103822753794722 0.00231454692743895 0.00822354895478693 0.00757881972514147 0.0147054498397106 0 0.0135754284744612 0.00212206094559036 0.00889237398091373 0 0.00867716603757213 0 0.00360379840351731 0.00202285829877617 0.0267744785670299
"unterhaltung" 0.0062293652276833 0.00694364078231686 0.00164470979095739 0.0328415521422797 0.00196072664529475 0.0131223263260111 0.00791899994343571 0 0.000404198817314261 0.00218040686392081 0.0185939272233688 0.00226300663060943 0.0108113952105519 0.0161828663902094 0.0240970307103269
"häuslichen" 0.00138430338392962 0.00231454692743895 0.00411177447739346 0.00757881972514147 0 0 0.0011312857062051 0 0.00323359053851408 0 0.000619797574112295 0.00226300663060943 0.00180189920175865 0.00202285829877617 0.0227583067819754
"ahnete" 0 0 0 0.00378940986257074 0 0 0 0 0.00121259645194278 0 0 0 0 0.00202285829877617 0
"kennen" 0.0124587304553666 0.0347182039115843 0.0123353234321804 0.013894502829426 0.023528719743537 0.0131223263260111 0.00678771423723061 0.0275867922926746 0.00687137989434243 0.00290720915189441 0.0142553442045828 0.031682092828532 0.0324341856316558 0.0445028825730758 0.0495327853490053
"tochter" 0.00138430338392962 0.00925818770975582 0.00740119405930824 0.0277890056588521 0.0196072664529475 0.0341180484476288 0.0791899994343571 0.00212206094559036 0.0210183385003415 0.0145360457594721 0.0216929150939303 0.0543121591346263 0.0432455808422077 0.0364114493779711 0.101743018554714
"tiefe" 0.00692151691964811 0.00694364078231686 0.00822354895478693 0.0113682295877122 0.0186269031303001 0 0.0101815713558459 0.00848824378236143 0.00808397634628521 0.00436081372784161 0.0117761539081336 0.00226300663060943 0.00180189920175865 0.00809143319510468 0.0013387239283515
"aufenthalt" 0.0207645507589443 0.00462909385487791 0.010690613641223 0.0126313662085691 0.00588217993588424 0.00262446526520222 0.00452514282482041 0.00424412189118071 0.000808397634628521 0.00145360457594721 0.00185939272233688 0.00905202652243771 0.00900949600879327 0.0222514412865379 0.00803234357010897
"nein" 0.0062293652276833 0.17590556648536 0.00411177447739346 0.00884195634599838 0.00392145329058949 0.0157467915912133 0.0531704281916398 0.0318309141838554 0.0303149112985695 0.0210772663512345 0.0254117005386041 0.0271560795673131 0.0198208912193452 0 0.0950493989129562
"locken" 0.00138430338392962 0 0.000822354895478693 0.00252627324171382 0.00588217993588424 0.00262446526520222 0.0011312857062051 0.00212206094559036 0.00242519290388556 0.00218040686392081 0.00185939272233688 0.00226300663060943 0.00540569760527596 0 0.00401617178505449
"frau" 0.00415291015178887 0.0624927670408518 0.00904590385026562 0.0416835084882781 0.00980363322647373 0.110227541138493 0.0938967136150235 0.101858925388337 0.0282939172119982 0.0901234837087267 0.383654698375511 0.138043404467175 0.126132944123106 0.024274299585314 0.175372834614046
"deshalb" 0 0.0439763916213401 0.00411177447739346 0.0265258690379951 0 0 0.0214944284178969 0 0.00161679526925704 0.000726802287973603 0.0148751417786951 0 0 0.0182057246889855 0.00267744785670299
"verzweiflung" 0.00761366861161292 0.0185163754195116 0.00328941958191477 0.00884195634599838 0.0117643598717685 0.0183712568564155 0.032807285479948 0 0.000808397634628521 0 0.0123959514822459 0.0203670596754848 0.00540569760527596 0.00606857489632851 0.00937106749846047
"gesicht" 0.00969012368750735 0.0902673301701192 0.0238482919688821 0.0126313662085691 0.0362734429379528 0.00787339579560664 0.0169692855930765 0.0233426704014939 0.0472912616257685 0.00581441830378882 0.0452452229101975 0.0181040530448754 0.0360379840351731 0.00404571659755234 0.00937106749846047
"gesundheit" 0.00276860676785924 0.0162018284920727 0.00493412937287216 0.00378940986257074 0.00686254325853161 0.0157467915912133 0.0022625714124102 0.0127323656735421 0.00565878344239965 0.0196236617752873 0.00309898787056147 0.015841046414266 0.0126132944123106 0.0101142914938809 0.00401617178505449
"hoffnung" 0.0269939159866276 0.00694364078231686 0.00411177447739346 0.0328415521422797 0.0107839965491211 0 0.0362011425985633 0.00636618283677107 0.0282939172119982 0.0225308709271817 0.00743757088934754 0.031682092828532 0.0288303872281385 0.00404571659755234 0.0214195828536239
"liebte" 0.00138430338392962 0.0208309223469506 0.00164470979095739 0.00631568310428456 0.00686254325853161 0.00787339579560664 0.011312857062051 0.00848824378236143 0.0173805491445132 0.00654122059176242 0.0179741296492566 0.0339450994591414 0.0216227904211038 0.0161828663902094 0.0307906503520844
"seite" 0.0373761913660998 0.0347182039115843 0.0386506800874986 0.056841147938561 0.0303912630020686 0.0446159095084377 0.0339385711861531 0.0148544266191325 0.0149553562406276 0.0283452892309705 0.0247919029644918 0.0362081060897508 0.041443681640449 0.0343885910791949 0.0575651289191143
"klar" 0.00138430338392962 0.00694364078231686 0.00657883916382954 0.00631568310428456 0.0127447231944159 0 0.00678771423723061 0 0.000808397634628521 0.00145360457594721 0.0309898787056147 0 0 0.0141600080914332 0
"wert" 0.0117665787634018 0.00925818770975582 0.042762454564892 0.0239995957962813 0.0147054498397106 0.0183712568564155 0.0158379998868714 0.0169764875647229 0.0117217657021136 0.00799482516770963 0.0117761539081336 0.0294190861979226 0.0288303872281385 0.0445028825730758 0.0200808589252724
"weinend" 0 0.00462909385487791 0 0 0.00196072664529475 0.00262446526520222 0.0022625714124102 0 0.00606298225971391 0.00218040686392081 0.000619797574112295 0 0 0 0.00803234357010897
"kreis" 0.00207645507589443 0 0.00740119405930824 0.00505254648342765 0.00588217993588424 0 0 0 0.00282939172119982 0 0.00309898787056147 0.00678901989182828 0.00720759680703461 0.00606857489632851 0.0013387239283515
"ansicht" 0.00415291015178887 0.0115727346371948 0.00164470979095739 0.00884195634599838 0 0 0.00452514282482041 0 0 0 0.00433858301878606 0 0 0.0101142914938809 0
"dunkle" 0.00138430338392962 0.00231454692743895 0.00411177447739346 0.00126313662085691 0.00490181661323687 0 0.0011312857062051 0 0.0141469586059991 0 0.00185939272233688 0.00226300663060943 0 0.00202285829877617 0.00535489571340598
"schleier" 0 0.0532345793310959 0.00164470979095739 0.00378940986257074 0.00196072664529475 0.00262446526520222 0.0011312857062051 0 0.0157637538752562 0.000726802287973603 0 0.00226300663060943 0.00180189920175865 0.00606857489632851 0.00401617178505449
"schwebte" 0.000692151691964811 0.00231454692743895 0.00164470979095739 0.00505254648342765 0.00294108996794212 0.00262446526520222 0 0.00212206094559036 0.0020209940865713 0.000726802287973603 0.000619797574112295 0 0 0 0.00401617178505449
"weile" 0.00692151691964811 0.00694364078231686 0.00164470979095739 0.00252627324171382 0.00294108996794212 0 0.00339385711861531 0.00212206094559036 0.00121259645194278 0.0159896503354193 0.0173543320751443 0 0.00540569760527596 0 0
"schwester" 0 0.284689272074991 0.00411177447739346 0.00126313662085691 0.00784290658117899 0.00524893053040443 0.0271508569489225 0 0.0254645254907984 0.0101752320316304 0.00557817816701065 0.0339450994591414 0.0450474800439663 0.024274299585314 0.0334680982087874
"frieden" 0.00553721353571849 0.00462909385487791 0.00657883916382954 0.00631568310428456 0.00490181661323687 0.0157467915912133 0.0022625714124102 0 0.00121259645194278 0.000726802287973603 0.00619797574112295 0.00226300663060943 0.00180189920175865 0.00404571659755234 0.0013387239283515
"spur" 0.0124587304553666 0 0.0180918077005312 0.00631568310428456 0.00294108996794212 0.00787339579560664 0.00452514282482041 0.00848824378236143 0 0 0.00495838059289836 0.00226300663060943 0.00180189920175865 0.0101142914938809 0.00401617178505449
"glück" 0.0373761913660998 0.0162018284920727 0.0172694528050526 0.0492623282134196 0.0137250865170632 0.0314935831824266 0.0599581424288704 0.0148544266191325 0.0189973444137702 0.0312524983828649 0.0663183404300156 0.101835298377424 0.088293060886174 0.00404571659755234 0.136549840691853
"nannte" 0.00276860676785924 0.0115727346371948 0.00822354895478693 0.00126313662085691 0.00392145329058949 0 0.00452514282482041 0.0127323656735421 0.00606298225971391 0 0.00681777331523524 0.00452601326121886 0.00540569760527596 0.0323657327804187 0.00803234357010897
"calpurnia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gewißheit" 0.00276860676785924 0.00462909385487791 0 0.00252627324171382 0.00294108996794212 0 0.0022625714124102 0.00212206094559036 0.00242519290388556 0.000726802287973603 0.00433858301878606 0 0.00180189920175865 0.00202285829877617 0.0013387239283515
"hauses" 0.000692151691964811 0.0347182039115843 0.00246706468643608 0.00884195634599838 0 0.00787339579560664 0.0124441427682561 0 0.0020209940865713 0.00508761601581522 0.0241721053903795 0.00678901989182828 0.0342360848334144 0.00404571659755234 0.0013387239283515
"trotz" 0.00276860676785924 0.0115727346371948 0.0115129685367017 0 0.00490181661323687 0 0.0316759997737429 0.0148544266191325 0.00889237398091373 0.000726802287973603 0.0322294738538393 0 0 0.00404571659755234 0.0013387239283515
"zustand" 0.0235331575268036 0.0370327508390233 0.00411177447739346 0.0416835084882781 0.00588217993588424 0.00524893053040443 0.00791899994343571 0 0.000808397634628521 0.00944842974365683 0.0117761539081336 0.00226300663060943 0.00180189920175865 0.0323657327804187 0.00535489571340598
"geworden" 0.0276860676785924 0.0162018284920727 0.0230259370734034 0.0366309620048504 0.0294108996794212 0.00524893053040443 0.0260195712427173 0.0127323656735421 0.0129343621540563 0.00363401143986801 0.0471046156325344 0.0452601326121886 0.00900949600879327 0.082937190249823 0.0281132024953814
"anstrengung" 0.00830582030357773 0.00694364078231686 0.0139800332231378 0.00631568310428456 0.000980363322647373 0.00262446526520222 0 0 0.0020209940865713 0 0.000619797574112295 0 0.00180189920175865 0.00202285829877617 0.00535489571340598
"dunkel" 0.00346075845982406 0.00231454692743895 0.00328941958191477 0.00252627324171382 0.0107839965491211 0.00262446526520222 0.0011312857062051 0.00424412189118071 0.00808397634628521 0.00508761601581522 0.00433858301878606 0.00452601326121886 0.00180189920175865 0.00404571659755234 0.0013387239283515
"geräusch" 0.00138430338392962 0.0115727346371948 0.00164470979095739 0 0.00196072664529475 0.00262446526520222 0.00678771423723061 0 0.00121259645194278 0 0.00433858301878606 0 0.00540569760527596 0.00202285829877617 0.00401617178505449
"dann" 0.170961467915308 0.24302742738109 0.0460518741468068 0.0732619240097009 0.0588217993588424 0.238826339133402 0.0950279993212286 0.0679059502588914 0.122068042828907 0.0159896503354193 0.136975263878817 0.0520491525040168 0.0756797664738635 0.0303428744816426 0.249002650673378
"beruhigung" 0.00346075845982406 0 0 0.00505254648342765 0.00196072664529475 0 0.0011312857062051 0.00212206094559036 0.000404198817314261 0.00145360457594721 0 0.00678901989182828 0 0.00202285829877617 0.0013387239283515
"wiederholte" 0.0062293652276833 0.00925818770975582 0.00246706468643608 0.00631568310428456 0 0.00787339579560664 0.0022625714124102 0.00636618283677107 0.00282939172119982 0.00145360457594721 0.0161147369269197 0.00226300663060943 0.00720759680703461 0.00404571659755234 0
"wandte" 0.014535185531261 0.0347182039115843 0 0.00505254648342765 0 0 0.0169692855930765 0.00424412189118071 0.00646718107702817 0.00363401143986801 0.0117761539081336 0.00905202652243771 0.00720759680703461 0.00404571659755234 0.00803234357010897
"ängstlich" 0.00207645507589443 0.00231454692743895 0.00246706468643608 0.00884195634599838 0.000980363322647373 0.00787339579560664 0.0022625714124102 0 0.00363778935582834 0.000726802287973603 0.00123959514822459 0.00452601326121886 0.00180189920175865 0.00202285829877617 0
"erinnerungen" 0 0 0.00164470979095739 0.00378940986257074 0.00196072664529475 0 0 0.00212206094559036 0.00727557871165669 0 0.00929696361168442 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00669361964175748
"schicksals" 0.00276860676785924 0.00462909385487791 0.00328941958191477 0.00126313662085691 0.00196072664529475 0.00262446526520222 0.00339385711861531 0 0.00808397634628521 0 0.00185939272233688 0.0271560795673131 0.00180189920175865 0.00404571659755234 0.010709791426812
"geschick" 0 0 0.000822354895478693 0.00884195634599838 0.000980363322647373 0 0.00678771423723061 0 0.000808397634628521 0 0.00309898787056147 0.00226300663060943 0 0.0182057246889855 0.00401617178505449
"entfernung" 0.0283782193705573 0 0.010690613641223 0.0189470493128537 0 0.0104978610608089 0.00452514282482041 0.00424412189118071 0.0105091692501708 0 0.00309898787056147 0.00678901989182828 0.0108113952105519 0.00606857489632851 0.00401617178505449
"seltsam" 0.000692151691964811 0.00694364078231686 0.00164470979095739 0.00505254648342765 0 0 0 0 0 0.000726802287973603 0.00495838059289836 0.00226300663060943 0 0 0
"erscheint" 0 0.00231454692743895 0.00657883916382954 0.00378940986257074 0.0107839965491211 0 0.00791899994343571 0 0.00121259645194278 0 0.00619797574112295 0.00226300663060943 0 0.00404571659755234 0.00401617178505449
"anders" 0.0318389778303813 0.00231454692743895 0.0230259370734034 0.0227364591754244 0.049998529455016 0.036742513712831 0.0135754284744612 0.0466853408029879 0.0246561278561699 0.056690578461941 0.0247919029644918 0.0384711127203603 0.0360379840351731 0.0343885910791949 0.0174034110685694
"bitte" 0.00276860676785924 0.0393472977664622 0.00164470979095739 0.0151576394502829 0 0.0314935831824266 0.0260195712427173 0.0212206094559036 0.0214225373176558 0.0268916846550233 0.0229325102421549 0.0226300663060943 0.0252265888246212 0.00606857489632851 0.0254357546386784
"ernesto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"unaussprechlich" 0.000692151691964811 0 0.000822354895478693 0 0.00588217993588424 0 0 0 0.0101049704328565 0 0 0.00226300663060943 0 0.00809143319510468 0.00535489571340598
"welchen" 0.0117665787634018 0.0162018284920727 0.0172694528050526 0.0101050929668553 0.0127447231944159 0.0629871663648532 0.0214944284178969 0.0148544266191325 0.0125301633367421 0.056690578461941 0.00495838059289836 0.0384711127203603 0.0342360848334144 0.0687771821583898 0.0522102332057083
"späterhin" 0.00899797199554254 0 0.000822354895478693 0 0 0 0 0 0 0 0 0 0 0 0
"bilder" 0.000692151691964811 0.00231454692743895 0.010690613641223 0.00378940986257074 0.0107839965491211 0.00262446526520222 0.00678771423723061 0.00636618283677107 0.00970077161554225 0 0 0.00452601326121886 0.00180189920175865 0.00606857489632851 0.00535489571340598
"unbeschreiblich" 0.00207645507589443 0 0.00164470979095739 0 0.000980363322647373 0.00787339579560664 0.0011312857062051 0.00212206094559036 0.00323359053851408 0 0 0 0.00180189920175865 0.00404571659755234 0
"welchem" 0.0131508821473314 0.0162018284920727 0.0312494860281903 0.0189470493128537 0.0166661764850053 0.0551137705692465 0.0271508569489225 0.0190985485103132 0.0137427597886849 0.0276184869429969 0.00619797574112295 0.031682092828532 0.0504531776492423 0.0667543238596136 0.0508715092773568
"worte" 0.0173037922991203 0.0786945955329244 0.0115129685367017 0.0126313662085691 0.0205876297755948 0.0131223263260111 0.0452514282482041 0.0254647313470843 0.0198057420483988 0.0319793006708385 0.0737559113193631 0.0113150331530471 0.0108113952105519 0.0141600080914332 0.0522102332057083
"stirn" 0 0.048605485476218 0.00328941958191477 0.00252627324171382 0.00882326990382636 0 0.00452514282482041 0.00848824378236143 0.00282939172119982 0.00145360457594721 0.00929696361168442 0 0 0 0.00267744785670299
"jetzigen" 0.00692151691964811 0.00231454692743895 0.0197365174914886 0.00126313662085691 0.00392145329058949 0.00787339579560664 0 0.00636618283677107 0.0105091692501708 0.0101752320316304 0.00185939272233688 0 0 0 0.00401617178505449
"lösen" 0.00207645507589443 0.00231454692743895 0.00657883916382954 0.00126313662085691 0 0.00262446526520222 0.0022625714124102 0 0.000404198817314261 0 0 0 0 0.0161828663902094 0
"fiel" 0.0394526464419942 0.0254600162018285 0.00740119405930824 0.0341046887631366 0.0147054498397106 0.0341180484476288 0.0248882855365122 0.0275867922926746 0.0226351337695986 0.0312524983828649 0.0533025913736574 0.0271560795673131 0.0126132944123106 0.0182057246889855 0.010709791426812
"erfüllt" 0.00346075845982406 0.00231454692743895 0.00246706468643608 0.00126313662085691 0.000980363322647373 0.00262446526520222 0.00452514282482041 0 0.00242519290388556 0 0.00743757088934754 0.0181040530448754 0.00900949600879327 0.00809143319510468 0.0294519264237329
"während" 0.0726759276563052 0.148131003356093 0.0164470979095739 0.00505254648342765 0.0107839965491211 0.0236201873868199 0.078058713728152 0.00636618283677107 0.00970077161554225 0.000726802287973603 0.0533025913736574 0.0203670596754848 0.0180189920175865 0.0465257408718519 0.00937106749846047
"familie" 0.0062293652276833 0.00925818770975582 0.00575648426835085 0.0113682295877122 0.00882326990382636 0.0262446526520222 0.0339385711861531 0.00424412189118071 0.00525458462508539 0.00363401143986801 0.0241721053903795 0.047523139242798 0.0666702704650702 0.00606857489632851 0.0307906503520844
"düstern" 0.000692151691964811 0 0.000822354895478693 0 0 0 0 0 0.00282939172119982 0.000726802287973603 0.000619797574112295 0 0.00180189920175865 0 0
"opfer" 0.00276860676785924 0.00694364078231686 0.00904590385026562 0.00378940986257074 0.00490181661323687 0.00524893053040443 0.0158379998868714 0.00212206094559036 0.00767977752897095 0.00218040686392081 0.0142553442045828 0.00678901989182828 0.00720759680703461 0.00202285829877617 0.013387239283515
"augenblicken" 0.00415291015178887 0.00462909385487791 0.00328941958191477 0.00505254648342765 0.00392145329058949 0.00262446526520222 0.0022625714124102 0.00212206094559036 0 0 0.00867716603757213 0.00226300663060943 0 0.00404571659755234 0.00669361964175748
"umgang" 0.00415291015178887 0 0.00164470979095739 0.00252627324171382 0.00588217993588424 0.0104978610608089 0.0011312857062051 0.00212206094559036 0.00323359053851408 0.00363401143986801 0 0.031682092828532 0.0234246896228625 0.0222514412865379 0.00267744785670299
"elise" 0 0 0 0 0 0 0 0 0 0 0.0198335223715934 0 0 0 0
"erlaubniß" 0.0124587304553666 0 0.00328941958191477 0 0 0.0131223263260111 0.00565642853102551 0.0106103047279518 0 0 0 0 0 0.00202285829877617 0.00803234357010897
"kinde" 0 0 0.00411177447739346 0.0239995957962813 0.00196072664529475 0.00524893053040443 0 0.00212206094559036 0.00323359053851408 0.00218040686392081 0.00185939272233688 0.00452601326121886 0 0.00202285829877617 0.00535489571340598
"fesseln" 0.00138430338392962 0 0.00740119405930824 0.00378940986257074 0.00490181661323687 0 0.0124441427682561 0.00424412189118071 0.000404198817314261 0.00218040686392081 0.000619797574112295 0.0113150331530471 0.00360379840351731 0.00809143319510468 0.0120485153551635
"reinen" 0.00276860676785924 0 0.00904590385026562 0.00505254648342765 0.00980363322647373 0.00524893053040443 0.0011312857062051 0.00212206094559036 0.00404198817314261 0.00363401143986801 0.000619797574112295 0.0113150331530471 0.00360379840351731 0.00606857489632851 0.0013387239283515
"schatten" 0.0138430338392962 0.00231454692743895 0.0205588723869673 0.00126313662085691 0.0254894463888317 0 0.0192318570054867 0.00636618283677107 0.0379946888275405 0.00145360457594721 0.00557817816701065 0.00678901989182828 0.00540569760527596 0 0.0120485153551635
"entschluß" 0.0193802473750147 0.0185163754195116 0.00246706468643608 0.0176839126919968 0.00294108996794212 0.00787339579560664 0.0181005712992816 0.00424412189118071 0.00404198817314261 0 0.00805736846345983 0.0226300663060943 0.0144151936140692 0.012137149792657 0.010709791426812
"verloren" 0.025609612602698 0.050920032403657 0.0139800332231378 0.013894502829426 0.0176465398076527 0 0.0214944284178969 0 0.0149553562406276 0.0101752320316304 0.0260314981127164 0.0248930729367037 0.0126132944123106 0.0262971578840902 0.013387239283515
"luise" 0 0 0 0 0 0 0 0 0 0 0.00495838059289836 0 0 0.00404571659755234 0
"willnangen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"zauber" 0 0 0.00411177447739346 0 0.00294108996794212 0 0.00452514282482041 0 0.0020209940865713 0 0.00185939272233688 0.00226300663060943 0 0.00606857489632851 0.00401617178505449
"all" 0.00692151691964811 0.00694364078231686 0.00164470979095739 0 0.0107839965491211 0 0.0294134283613327 0.0445632798573975 0.00363778935582834 0 0.0260314981127164 0.00226300663060943 0.00360379840351731 0.00606857489632851 0.0013387239283515
"tiefer" 0.00899797199554254 0.00462909385487791 0.00986825874574431 0.00378940986257074 0.0117643598717685 0.00262446526520222 0.0011312857062051 0 0.010913368067485 0 0.00557817816701065 0 0.00180189920175865 0.0101142914938809 0.00267744785670299
"fühlt" 0.00138430338392962 0.0138872815646337 0.00822354895478693 0.0126313662085691 0.0127447231944159 0.00262446526520222 0.00791899994343571 0.00212206094559036 0.00282939172119982 0 0.00123959514822459 0.00905202652243771 0.00180189920175865 0.00202285829877617 0.00803234357010897
"kalten" 0.00138430338392962 0 0.00493412937287216 0.00252627324171382 0.000980363322647373 0 0 0.00424412189118071 0.0113175668847993 0.00508761601581522 0.00309898787056147 0.00226300663060943 0.00180189920175865 0 0.00267744785670299
"dicht" 0.014535185531261 0.00231454692743895 0.00493412937287216 0 0.000980363322647373 0 0.00339385711861531 0.00212206094559036 0.00121259645194278 0 0.0154949393528074 0 0 0.00404571659755234 0.0013387239283515
"pflege" 0 0 0.00164470979095739 0.00126313662085691 0 0 0 0.00636618283677107 0.000808397634628521 0.000726802287973603 0.00185939272233688 0.00226300663060943 0 0.00202285829877617 0.00267744785670299
"leiden" 0.0117665787634018 0.0555491262585349 0.0189141625960099 0.013894502829426 0.0303912630020686 0.0288691179172244 0.00905028564964082 0.0233426704014939 0.0161679526925704 0.0116288366075776 0.00681777331523524 0.0497861458734074 0.00720759680703461 0.00809143319510468 0.0468553374923023
