"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Defoe_Moll-Flanders_1722" "m_Diderot_Jakob_1796" "m_Diderot_Kleinode_1748" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Hauff_Memoiren-des-Satan_1826" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hippel_Lebenslaeufe_1779" "m_Hoelderlin_Hyperion_1797" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Elixiere_1816" "m_Hoffmann_Kater-Murr_1820" "m_Knigge_Josephs-von-Wurmbrands_1792" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Quintus-Fixlein_1796" "m_Paul_Siebenkaes_1796" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schnabel_Wunderliche-Fata_1731" "m_Scott_Ivanhoe_1819" "m_Spindler_Der-Jude_1827" "m_Sterne_Tristram-Shandy_1759" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Tieck_William-Lovell_1795" "m_Wezel_Hermann-und-Ulrike_1780" "m_Wezel_Kakerlak_1784" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Honigmonathe_1802" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Seldorf_1795" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Schopenhauer_Die-Tante_1823" "w_Wolzogen_Agnes_1798"
"kennen" 0.0438878810931008 0.0311720698254364 0.0310830337040895 0.0652883569096844 0.0094430192480209 0.0499864322541025 0.00796704828827968 0.0162474816403457 0.0234253351889873 0.00669471006326501 0.0280326546240206 0.0227422044776874 0.0212442416923834 0.0373241764687063 0.0287093415780673 0.016675699337141 0 0.0112123335669236 0.00977936253601438 0.00955566172957477 0.0201650509419599 0.00698416147381327 0.0320448628079311 0.00983638807829765 0.0113474461941926 0.014966139110263 0.00644770268353386 0.00450600143065545 0.0101792298470099 0.0164308294939962 0.012950012950013 0.00501581025189817 0.0175670927812762 0.0110057761349232 0.010429039079927 0.0159524121819709 0.0387473797878422 0.00773900963893651 0 0.0111635176244035 0.0221177007267738 0.00536068473813055 0.0163784833524416 0.0442045309644239 0.0151377535573721 0.0179002953548734 0.00715171164298655 0.021749059353183 0.00974163031595354 0.0530936906997552 0.0304279901177154 0.0204079029604214 0.0377477194086191 0.0385052944779907 0.0220552197353374 0.0399246422377762
"tochter" 0.0351103048744807 0.0244923405771286 0.0294028697200847 0.043525571273123 0.00472150962401045 0.0142818377868864 0.0111538676035915 0.0714889192175213 0.00688980446734922 0.0122736351159859 0.0184605286548428 0.0303229393035832 0.0190080057247641 0.0362577714267433 0.0552102722655141 0.00833784966857048 0.0166569501124344 0.0177528614809624 0.00752258656616491 0 0.0327682077806849 0.00232805382460442 0 0.0606577264828355 0.0208036513560198 0.00748306955513151 0.0296594323442557 0.0180240057226218 0.0354388002081087 0.0138018967749568 0 0.0382455531707236 0.0628361395637956 0.0626190711124942 0.00579391059995944 0.0148889180365062 0.0190560884202503 0.00503035626530873 0.00869867780097425 0.00651205194756868 0.0124412066588103 0.0303772135160731 0.0374365333770093 0.0178518298125558 0.00504591785245736 0.00596676511829112 0.00953561552398207 0.0195741534178647 0.0357193111584963 0.0127818144277188 0.0367860776049993 0.0165814211553424 0.0251651462724127 0.0778857092850267 0.0318575396177095 0.0274481915384711
"tiefe" 0.00585171747908011 0.0141016506353165 0.0252024597600726 0.0195865070729053 0.00314767308267363 0.00571273511475457 0.00398352414413984 0.00324949632806915 0.0096457262542889 0.0245472702319717 0.00683723283512697 0.00252691160863193 0.0201261237085737 0.00479882268883367 0.00189292362053191 0.0375203235085671 0 0.0242933893950012 0.0210632423852617 0.00477783086478739 0.010586651744529 0.00543212559074366 0.0120168235529742 0.00245909701957441 0.0100866188392823 0.0187076738878288 0.00257908107341354 0.00732225232481511 0.0131952979498277 0.00394339907855908 0 0.000417984187658181 0.0108105186346315 0.00493362378462076 0.00463512847996755 0.00638096487278838 0.00889284126278346 0.00503035626530873 0 0 0.00345589073855841 0.0446723728177546 0.0187182666885046 0.00510052280358737 0.00504591785245736 0.00596676511829112 0.0143034232859731 0.0101495610314854 0.00865922694751426 0.00491608247219955 0.00317904374364191 0.00382648180507902 0.0314564328405159 0.00350048131618097 0.00653487992158144 0.0212099661888186
"aufenthalt" 0.00292585873954005 0.00296876855480347 0.00756073792802177 0.015233949945593 0.00157383654133682 0.00571273511475457 0.00717034345945171 0.00108316544268972 0.00551184357387937 0.0033473550316325 0.00752095611863966 0.00252691160863193 0 0.00426562016785215 0.00126194908035461 0 0 0.0121466946975006 0.00677032790954842 0 0.00554538900903898 0.0147443408891614 0 0.0106560870848225 0.00189124103236544 0 0 0.000563250178831932 0.00075401702570444 0 0 0.00146294465680363 0.00337828707332234 0.00607215235030247 0 0.00354498048488243 0.00444642063139173 0.0061912077111492 0.0173973556019485 0.00465146567683477 0.0107132612895311 0.0125082643889713 0.0163784833524416 0.0144514812768309 0.0151377535573721 0.0149169127957278 0.00953561552398207 0.0108745296765915 0.0184008572634678 0.00983216494439911 0.0108995785496294 0.00637746967513169 0.0125825731362064 0.0227531285551763 0.0081685999019768 0.0274481915384711
"nein" 0.0321844461349406 0.0192969956062225 0.0344433616720992 0.0848748639825898 0.0220337115787154 0.111398334737714 0.0557693380179577 0.166807478174216 0.0771658100343112 0.00669471006326501 0.00615350955161427 0.0404305857381109 0.0469609553200054 0.0191952907553347 0.0268164179575354 0.0541960228457081 0.041642375281086 0.0205559448726933 0.04287874342714 0.0191113234591495 0.0368012179690769 0.000776017941534808 0.0440616863609053 0.0327879602609922 0.0264773744531161 0.0299322782205261 0.00257908107341354 0.0281625089415966 0.0418479449265964 0.0952988110651778 0.012950012950013 0.00940464422230907 0.064863111807789 0.0235295903574221 0.0422955473797039 0.0308413302184771 0.0463698151559423 0.0379211472307889 0.034794711203897 0.0102332244890365 0.0076029596248285 0.0125082643889713 0.0701935000818924 0.0161516555446933 0.136239782016349 0.244637369849936 0.0166873271669686 0.0543726483829574 0.0519553616850856 0.0255636288554377 0.0304279901177154 0.0471932755959745 0.00629128656810318 0.0297540911875383 0.0294069596471165 0.0249529013986101
"locken" 0 0.0022265764161026 0.015961557848046 0.0043525571273123 0.00157383654133682 0 0 0 0.00275592178693969 0.0189683451792509 0.00683723283512697 0.00252691160863193 0.00670870790285791 0 0.00126194908035461 0.00625338725142786 0.00832847505621721 0.00654052791403878 0 0 0.00201650509419599 0.000776017941534808 0.00400560785099139 0.00491819403914882 0.00630413677455146 0 0 0.00619575196715125 0.00603213620563552 0.000657233179759847 0 0.00167193675063272 0.00405394448798681 0.00493362378462076 0.00173817317998783 0.00283598438790594 0.00317601473670838 0.00503035626530873 0 0.00279087940610086 0.00345589073855841 0.0125082643889713 0.00701935000818924 0 0.0201836714098294 0 0.00715171164298655 0.0021749059353183 0 0.000983216494439911 0.00136244731870368 0.00255098787005268 0 0.00175024065809049 0.00898545989217448 0.00499058027972202
"frau" 0.324770320088946 0.157344733404584 0.0235222957760677 0.0457018498367791 0.0110168557893577 0.129964723860666 0.194395978234024 0.359610926972986 0.26181256975927 0.0290104102741484 0.038288503876711 0.0783342598675898 0.0972762645914397 0.0666503151226899 0.0990630028078367 0.00208446241714262 0 0.028030833917309 0.0451355193969895 0.00955566172957477 0.0821725825884868 0.0450090406090189 0.0120168235529742 0.136889734089642 0.0220644787109301 0.0112246043326973 0.045133918784737 0.122788538985361 0.0263905958996554 0.153792564063804 0.0259000259000259 0.0597717388351199 0.00878354639063809 0.124858632703095 0.0324458993597729 0.02623285558813 0.00952804421012514 0.155554093742624 0.00434933890048713 0.0362814322793112 0.0100220831418194 0.0518199524685953 0.086571983434334 0.0280528754197305 0.0151377535573721 0.0656344163012023 0.0572136931438924 0.117444920507188 0.0552025717904034 0.211391546304581 0.292017875308821 0.10459050267216 0.00629128656810318 0.12514220705347 0.043293579480477 0.0212099661888186
"deshalb" 0.00877757621862017 0.000742192138700867 0 0.00870511425462459 0.0503627693227781 0.0871192105000071 0.0517858138738179 0.00324949632806915 0.00275592178693969 0 0.0403396737272491 0 0 0 0 0 0 0.0214903060032703 0.0195587250720288 0 0 0 0 0.0303288632414178 0.00567372309709631 0.00374153477756576 0.00386862161012031 0.00788550250364705 0.0018850425642611 0 0 0 0.00675657414664469 0.00227705713136343 0.0672093629595295 0.000354498048488243 0 0.000386950481946825 0 0 0 0.00893447456355092 0.00233978333606308 0 0 0 0.0786688280728521 0.0724968645106099 0 0 0 0 0.00629128656810318 0 0.0367586995588956 0
"verzweiflung" 0.00292585873954005 0.00593753710960694 0.0042004099600121 0.0043525571273123 0.0330505673680732 0.0128536540081978 0.00796704828827968 0.0108316544268972 0.0165355307216381 0.0033473550316325 0.00683723283512697 0.00505382321726386 0.00894494387047721 0.00373241764687063 0.00189292362053191 0.00833784966857048 0 0.0261621116561551 0.0180542077587958 0.00955566172957477 0.00201650509419599 0.0178484126553006 0.00400560785099139 0.00655759205219843 0.000630413677455146 0 0 0 0.00113102553855666 0.00131446635951969 0.0259000259000259 0 0.0121618334639604 0.00759019043787809 0.000579391059995944 0.00460847463034716 0.00889284126278346 0.00580425722920238 0.00434933890048713 0.00279087940610086 0.00276471259084673 0.0107213694762611 0.0140387000163785 0.0229523526161432 0.0403673428196589 0.0208836779140189 0.00476780776199104 0.0108745296765915 0.0238128741056642 0.00294964948331973 0.00408734195611103 0.0191324090253951 0.0440390059767222 0.00612584230331671 0.0106191798725698 0.00623822534965253
"gesicht" 0.0585171747908011 0.0163282270514191 0.00504049195201452 0.0544069640914037 0.017312201954705 0.00714091889344321 0.0151373917477314 0.0357444596087606 0.0289371787628667 0.0881470158329893 0.0170930820878174 0.0151614696517916 0.0614964891095308 0.00959764537766735 0.0287093415780673 0.0104223120857131 0.0166569501124344 0.0448493342676945 0.0263290529815772 0 0.0685611732026638 0.0116402691230221 0.0280392549569397 0.0122954850978721 0.0630413677455146 0.0336738129980918 0.0245012701974287 0.0287257591204285 0.0561742684149808 0.00657233179759847 0.0259000259000259 0.00564278653338544 0.0358098429772168 0.0425050664521173 0.0173817317998783 0.0272963497335947 0.025408117893667 0.0429515034960976 0.0521920668058455 0.00837263821830259 0.0138235629542336 0.0214427389525222 0.0608343667376401 0.0280528754197305 0.0302755071147442 0.0358005907097467 0.0500619815009059 0.0434981187063659 0.107157933475489 0.00688251546107937 0.0440524633047522 0.0267853726355531 0.00629128656810318 0.032379452174674 0.0318575396177095 0.0299434816783321
"gesundheit" 0.0234068699163204 0.0103906899418121 0.0126012298800363 0.0108813928182807 0 0.00142818377868864 0.0023901144864839 0.0184138125257252 0.00551184357387937 0.00446314004217667 0.00410233970107618 0.00758073482589579 0.0022362359676193 0.00426562016785215 0.00725620721203899 0 0 0.000934361130576968 0.00451355193969895 0 0.014115535659372 0.00155203588306962 0.00801121570198278 0.00491819403914882 0.000630413677455146 0.014966139110263 0 0.00281625089415966 0.00678615323133996 0.00657233179759847 0 0.0100316205037963 0.00472960190265128 0.00303607617515123 0.00869086589993916 0.00673546292127662 0.00571682652607508 0.00386950481946825 0.00869867780097425 0.00186058627073391 0.00691178147711682 0.0125082643889713 0.0163784833524416 0.0357036596251116 0.0454132606721163 0.00596676511829112 0.00953561552398207 0.00579974916084879 0.00757682357907498 0.0127818144277188 0.0118078767620985 0.00892845754518437 0.0125825731362064 0.00437560164522622 0.00980231988237216 0.0212099661888186
"hoffnung" 0.00585171747908011 0.0126172663579147 0.0142813938640411 0.0108813928182807 0.0094430192480209 0.00714091889344321 0.0183242110630433 0.0064989926561383 0.017913491615108 0.00111578501054417 0.0191442519383555 0.0151614696517916 0.0201261237085737 0.0218613033602423 0.020822159825851 0.0333513986742819 0.041642375281086 0.00654052791403878 0.00977936253601438 0.00955566172957477 0.00655364155613698 0.0388008970767404 0.0120168235529742 0.0270500672153185 0.0220644787109301 0.0187076738878288 0.0116058648303609 0.0140812544707983 0.0162113660526455 0.00920126451663786 0 0.025497035447149 0.0189184076106051 0.0189754760946952 0.00579391059995944 0.0180794004729004 0.0171504795782252 0.0131563163861921 0.0173973556019485 0.0139543970305043 0.021772111652918 0.0571806372067259 0.0655139334097663 0.00170017426786246 0.0504591785245736 0.0208836779140189 0.0143034232859731 0.00869962374127319 0 0.0373622267887166 0.00408734195611103 0.0178569150903687 0.0754954388172381 0.0402555351360812 0.0277732396667211 0.00249529013986101
"liebte" 0.0263327286558605 0.00742192138700867 0.0252024597600726 0.0174102285092492 0.00786918270668408 0.0271354917950842 0.00956045794593561 0.0064989926561383 0.0275592178693969 0.00669471006326501 0.00273489313405079 0.0126345580431597 0.00782682588666756 0.00693163277275975 0.0104110799129255 0.0125067745028557 0.0166569501124344 0.0112123335669236 0.00451355193969895 0.00477783086478739 0.0181485458477639 0.0139683229476265 0 0.0122954850978721 0.00945620516182719 0 0.0128954053670677 0.00450600143065545 0.0147033320012366 0.00131446635951969 0.012950012950013 0.00376185768892363 0.00270262965865787 0.00493362378462076 0.00463512847996755 0.00106349414546473 0.0152448707362002 0.0123824154222984 0.0217466945024356 0.00372117254146782 0.00311030166470257 0.00893447456355092 0.0561548000655139 0.00765078420538105 0.0151377535573721 0.0119335302365822 0.00715171164298655 0.00507478051574269 0.0248952774741035 0.0186811133943583 0.0181659642493824 0.0191324090253951 0.0503302925448254 0.0218780082261311 0.00980231988237216 0.0162193859090966
"seite" 0.0585171747908011 0.0296876855480347 0.0512450015121476 0.0783460282916213 0.0141645288720314 0.0242791242377069 0.0103571627747636 0.0314117978380018 0.0165355307216381 0.0490945404639434 0.0492280764129142 0.0176883812604235 0.0324254215304799 0.0127968605035565 0.014512414424078 0.0208446241714262 0.00832847505621721 0.0158841392198085 0.0188064664154123 0.0430004777830865 0.0433548595252139 0.0100882332399525 0.0240336471059483 0.0245909701957441 0.0189124103236544 0.014966139110263 0.0090267837569474 0.0191505060802857 0.0109332468727144 0.0177452958535159 0.0388500388500388 0.0342747033879708 0.0493229912705062 0.0330173284047697 0.0643124076595498 0.0347408087518478 0.0209616972622753 0.0274734842182246 0.00869867780097425 0.0427934842268799 0.0349044964594399 0.048246162643175 0.0257376166966939 0.0569558379733923 0.0454132606721163 0.0387839732688923 0.0238390388099552 0.0398732754808355 0.0389665212638142 0.0471943917331157 0.0613101293416655 0.0229588908304741 0.0377477194086191 0.0778857092850267 0.0392092795294886 0.0324387718181932
"klar" 0.0204810111767804 0.00371096069350433 0.00168016398400484 0.00870511425462459 0.00157383654133682 0.00999728645082049 0.0270879641801509 0.0064989926561383 0.00688980446734922 0.0100420650948975 0.0129907423867412 0.00505382321726386 0.00447247193523861 0.00373241764687063 0.00347035997097517 0.00208446241714262 0 0.0214903060032703 0.0112838798492474 0.0143334925943622 0.000504126273548999 0 0 0.00245909701957441 0.00441289574218602 0.00748306955513151 0.00128954053670677 0.00563250178831932 0.0037700851285222 0.00394339907855908 0 0.00355286559509454 0.00270262965865787 0.00645166187219637 0.0220168602798459 0.00531747072732365 0.000635202947341676 0 0 0.0120938107597704 0.0110588503633869 0.0250165287779426 0.00467956667212616 0.00170017426786246 0 0 0.0166873271669686 0.0173992474825464 0.00432961347375713 0.000983216494439911 0.000908298212469118 0 0 0.00175024065809049 0.0081685999019768 0.0162193859090966
"wert" 0.0146292936977003 0.0141016506353165 0.0109210658960315 0.0195865070729053 0.0125906923306945 0.0242791242377069 0.0334616028107746 0.022746474296484 0.0234253351889873 0.00781049507380918 0.029400101191046 0.0227422044776874 0.0111811798380965 0.0261269235280944 0.0277628797678014 0.0229290865885688 0.041642375281086 0.0028030833917309 0.0112838798492474 0.0430004777830865 0.0201650509419599 0.0170723947137658 0.0320448628079311 0.0155742811239713 0.0100866188392823 0.00374153477756576 0.00515816214682709 0.00901200286131091 0.0124412809241233 0.0138018967749568 0.012950012950013 0.0114945651606 0.0175670927812762 0.0113852856568171 0.0231756423998378 0.0467937424004481 0.0190560884202503 0.0135432668681389 0.0130480167014614 0.0186058627073391 0.0279927149823231 0.0410985829923342 0.0514752333933878 0.0229523526161432 0 0.0119335302365822 0.00476780776199104 0.0137744042570159 0.00757682357907498 0.0471943917331157 0.0345153320738265 0.0369893241157638 0.0629128656810318 0.00875120329045244 0.0187877797745466 0.0224576112587491
"weinend" 0.00292585873954005 0.0022265764161026 0.00756073792802177 0.00870511425462459 0.00157383654133682 0.00714091889344321 0.0023901144864839 0.00108316544268972 0.00137796089346984 0.00111578501054417 0.000683723283512697 0 0.0022362359676193 0 0 0 0 0.0028030833917309 0.00225677596984947 0 0.01008252547098 0 0 0.00327879602609922 0.00378248206473088 0.00374153477756576 0.00644770268353386 0.00675900214598318 0.0131952979498277 0 0 0.00104496046914545 0 0.00189754760946952 0.00115878211999189 0.000354498048488243 0.00508162357873341 0.0030956038555746 0 0 0.000345589073855841 0.00714757965084073 0.00701935000818924 0.000850087133931228 0.00504591785245736 0 0.00476780776199104 0.0021749059353183 0.00865922694751426 0.00294964948331973 0.00363319284987647 0.00255098787005268 0 0.00612584230331671 0.00326743996079072 0.0112288056293746
"kreis" 0 0.00816411352570954 0.00168016398400484 0.00217627856365615 0 0 0.0023901144864839 0.00324949632806915 0 0.0256630552425159 0.0102558492526905 0.00505382321726386 0.00447247193523861 0.00106640504196304 0 0 0 0.00654052791403878 0.00752258656616491 0 0.001008252547098 0.00388008970767404 0.00400560785099139 0 0.00378248206473088 0.0187076738878288 0.00515816214682709 0.00281625089415966 0.00301606810281776 0.00197169953927954 0 0 0.00540525931731575 0.00379509521893904 0.00347634635997567 0.00602646682430013 0.0025408117893667 0.00116085144584048 0 0.00186058627073391 0.00380147981241425 0.0178689491271018 0.00233978333606308 0 0 0.00596676511829112 0.0190712310479641 0.0028998745804244 0.00974163031595354 0.00196643298887982 0.00817468391222206 0 0.00629128656810318 0.00262536098713573 0.00490115994118608 0.0199623211188881
"ansicht" 0.00292585873954005 0.00371096069350433 0.0134413118720387 0.0043525571273123 0 0.019994572901641 0.00398352414413984 0.00216633088537943 0.00137796089346984 0.00111578501054417 0.00410233970107618 0 0.00111811798380965 0 0 0 0 0.00373744452230787 0.00150451731323298 0 0 0 0 0 0.00189124103236544 0 0 0 0.0018850425642611 0 0 0 0.00270262965865787 0.000759019043787809 0.0237550334598337 0.00319048243639419 0.000635202947341676 0.000386950481946825 0 0 0.00414706888627009 0.00536068473813055 0 0 0 0 0.00238390388099552 0.0036248432255305 0.00108240336843928 0.00196643298887982 0 0 0 0 0.00898545989217448 0.00623822534965253
"dunkle" 0 0.00371096069350433 0.010080983904029 0 0.00157383654133682 0 0.00159340965765593 0 0.00275592178693969 0.0145052051370742 0.000683723283512697 0 0.00447247193523861 0.000533202520981519 0.000630974540177304 0.00416892483428524 0.00832847505621721 0.0102779724363466 0.00526581059631544 0 0.00252063136774499 0.00776017941534808 0.0120168235529742 0.000819699006524804 0.0100866188392823 0.0112246043326973 0.0116058648303609 0.00732225232481511 0.0169653830783499 0.000657233179759847 0 0 0.00540525931731575 0.00493362378462076 0.00115878211999189 0.00212698829092946 0.0107984501048085 0.000386950481946825 0 0.00186058627073391 0.00345589073855841 0.0178689491271018 0.0116989166803154 0.00170017426786246 0.00504591785245736 0 0.0190712310479641 0.00797465509616709 0.00432961347375713 0.00393286597775964 0.00136244731870368 0.00382648180507902 0 0.00350048131618097 0.00898545989217448 0.00873351548951354
"schleier" 0.00585171747908011 0.0022265764161026 0.0042004099600121 0.0130576713819369 0 0.00142818377868864 0 0 0.00275592178693969 0.00446314004217667 0.00205116985053809 0 0.00894494387047721 0.00159960756294456 0.00126194908035461 0 0.0166569501124344 0.00560616678346181 0.00451355193969895 0 0.00453713646194099 0.000776017941534808 0.00801121570198278 0.000819699006524804 0.00504330941964117 0.0112246043326973 0.00257908107341354 0.00281625089415966 0.0278986299510643 0 0 0.00020899209382909 0.0108105186346315 0.00759019043787809 0.00231756423998378 0.00531747072732365 0.00127040589468335 0.000773900963893651 0 0.00372117254146782 0.00276471259084673 0.0107213694762611 0.0140387000163785 0.00170017426786246 0 0.0119335302365822 0.0119195194049776 0.0123244669668037 0.0064944202106357 0.000983216494439911 0.00408734195611103 0.00127549393502634 0.00629128656810318 0.00175024065809049 0.00653487992158144 0.0137240957692356
"schwebte" 0 0.0066797292483078 0.00672065593601936 0.00652883569096844 0.00472150962401045 0 0 0.00108316544268972 0 0.00223157002108834 0.00341861641756348 0 0.00335435395142895 0.00213281008392608 0.000630974540177304 0.00208446241714262 0.00832847505621721 0.00373744452230787 0.00225677596984947 0 0.00907427292388197 0.0093122152984177 0 0.000819699006524804 0.00252165470982058 0.0112246043326973 0.00386862161012031 0.00281625089415966 0.00414709364137442 0.000657233179759847 0 0.000417984187658181 0.000675657414664469 0.000759019043787809 0.00115878211999189 0.00673546292127662 0.00127040589468335 0.00773900963893651 0.0130480167014614 0.00186058627073391 0.0017279453692792 0.00178689491271018 0.00701935000818924 0 0 0.00596676511829112 0.00476780776199104 0.000724968645106099 0.00541201684219641 0 0 0.00127549393502634 0.0251651462724127 0.00262536098713573 0.0122528998529652 0.0149717408391661
"weile" 0.00585171747908011 0 0.00672065593601936 0.00217627856365615 0 0.00285636755737728 0.023901144864839 0 0.00275592178693969 0.0223157002108834 0.00683723283512697 0.0126345580431597 0.00559058991904826 0.00426562016785215 0.00883364356248225 0.0208446241714262 0.0499708503373032 0 0.00376129328308246 0 0.000504126273548999 0.0155203588306962 0.0200280392549569 0.00163939801304961 0 0 0 0.000563250178831932 0 0.0440346230439097 0 0.00606077072104362 0.000675657414664469 0.0151803808757562 0 0.0163069102304592 0.00127040589468335 0.0030956038555746 0.00434933890048713 0.00837263821830259 0.00967649406796355 0.00178689491271018 0 0 0 0.00596676511829112 0.00953561552398207 0.0391483068357294 0.0162360505265892 0.000983216494439911 0.00227074553117279 0.00382648180507902 0 0.00787608296140719 0.0122528998529652 0
"schwester" 0.0234068699163204 0.0430471440446503 0.0268826237440774 0.0391730141458107 0 0 0.0541759283603018 0 0.00137796089346984 0.0234314852214275 0.0218791450724063 0.0176883812604235 0.00670870790285791 0.0106640504196304 0.0160898507745212 0.00625338725142786 0.0249854251686516 0.0261621116561551 0.00451355193969895 0.00477783086478739 0.0781395724000948 0.00465610764920885 0.00400560785099139 0.00737729105872324 0.00756496412946175 0 0.00773724322024063 0.00281625089415966 0.0908590515973851 0.0230031612915946 0 0.0351106717632872 0.00135131482932894 0.031878799839088 0.00463512847996755 0.0141799219395297 0.0260433208410087 0.0104476630125643 0.0608907446068198 0.00465146567683477 0.00656619240326098 0.00178689491271018 0.00935913334425232 0.0501551409019425 0 0.00298338255914556 0.0476780776199104 0.0028998745804244 0.0660266054747962 0.0137650309221587 0.042235866879814 0.00510197574010536 0.0188738597043095 0.0463813774393979 0.0392092795294886 0.0636298985664558
"frieden" 0.00292585873954005 0.00371096069350433 0.00588057394401694 0.00217627856365615 0 0.00428455133606593 0.00717034345945171 0.00541582721344858 0.00688980446734922 0.00557892505272084 0.00136744656702539 0.00252691160863193 0.00335435395142895 0.0122636579825749 0.00978010537274821 0.0354358610914245 0.00832847505621721 0.000934361130576968 0.00526581059631544 0.0716674629718108 0.00352888391484299 0.00155203588306962 0.0280392549569397 0.00983638807829765 0.00126082735491029 0 0 0.00506925160948739 0.0128182894369755 0.00262893271903939 0 0.00543379443955635 0.00540525931731575 0.0144213618319684 0.00811147483994322 0.00177249024244122 0.00317601473670838 0.00193475240973413 0 0.00372117254146782 0.00449265796012593 0.0160820542143917 0.0163784833524416 0.000850087133931228 0 0.00895014767743668 0.00476780776199104 0.0123244669668037 0.0162360505265892 0.00491608247219955 0.00227074553117279 0.00510197574010536 0.0188738597043095 0.00612584230331671 0.00571801993138376 0.0187146760489576
"spur" 0 0.000742192138700867 0.00336032796800968 0.00652883569096844 0.00314767308267363 0 0.00398352414413984 0.00108316544268972 0.00137796089346984 0.00781049507380918 0.00546978626810157 0.00252691160863193 0.0022362359676193 0.00106640504196304 0.000946461810265956 0.00833784966857048 0.00832847505621721 0.0121466946975006 0.0082748452227814 0.00477783086478739 0.00252063136774499 0.00232805382460442 0.0120168235529742 0.000819699006524804 0.00126082735491029 0 0.00128954053670677 0.00112650035766386 0.0018850425642611 0.00197169953927954 0 0.000417984187658181 0.00202697224399341 0.00948773804734761 0.00289695529997972 0.011698435600112 0.00508162357873341 0.00116085144584048 0.00434933890048713 0 0.00518383610783761 0.00357378982542037 0.0140387000163785 0.00255026140179368 0.0151377535573721 0.00298338255914556 0.00953561552398207 0.0108745296765915 0.00974163031595354 0.00393286597775964 0.000454149106234559 0.00637746967513169 0.00629128656810318 0.00350048131618097 0.0122528998529652 0.0187146760489576
"glück" 0.117034349581602 0.0475002968768555 0.0193218858160556 0.0522306855277476 0.059805788570799 0.0656964538196775 0.0374451269549145 0.0303286323953121 0.0551184357387937 0.0122736351159859 0.038288503876711 0.037903674129479 0.0245985956438123 0.0394569865526324 0.0182982616651418 0.0312669362571393 0 0.0242933893950012 0.0210632423852617 0.0334448160535117 0.0514208799019979 0.0341447894275316 0.00801121570198278 0.0147545821174465 0.0277382018080264 0.014966139110263 0.0322385134176693 0.0242197576897731 0.0350617916952565 0.0098584976963977 0.0388500388500388 0.0330207508249963 0.0135131482932894 0.0314992903171941 0.0150641675598946 0.0471482404489363 0.0616146858921425 0.042177602532204 0.0130480167014614 0.0167452764366052 0.0279927149823231 0.0500330575558851 0.100610683450712 0 0.0302755071147442 0.0208836779140189 0.00953561552398207 0.0405982441259416 0 0.0688251546107937 0.0949171632030228 0.0408158059208428 0 0.0936378752078411 0.0694330991668028 0.111040411223815
"nannte" 0 0.0089063056644104 0.00588057394401694 0.015233949945593 0.00157383654133682 0.00142818377868864 0.0215110303783551 0.0064989926561383 0.0137796089346984 0.0111578501054417 0.00752095611863966 0 0.0122992978219062 0.0197284932763162 0.0227150834463829 0.00625338725142786 0.00832847505621721 0.0168185003503854 0.0135406558190968 0.00477783086478739 0.00806602037678398 0.0093122152984177 0.00400560785099139 0.00245909701957441 0.00504330941964117 0.00748306955513151 0.00128954053670677 0.00337950107299159 0.00716316174419218 0.00131446635951969 0.0259000259000259 0 0.00540525931731575 0.00455411426272685 0.00463512847996755 0.00602646682430013 0.00571682652607508 0.0108346134945111 0 0.0120938107597704 0.00241912351699089 0.00893447456355092 0 0.000850087133931228 0.0100918357049147 0.0149169127957278 0.00715171164298655 0.0101495610314854 0.0205656640003464 0.00983216494439911 0.00681223659351838 0.00510197574010536 0 0.0385052944779907 0.00735173991177912 0.00124764506993051
"calpurnia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
