"m_Argens_Therese_1748" "m_Campe_Robinson_1779" "m_Diderot_Die-Nonne_1796" "m_Forster_Ansichten_1791" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Hyperion_1797" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Woldemar_1779" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Mueller_Siegfried_1779" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Schlegel_Lucinde_1799" "m_Scott_Ivanhoe_1819" "m_Sterne_Tristram-Shandy_1759" "m_Swift_Gullivers-Reisen_1726" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "w_Fischer_Gustav_1801" "w_Fouque_Falkenstein_1810" "w_La-Roche_Oneida_1798" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Schopenhauer_Die-Tante_1823" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"geschrieben" 0.00585171747908011 0.00201539763795397 0.0185163754195116 0.00328941958191477 0.00959764537766735 0.0145912369199983 0.00373744452230787 0.017307625739901 0.00750576579281357 0.00764474423833614 0.0190985485103132 0.0112246043326973 0 0.0115251000214038 0.0033425811411572 0.00202697224399341 0.0254932066398215 0.0100809500287307 0.00673546292127662 0.00815040208650293 0.0201836714098294 0.00610193278721035 0.00196643298887982 0.0181040530448754 0.0144151936140692 0.00571801993138376 0.0101142914938809 0.00937106749846047
"einiger" 0.0117034349581602 0.0181385787415857 0.0138872815646337 0.0131576783276591 0.00906444285668583 0.00625338725142786 0.0130810558280776 0.0069230502959604 0.0040940540688074 0.00854412591343451 0.0106103047279518 0.0112246043326973 0 0.00823221430100268 0.0066851622823144 0.0121618334639604 0.00753208377994728 0.028226660080446 0.00638096487278838 0.00815040208650293 0.00504591785245736 0.00457644959040776 0.0088489484499592 0.00905202652243771 0.00360379840351731 0.0114360398627675 0.00606857489632851 0.0187421349969209
"sahen" 0.00585171747908011 0.0161231811036317 0.00462909385487791 0.0345389056101051 0.00799803781472279 0.00416892483428524 0.00560616678346181 0.0311537263318218 0.0211526126888382 0.0197863968521641 0.00424412189118071 0.00374153477756576 0.0259000259000259 0.0148179857418048 0.0033425811411572 0.00675657414664469 0.00463512847996755 0.0221780900632076 0.00567196877581189 0.00815040208650293 0.0151377535573721 0.0152548319680259 0.0235971958665579 0.00452601326121886 0.00540569760527596 0.00898545989217448 0.00606857489632851 0.00937106749846047
"vielmehr" 0 0.0241847716554476 0.00462909385487791 0.021381227282446 0.0314589487379096 0 0.0186872226115394 0.017307625739901 0.0286583784816518 0.0202360876897133 0.00636618283677107 0.00374153477756576 0.0259000259000259 0.00823221430100268 0.016712905705786 0.0128374908786249 0.0150641675598946 0.00604857001723842 0.00460847463034716 0.00815040208650293 0.0100918357049147 0.00305096639360517 0.00196643298887982 0 0.00180189920175865 0.0130697598431629 0.0262971578840902 0.010709791426812
"stolz" 0 0 0.00231454692743895 0.00657883916382954 0.00479882268883367 0.0250135490057114 0.0121466946975006 0 0.0081881081376148 0.00359752670039348 0.0106103047279518 0.0112246043326973 0 0.00493932858060161 0.0367683925527292 0.0263506391719143 0.00405573741997161 0.0100809500287307 0.014534419988018 0.0108672027820039 0.0100918357049147 0.00610193278721035 0.0157314639110386 0.0384711127203603 0.0342360848334144 0.0130697598431629 0.012137149792657 0.0147259632118664
"mögen" 0.0146292936977003 0.0110846870087468 0.00462909385487791 0.00986825874574431 0.0138632655455195 0.0250135490057114 0.00654052791403878 0.0138461005919208 0.0040940540688074 0.00854412591343451 0.0318309141838554 0.0112246043326973 0 0.00658577144080215 0.0100277434234716 0.0148644631226183 0.0260725976998175 0.00604857001723842 0.0219788790062711 0.0190176048685068 0 0.00915289918081552 0.00688251546107937 0.00905202652243771 0.0162170928158279 0.00980231988237216 0.024274299585314 0.0174034110685694
"hervor" 0.0234068699163204 0.0181385787415857 0.00231454692743895 0.021381227282446 0.00159960756294456 0.0125067745028557 0.0242933893950012 0.0103845754439406 0.00545873875840987 0.0175379426644182 0.0190985485103132 0.00748306955513151 0.012950012950013 0.00164644286020054 0.0100277434234716 0.0108105186346315 0.00347634635997567 0.00504047501436535 0.0141799219395297 0.00543360139100196 0 0.0244077311488414 0.010815381438839 0.0135780397836566 0.00180189920175865 0.00898545989217448 0.0222514412865379 0.0013387239283515
"grund" 0.0117034349581602 0.0110846870087468 0.0231454692743895 0.0156247430140952 0.00746483529374127 0.00625338725142786 0.00560616678346181 0.0311537263318218 0.0252466667576456 0.0179876335019674 0.00636618283677107 0.00748306955513151 0 0.0395146286448129 0.0133703245646288 0.0108105186346315 0.0393985920797242 0.028226660080446 0.00460847463034716 0.0271680069550098 0 0.00610193278721035 0.0088489484499592 0.0135780397836566 0.00540569760527596 0.00653487992158144 0.012137149792657 0.00267744785670299
"teils" 0.00585171747908011 0.0131000846467008 0 0.0337165507146264 0.00906444285668583 0 0.00186872226115394 0.034615251479802 0.00136468468960247 0.0229342327150084 0.0106103047279518 0.00748306955513151 0 0 0 0.0108105186346315 0.00347634635997567 0.0110890450316038 0.00354498048488243 0 0.0201836714098294 0.0122038655744207 0.00983216494439911 0.015841046414266 0.0180189920175865 0.0187877797745466 0.00404571659755234 0
"einzigen" 0.0117034349581602 0.0231770728364706 0 0.0123353234321804 0.00853124033570431 0.00416892483428524 0.00747488904461574 0.0069230502959604 0.00750576579281357 0.00854412591343451 0.00848824378236143 0.0112246043326973 0 0.0148179857418048 0.0033425811411572 0.0121618334639604 0.0110084301399229 0.0110890450316038 0.0138254238910415 0.00815040208650293 0.00504591785245736 0.00305096639360517 0.00294964948331973 0.0113150331530471 0.0198208912193452 0.0269563796765234 0.00404571659755234 0.00267744785670299
"zuerst" 0.00292585873954005 0.0120923858277238 0.0300891100567064 0.0197365174914886 0.00693163277275975 0.00833784966857048 0.00467180565288484 0.0103845754439406 0.0020470270344037 0.0130410342889264 0.00636618283677107 0.0187076738878288 0 0.00987865716120322 0.016712905705786 0.00540525931731575 0.0243344245198297 0.0413318951177959 0.0148889180365062 0.0298848076505108 0.0100918357049147 0.0244077311488414 0.0167146804054785 0.00678901989182828 0.00900949600879327 0.0253226596961281 0.0141600080914332 0.0160646871402179
"engel" 0.00877757621862017 0 0.00462909385487791 0.0115129685367017 0.0255937210071129 0.00833784966857048 0.00373744452230787 0.034615251479802 0.00136468468960247 0.00179876335019674 0.00424412189118071 0.0112246043326973 0.012950012950013 0 0 0.00472960190265128 0.00463512847996755 0 0.0187883965698769 0.00815040208650293 0.0302755071147442 0.00762741598401294 0.0157314639110386 0.015841046414266 0.00360379840351731 0.0114360398627675 0.00202285829877617 0.00669361964175748
"zukunft" 0.0117034349581602 0.00705389173283889 0.00925818770975582 0.0189141625960099 0.00799803781472279 0.0250135490057114 0.00186872226115394 0 0.0081881081376148 0.0103428892636313 0 0.00748306955513151 0 0.0148179857418048 0.0233980679881004 0.00337828707332234 0.000579391059995944 0.0070566650201115 0.00921694926069432 0.00271680069550098 0.0100918357049147 0.0366115967232621 0.00589929896663946 0.00905202652243771 0.00540569760527596 0.0302238196373142 0.00606857489632851 0.0214195828536239
"mochte" 0.00585171747908011 0 0 0.00493412937287216 0.0154628731084641 0.0145912369199983 0.0270964727867321 0.034615251479802 0.011599819861621 0.00449690837549185 0 0.00374153477756576 0 0.00658577144080215 0.0133703245646288 0.00810788897597362 0.0156435586198905 0.00302428500861921 0.0120529336486003 0 0 0.0167803151648285 0 0.00678901989182828 0.00540569760527596 0.0318575396177095 0.0748457570547183 0
"jezt" 0 0.230763029545729 0 0 0 0 0 0 0 0 0.0254647313470843 0 0 0 0 0 0 0 0 0.00271680069550098 0 0 0 0 0 0.155203398137559 0 0
"tragen" 0.0146292936977003 0.0181385787415857 0.00694364078231686 0.0115129685367017 0.0186620882343532 0.016675699337141 0.00840925017519271 0.0069230502959604 0.00887045048241604 0.0130410342889264 0.0127323656735421 0.0261907434429603 0.012950012950013 0.0115251000214038 0.0033425811411572 0.0175670927812762 0.0133259943799067 0.0181457100517153 0.00992594535767081 0.0190176048685068 0 0.0106783823776181 0.0344125773053969 0.00452601326121886 0.0144151936140692 0.0220552197353374 0.0101142914938809 0.0214195828536239
"gleichsam" 0.00292585873954005 0 0.00925818770975582 0.0279600664462756 0.000533202520981519 0 0.0028030833917309 0.0069230502959604 0.00136468468960247 0.0197863968521641 0.00424412189118071 0.0187076738878288 0 0 0.0233980679881004 0.00472960190265128 0.000579391059995944 0.00201619000574614 0.00389947853337067 0.00543360139100196 0.00504591785245736 0.00762741598401294 0.00294964948331973 0.00452601326121886 0.00180189920175865 0.00653487992158144 0.00404571659755234 0
"übel" 0.00585171747908011 0.00503849409488492 0.00462909385487791 0.0139800332231378 0.0186620882343532 0.00208446241714262 0.00560616678346181 0.0069230502959604 0.0163762162752296 0.00719505340078696 0.0190985485103132 0 0.012950012950013 0.00823221430100268 0.0100277434234716 0.00405394448798681 0.00869086589993916 0.0100809500287307 0.0113439375516238 0.0135840034775049 0 0.00152548319680259 0.00294964948331973 0.0384711127203603 0.0180189920175865 0.00735173991177912 0.0161828663902094 0.00267744785670299
"nächsten" 0.055591316051261 0.0120923858277238 0.0324036569841454 0.00328941958191477 0.00853124033570431 0.00416892483428524 0.00934361130576968 0.0069230502959604 0.00682342344801234 0.0143901068015739 0.0148544266191325 0.00374153477756576 0 0.042807514365214 0.0066851622823144 0.0128374908786249 0.0266519887598134 0.0272185650775729 0.0134709258425532 0.0135840034775049 0 0.0198312815584336 0.0088489484499592 0.00905202652243771 0.0216227904211038 0.020421499754942 0.00606857489632851 0.0013387239283515
"stellte" 0.00585171747908011 0 0.0208309223469506 0.00411177447739346 0.00319921512588912 0 0.0140154169586545 0.0138461005919208 0.0286583784816518 0.0157391793142215 0.0106103047279518 0.00374153477756576 0.0259000259000259 0.0131715428816043 0.0033425811411572 0.0128374908786249 0.00753208377994728 0.014113330040223 0.00850795316371783 0.0135840034775049 0 0.00915289918081552 0.0117985979332789 0.00452601326121886 0.0162170928158279 0.00571801993138376 0.0141600080914332 0.00803234357010897
"spielen" 0.00292585873954005 0.00201539763795397 0.00462909385487791 0.00493412937287216 0.0111972529406119 0.0125067745028557 0.0102779724363466 0.0034615251479802 0.0286583784816518 0.0139404159640247 0.00636618283677107 0.00374153477756576 0 0.0115251000214038 0.0200554868469432 0.00810788897597362 0.00695269271995133 0.00403238001149228 0.010280443406159 0 0 0.0167803151648285 0.00983216494439911 0 0.0198208912193452 0.0081685999019768 0.0101142914938809 0.00267744785670299
"herzog" 0 0 0 0.0197365174914886 0.000533202520981519 0 0 0 0.0784693696521419 0.0152894884766723 0.00212206094559036 0 0 0.00329288572040107 0 0.00202697224399341 0.0052145195399635 0.00100809500287307 0.00212698829092946 0 0 0 0.000983216494439911 0 0 0.00081685999019768 0.0283200161828664 0
"volk" 0.00292585873954005 0 0 0.0567424877880298 0.0186620882343532 0.0500270980114229 0.0205559448726933 0.0034615251479802 0.0081881081376148 0.0238336143901068 0.0106103047279518 0.00748306955513151 0 0.00164644286020054 0 0.0135131482932894 0.00811147483994322 0.0393157051120498 0.00638096487278838 0.0163008041730059 0 0 0.00393286597775964 0 0.00360379840351731 0.00081685999019768 0.00809143319510468 0
"hoch" 0.0234068699163204 0.0201539763795397 0.00231454692743895 0.0180918077005312 0.0149296705874825 0.0104223120857131 0.0168185003503854 0.0103845754439406 0.0061410811032111 0.00854412591343451 0.0190985485103132 0.0299322782205261 0.012950012950013 0.00823221430100268 0 0.0108105186346315 0.00869086589993916 0.028226660080446 0.0173704043759239 0.00271680069550098 0.00504591785245736 0.00457644959040776 0.00688251546107937 0.00226300663060943 0.00360379840351731 0.0147034798235582 0.0101142914938809 0.00267744785670299
"angst" 0.00292585873954005 0.0211616751985167 0.00694364078231686 0.00164470979095739 0.00746483529374127 0.00625338725142786 0.0196215837421163 0.0138461005919208 0.0197879279992358 0.0179876335019674 0.00212206094559036 0.00374153477756576 0 0.0148179857418048 0.0033425811411572 0.0108105186346315 0.00173817317998783 0.00302428500861921 0.014534419988018 0.0163008041730059 0.0252295892622868 0.0381370799200647 0.00983216494439911 0.0113150331530471 0.00360379840351731 0.0212383597451397 0 0.00401617178505449
"empfindungen" 0.0146292936977003 0.00906928937079286 0 0.00822354895478693 0.0026660126049076 0 0.0028030833917309 0.0484613520717228 0.0081881081376148 0.00449690837549185 0 0.0112246043326973 0 0.0164644286020054 0 0.00202697224399341 0 0 0.0283598438790594 0.0190176048685068 0.0504591785245736 0.00152548319680259 0.0176978968999184 0.0656271922876734 0.0540569760527596 0.0040842999509884 0.0182057246889855 0.100404294626362
"zeichen" 0.00292585873954005 0.0231770728364706 0.0324036569841454 0.0123353234321804 0.0186620882343532 0.0125067745028557 0.00654052791403878 0 0.0129645045512234 0.0220348510399101 0.0148544266191325 0.0112246043326973 0 0.0148179857418048 0.0100277434234716 0.0385124726358747 0.00869086589993916 0.0413318951177959 0.00992594535767081 0.0163008041730059 0 0.0167803151648285 0.00196643298887982 0 0.0126132944123106 0.00980231988237216 0.00404571659755234 0
"jüngling" 0 0.00201539763795397 0 0.00246706468643608 0.0111972529406119 0.0250135490057114 0.0196215837421163 0 0.0020470270344037 0.0211354693648117 0.00424412189118071 0.0112246043326973 0.012950012950013 0 0.0467961359762008 0.00472960190265128 0 0.00201619000574614 0.0049629726788354 0.103238426429037 0.00504591785245736 0.00762741598401294 0.00196643298887982 0 0 0.00980231988237216 0.00202285829877617 0.0334680982087874
"wolte" 0 0.138054738199847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0326016083460117 0 0 0 0 0 0 0 0
"wollt" 0.00292585873954005 0 0 0 0.00906444285668583 0.0312669362571393 0.00560616678346181 0.0276922011838416 0.0266113514472481 0.0229342327150084 0.0424412189118071 0.0224492086653945 0 0.00164644286020054 0.0100277434234716 0.0141888057079538 0.00753208377994728 0 0.00177249024244122 0.00271680069550098 0.0403673428196589 0 0 0.0113150331530471 0.00180189920175865 0.00245057997059304 0 0.00535489571340598
"spiel" 0.0117034349581602 0.00302309645693095 0.00231454692743895 0.0139800332231378 0.0111972529406119 0.00833784966857048 0.0345713618313478 0.0069230502959604 0.00955279282721727 0.0058459808881394 0.00636618283677107 0.00374153477756576 0 0.0197573143224064 0.0267406491292576 0.00878354639063809 0.00347634635997567 0.00100809500287307 0.0152434160849945 0.00543360139100196 0 0.0320351471328543 0.00688251546107937 0.00226300663060943 0.00900949600879327 0.0163371998039536 0.0222514412865379 0.00669361964175748
"täglich" 0 0.00906928937079286 0 0.0156247430140952 0.00586522773079671 0.00416892483428524 0.00373744452230787 0.0069230502959604 0.00887045048241604 0.00854412591343451 0.0106103047279518 0.0112246043326973 0.0518000518000518 0.00823221430100268 0 0.00135131482932894 0.00753208377994728 0.0110890450316038 0.00992594535767081 0 0.0151377535573721 0.00152548319680259 0.00688251546107937 0.00226300663060943 0.00180189920175865 0.0236889397157327 0.0101142914938809 0.0227583067819754
"blicke" 0.00877757621862017 0 0.0115727346371948 0.00246706468643608 0.00159960756294456 0.0104223120857131 0.00934361130576968 0.0069230502959604 0.0143291892408259 0.012141652613828 0.00212206094559036 0.00374153477756576 0.0518000518000518 0.0115251000214038 0.0066851622823144 0.0168914353666117 0.0110084301399229 0.00403238001149228 0.0297778360730124 0.0135840034775049 0.0151377535573721 0.0381370799200647 0.044244742249796 0.0226300663060943 0.0270284880263798 0.0106191798725698 0 0.0602425767758173
"weiber" 0.0117034349581602 0.00201539763795397 0.00462909385487791 0.0131576783276591 0.014396468066501 0 0.00373744452230787 0.0069230502959604 0.000682342344801234 0.00674536256323777 0.00212206094559036 0.0374153477756576 0.012950012950013 0 0 0.00405394448798681 0.00869086589993916 0.00806476002298457 0.0024814863394177 0.00271680069550098 0.0151377535573721 0 0.0314629278220771 0 0.00180189920175865 0.00081685999019768 0.0222514412865379 0.0401617178505449
"abschied" 0.00877757621862017 0.00201539763795397 0.00462909385487791 0.000822354895478693 0.00746483529374127 0.0291824738399967 0.00560616678346181 0 0.0184232433096333 0.00404721753794266 0.00848824378236143 0 0 0.00164644286020054 0 0.00337828707332234 0.00115878211999189 0.0151214250430961 0.00638096487278838 0.00815040208650293 0.00504591785245736 0.00152548319680259 0.00491608247219955 0.00226300663060943 0.00540569760527596 0.00735173991177912 0.00606857489632851 0.0227583067819754
"erwiederte" 0 0.00302309645693095 0.00231454692743895 0 0.055453062182078 0 0 0.0276922011838416 0 0.0206857785272625 0.00636618283677107 0 0 0 0 0 0.0973376980793186 0 0.0230423731517358 0.119539230602043 0.0100918357049147 0.143395420499443 0.0462111752386758 0 0 0.0833197190001634 0.00809143319510468 0.00803234357010897
"frauenzimmer" 0 0.00100769881897698 0 0.00575648426835085 0.00319921512588912 0 0.00373744452230787 0.0034615251479802 0 0.00269814502529511 0.00636618283677107 0 0 0 0 0 0.00347634635997567 0 0.000708996096976486 0.0163008041730059 0.055505096377031 0 0.00786573195551929 0.0181040530448754 0.0198208912193452 0 0.00606857489632851 0.010709791426812
"rechten" 0.00585171747908011 0.00705389173283889 0.00231454692743895 0.0180918077005312 0.0127968605035565 0.00625338725142786 0.00747488904461574 0.0103845754439406 0.0020470270344037 0.0184373243395166 0.0190985485103132 0.0224492086653945 0.012950012950013 0.00164644286020054 0.016712905705786 0.011486176049296 0.031287117239781 0.014113330040223 0.011698435600112 0.0108672027820039 0.0100918357049147 0.0106783823776181 0.00294964948331973 0.00452601326121886 0.00360379840351731 0.0114360398627675 0.00809143319510468 0.00267744785670299
