"m_Arnim_Isabella-von-Aegypten_1812" "m_Diderot_Jakob_1796" "m_Hauff_Lichtenstein_1826" "m_Hoffmann_Kater-Murr_1820" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Novalis_Ofterdingen_1802" "m_Paul_Siebenkaes_1796" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"aufenthalt" 0.00759128520458514 0.00108316544268972 0.00239794735706235 0.00677032790954842 0.0040940540688074 0.00179876335019674 0.00894034554435529 0.000563250178831932 0.00987865716120322 0 0.00354498048488243 0.00905202652243771 0.00900949600879327 0.0222514412865379 0.00803234357010897
"blicke" 0.00759128520458514 0.00758215809882801 0.0343705787845604 0.0127883971624803 0.0143291892408259 0.012141652613828 0.00447017277217764 0.00788550250364705 0.0115251000214038 0.00235960358659745 0.0297778360730124 0.0226300663060943 0.0270284880263798 0 0.0602425767758173
"fester" 0 0 0.0119897367853118 0.00300903462646596 0 0.00314783586284429 0 0.00281625089415966 0 0 0.00283598438790594 0 0.00180189920175865 0.00404571659755234 0.00669361964175748
"fassung" 0.00759128520458514 0.00324949632806915 0.00319726314274981 0.00451355193969895 0.00545873875840987 0.00179876335019674 0 0.0016897505364958 0.00493932858060161 0 0.00850795316371783 0 0.00900949600879327 0 0.00267744785670299
"dessen" 0.0455477112275108 0.0216633088537943 0.04076510507006 0.0534103646197709 0.0498109911704901 0.046318156267566 0.062582418810487 0.0782917748576385 0.0279895286234091 0.0212364322793771 0.0382857892367303 0.0520491525040168 0.0504531776492423 0.0566400323657328 0.0428391657072478
"einander" 0.0506085680305676 0.0249128051818635 0.00479589471412471 0.00150451731323298 0.0102351351720185 0.0251826869027544 0.03799646856351 0.0185872559014537 0.00164644286020054 0 0.0503387228853305 0.00452601326121886 0.00720759680703461 0.0546171740669566 0.0281132024953814
"vergebens" 0.0126521420076419 0.00433266177075887 0.00639452628549961 0.0203109837286453 0.0020470270344037 0.0107925801011804 0.00447017277217764 0 0.021403757182607 0 0.00921694926069432 0.00678901989182828 0.00180189920175865 0.00202285829877617 0.013387239283515
"dir" 0.151825704091703 0.222048915751392 0.0823295259258075 0.150451731323298 0.122139279719421 0.0661045531197302 0.0983438009879082 0.074349023605815 0.141594085977246 0.172251061821614 0.168741071080404 0.0678901989182828 0.0612645728597942 0.0222514412865379 0.175372834614046
"tod" 0.0126521420076419 0.0108316544268972 0.0199828946421863 0.0225677596984947 0.0177409009648321 0.0112422709387296 0.024585950246977 0.0343582609087478 0.0510397286662166 0.00943841434638981 0.00779895706674135 0.0294190861979226 0.00900949600879327 0.024274299585314 0.0160646871402179
"erinnerungen" 0.00253042840152838 0 0.00319726314274981 0.000752258656616491 0 0.00674536256323777 0.0201157774747994 0.00450600143065545 0.00164644286020054 0.00235960358659745 0.00319048243639419 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00669361964175748
"vielleicht" 0.0354259976213973 0.11481553692511 0.0887240522113071 0.0835007108844305 0.0586814416529061 0.0647554806070826 0.0603473324243982 0.0383010121605714 0.0625648286876204 0.0165172251061822 0.0386402872852185 0.031682092828532 0.0306322864298971 0.0283200161828664 0.0830008835577927
"suchte" 0.0177129988106987 0.0140811507549663 0.0279760524990608 0.00752258656616491 0.0184232433096333 0.0274311410905003 0.00223508638608882 0.0197137562591176 0.00658577144080215 0.00235960358659745 0.0184338985213886 0.0181040530448754 0.0306322864298971 0.0202285829877617 0.0294519264237329
"unsers" 0 0 0 0.00376129328308246 0 0.00179876335019674 0.0201157774747994 0.00957525304014284 0 0 0.0194973926668534 0.0429971259815791 0.041443681640449 0.00404571659755234 0.0147259632118664
"schien" 0.0556694248336243 0.0194969779684149 0.0999144732109314 0.0759781243182656 0.0648225227561172 0.0458684654300169 0.163161306184484 0.0185872559014537 0.0576255001070188 0.0141576215195847 0.0436032599640539 0.015841046414266 0.0324341856316558 0.0182057246889855 0.0374842699938419
"meinem" 0.0151825704091703 0.0823205736444184 0.0319726314274981 0.100050401329993 0.13851549599465 0.0161888701517707 0.0357613821774212 0.0399907626970672 0.171230057460856 0.125058990089665 0.183984487165398 0.171988503926317 0.117123448114312 0.0910286234449277 0.109775362124823
"während" 0.0708519952427946 0.0584909339052447 0.0191835788564988 0.0376129328308245 0.0695989191697258 0.0548622821810006 0.0447017277217764 0.0107017533978067 0.0724434858488236 0.214723926380368 0.0471482404489363 0.0203670596754848 0.0180189920175865 0.0465257408718519 0.00937106749846047
"träne" 0.00253042840152838 0.00108316544268972 0.0199828946421863 0.00150451731323298 0 0.000449690837549185 0 0.00732225232481511 0.00164644286020054 0 0.00283598438790594 0.0135780397836566 0.00540569760527596 0.00404571659755234 0.0321293742804359
"kräfte" 0.0101217136061135 0.00324949632806915 0.00319726314274981 0.00225677596984947 0.0020470270344037 0.0116919617762788 0.0290561230191547 0.00450600143065545 0.00329288572040107 0 0.0109894395031355 0.0407341193509697 0.0162170928158279 0.0141600080914332 0.0147259632118664
"liebte" 0.0126521420076419 0.0064989926561383 0.00319726314274981 0.00451355193969895 0.0156938739304284 0.00134907251264755 0.00223508638608882 0.00450600143065545 0.0131715428816043 0.0165172251061822 0.00106349414546473 0.0339450994591414 0.0216227904211038 0.0161828663902094 0.0307906503520844
"häuslichen" 0.00253042840152838 0.00216633088537943 0.0015986315713749 0.00225677596984947 0 0.000449690837549185 0.00223508638608882 0.00450600143065545 0 0 0.00141799219395297 0.00226300663060943 0.00180189920175865 0.00202285829877617 0.0227583067819754
"geschöpf" 0 0.00541582721344858 0 0.00150451731323298 0.0061410811032111 0.00269814502529511 0.00447017277217764 0.000563250178831932 0.0164644286020054 0.00235960358659745 0.00992594535767081 0.00452601326121886 0.00360379840351731 0.012137149792657 0.0147259632118664
"meiner" 0.0177129988106987 0.0844869045297979 0.0295746840704357 0.0970413667035273 0.201973334061165 0.0134907251264755 0.0670525915826647 0.0478762652007142 0.3062383719973 0.309108069844266 0.281825948548153 0.617800810156374 0.315332360307764 0.224537271164155 0.184743902112506
"gewaltsam" 0 0 0.000799315785687452 0.00376129328308246 0 0.00224845418774592 0 0.00281625089415966 0.00329288572040107 0 0.000708996096976486 0 0 0 0
"trüben" 0 0 0.0103911052139369 0.00150451731323298 0 0.00134907251264755 0.00447017277217764 0.00732225232481511 0.00329288572040107 0 0.00106349414546473 0.00452601326121886 0 0 0.00803234357010897
"nahen" 0.0151825704091703 0.00108316544268972 0.00399657892843726 0.00451355193969895 0.0020470270344037 0.00179876335019674 0.0111754319304441 0.00619575196715125 0 0.00235960358659745 0.00319048243639419 0.00678901989182828 0 0.00809143319510468 0.00267744785670299
"nein" 0.0126521420076419 0.166807478174216 0.0455609997841847 0.04287874342714 0.052540360549695 0.0548622821810006 0.00447017277217764 0.0281625089415966 0.0329288572040107 0.0825861255309108 0.0308413302184771 0.0271560795673131 0.0198208912193452 0 0.0950493989129562
"ahnung" 0 0.00433266177075887 0.00239794735706235 0.0105316211926309 0.0020470270344037 0.00314783586284429 0 0.000563250178831932 0.00164644286020054 0.00235960358659745 0.000354498048488243 0 0 0.0303428744816426 0
"bewußtsein" 0.00253042840152838 0.00216633088537943 0.0015986315713749 0.00752258656616491 0.000682342344801234 0.00224845418774592 0.00670525915826647 0.00450600143065545 0.00823221430100268 0 0.010280443406159 0.00226300663060943 0.00180189920175865 0.00809143319510468 0.0187421349969209
"rührung" 0.00253042840152838 0.00108316544268972 0.00399657892843726 0.00150451731323298 0.0020470270344037 0.00449690837549185 0.0111754319304441 0.0152077548284622 0 0 0.000354498048488243 0.0181040530448754 0.00180189920175865 0.00202285829877617 0.0120485153551635
"neue" 0.020243427212227 0.00758215809882801 0.0199828946421863 0.0376129328308245 0.0252466667576456 0.0296795952782462 0.0357613821774212 0.0343582609087478 0.0263430857632086 0.0165172251061822 0.0216243809577828 0.0181040530448754 0.0162170928158279 0.0202285829877617 0.0254357546386784
"stirn" 0.0227738556137554 0.0064989926561383 0.000799315785687452 0.0082748452227814 0.00272936937920493 0.0130410342889264 0.0134105183165329 0.00450600143065545 0 0.0047192071731949 0.00992594535767081 0 0 0 0.00267744785670299
"bande" 0.0101217136061135 0.00216633088537943 0.0015986315713749 0.00376129328308246 0.00341171172400617 0.0058459808881394 0.00447017277217764 0.00225300071532773 0.00329288572040107 0.0047192071731949 0.00425397658185892 0.00226300663060943 0 0.00404571659755234 0
"dennoch" 0.0126521420076419 0 0.0255781051419984 0.00451355193969895 0.0020470270344037 0.0130410342889264 0.00670525915826647 0.00112650035766386 0.00164644286020054 0 0.0106349414546473 0.0248930729367037 0.0216227904211038 0.0101142914938809 0.00267744785670299
"vergessen" 0.0632607100382095 0.0259959706245532 0.0215815262135612 0.0120361385058639 0.0231996397232419 0.0107925801011804 0.0134105183165329 0.0174607555437899 0.0279895286234091 0.0047192071731949 0.0170159063274357 0.0135780397836566 0.00900949600879327 0.00404571659755234 0.0468553374923023
"dich" 0.136643133682532 0.258876540802842 0.0911219995683695 0.138415592817434 0.10508072109939 0.0634064080944351 0.0916385418296417 0.0670267712809999 0.120190328794639 0.25011798017933 0.0939419828493844 0.047523139242798 0.0342360848334144 0.0262971578840902 0.172695386757343
"drang" 0.00506085680305676 0.00324949632806915 0.0119897367853118 0.00300903462646596 0.00341171172400617 0.00359752670039348 0.00223508638608882 0.00563250178831932 0.00164644286020054 0.0188768286927796 0.00708996096976486 0.00678901989182828 0.00180189920175865 0.00202285829877617 0.00267744785670299
"erinnerung" 0.0151825704091703 0 0.0119897367853118 0.0105316211926309 0.0040940540688074 0.0089938167509837 0.0134105183165329 0.00450600143065545 0.0181108714622059 0 0.013116427794065 0.0294190861979226 0.00360379840351731 0.00606857489632851 0.0120485153551635
"überdem" 0 0 0 0.00601806925293193 0 0 0 0 0 0 0 0 0 0 0.0013387239283515
"agathokles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"empfindungen" 0 0.00324949632806915 0.00639452628549961 0.00225677596984947 0.0081881081376148 0.00449690837549185 0.00894034554435529 0.0016897505364958 0.0164644286020054 0 0.0283598438790594 0.0656271922876734 0.0540569760527596 0.0182057246889855 0.100404294626362
"freundlich" 0.00759128520458514 0.00108316544268972 0.0351698945702479 0.0157974317889463 0.00955279282721727 0.00179876335019674 0.0692876779687535 0.00901200286131091 0.00329288572040107 0 0.0134709258425532 0.0135780397836566 0.00360379840351731 0 0.00937106749846047
"pflichten" 0 0.00541582721344858 0.000799315785687452 0.00225677596984947 0.00272936937920493 0.00314783586284429 0 0.000563250178831932 0.00493932858060161 0 0.00425397658185892 0.0339450994591414 0.0540569760527596 0.00404571659755234 0.0963881228413077
"bestimmung" 0 0.00108316544268972 0 0 0 0.00494659921304103 0.00223508638608882 0.000563250178831932 0 0 0.00460847463034716 0.00905202652243771 0.00900949600879327 0.0141600080914332 0.010709791426812
"ruhiger" 0 0 0.000799315785687452 0.00601806925293193 0.0020470270344037 0.00359752670039348 0.00223508638608882 0.000563250178831932 0.00329288572040107 0.0047192071731949 0.0024814863394177 0.0135780397836566 0.00720759680703461 0.00404571659755234 0.00937106749846047
"abreise" 0.00759128520458514 0.00324949632806915 0.00319726314274981 0.00526581059631544 0.00136468468960247 0.00134907251264755 0 0.00225300071532773 0.0230502000428075 0 0.00815345511522959 0.0203670596754848 0.00900949600879327 0.0141600080914332 0.0160646871402179
"moment" 0 0 0.00239794735706235 0.0188064664154123 0 0.00494659921304103 0 0 0.00329288572040107 0.00707881075979235 0.00141799219395297 0 0 0.00404571659755234 0.0013387239283515
"vorüber" 0.0101217136061135 0.00324949632806915 0.0111904209996243 0.0240722770117277 0.00272936937920493 0.0184373243395166 0.0134105183165329 0.00901200286131091 0 0 0.00531747072732365 0.00452601326121886 0.00180189920175865 0.0101142914938809 0.00535489571340598
"jedes" 0.00759128520458514 0.0119148198695869 0.0103911052139369 0.00977936253601438 0.0040940540688074 0.0139404159640247 0.024585950246977 0.0259095082262689 0.00987865716120322 0.00707881075979235 0.023396871200224 0.0181040530448754 0.00900949600879327 0.0222514412865379 0.0615813007041688
"dunkeln" 0.00253042840152838 0.00324949632806915 0.00879247364256197 0.00300903462646596 0.0020470270344037 0.00359752670039348 0.0268210366330659 0.0101385032189748 0 0 0.00957144730918256 0 0 0 0.00535489571340598
"freundlichen" 0.00506085680305676 0 0.0143876841423741 0.00601806925293193 0.00136468468960247 0.00314783586284429 0.0178806910887106 0.00225300071532773 0.00329288572040107 0 0.0152434160849945 0.00678901989182828 0.00360379840351731 0 0
"du" 0.394746830638427 0.858950196052945 0.352498261488166 0.425778399644934 0.240184505370034 0.225295109612142 0.24585950246977 0.232622323857588 0.347399443502313 0.47192071731949 0.280762454402688 0.210459616646677 0.149557633745968 0.0445028825730758 0.433746552785884
"verlassen" 0.0278347124168122 0.0205801434111046 0.0399657892843726 0.0225677596984947 0.0382111713088691 0.0287802136031478 0.0178806910887106 0.00844875268247898 0.0724434858488236 0.00707881075979235 0.013116427794065 0.0135780397836566 0.0162170928158279 0.024274299585314 0.0575651289191143
"stets" 0.00506085680305676 0.00433266177075887 0 0.0105316211926309 0.0225172973784407 0.00719505340078696 0 0.00788550250364705 0.00823221430100268 0.0047192071731949 0.00177249024244122 0 0 0 0.0830008835577927
"armes" 0.0101217136061135 0.0064989926561383 0.0015986315713749 0.00300903462646596 0.000682342344801234 0.0116919617762788 0.00447017277217764 0.00112650035766386 0.00329288572040107 0.00235960358659745 0.00354498048488243 0.00226300663060943 0 0 0.00267744785670299
"stiller" 0.00253042840152838 0 0.00319726314274981 0.00376129328308246 0 0.00179876335019674 0.024585950246977 0.00394275125182352 0 0 0.00319048243639419 0 0.00180189920175865 0 0.00267744785670299
"täuschung" 0.00253042840152838 0 0.000799315785687452 0.00300903462646596 0.0020470270344037 0.000449690837549185 0.00223508638608882 0.00394275125182352 0 0.0047192071731949 0.00319048243639419 0 0 0.0101142914938809 0
"genuß" 0.00506085680305676 0.00324949632806915 0 0 0.0040940540688074 0.000449690837549185 0.0178806910887106 0.00225300071532773 0.00658577144080215 0.0117980179329873 0.0113439375516238 0.00905202652243771 0.0108113952105519 0.00404571659755234 0.0174034110685694
"führen" 0.0253042840152838 0.00974848898420745 0.0191835788564988 0.0082748452227814 0.0341171172400617 0.0166385609893198 0.024585950246977 0.0118282537554706 0.046100400085615 0.0117980179329873 0.00992594535767081 0.0294190861979226 0.0270284880263798 0.024274299585314 0.0120485153551635
"wehmütig" 0 0.00108316544268972 0.00479589471412471 0.00300903462646596 0 0.00089938167509837 0 0.00112650035766386 0 0 0.0024814863394177 0 0.00180189920175865 0 0.0013387239283515
"fand" 0.0480781396290392 0.0194969779684149 0.0151869999280616 0.0451355193969895 0.0593637839977073 0.0296795952782462 0.0357613821774212 0.00957525304014284 0.0724434858488236 0.0519112789051439 0.0389947853337067 0.0203670596754848 0.0270284880263798 0.058662890664509 0.0455166135639508
"glaubte" 0.0506085680305676 0.0205801434111046 0.0415644208557475 0.0300903462646596 0.0539050452392975 0.0112422709387296 0.0335262957913323 0.00788550250364705 0.0724434858488236 0.047192071731949 0.023396871200224 0.015841046414266 0.0126132944123106 0.0323657327804187 0.0307906503520844
"zärtlichkeit" 0.0126521420076419 0.00541582721344858 0.00239794735706235 0.00376129328308246 0.00341171172400617 0.00224845418774592 0.0290561230191547 0.00112650035766386 0.0230502000428075 0.0117980179329873 0.00354498048488243 0.0362081060897508 0.0378398832369317 0.00404571659755234 0.0200808589252724
"kannte" 0.020243427212227 0.00216633088537943 0.00879247364256197 0.00451355193969895 0.0122821622064222 0.00494659921304103 0.0156456047026218 0.00450600143065545 0.0263430857632086 0.00943841434638981 0.00567196877581189 0.0113150331530471 0.00720759680703461 0.012137149792657 0.0120485153551635
"gerührt" 0.00253042840152838 0.00541582721344858 0.00879247364256197 0.00300903462646596 0.00750576579281357 0.0058459808881394 0.0156456047026218 0.00337950107299159 0.0164644286020054 0.00235960358659745 0.00886245121220608 0.0271560795673131 0.0234246896228625 0.00202285829877617 0.0415004417788964
"drückte" 0.0101217136061135 0.0119148198695869 0.0239794735706235 0.0233200183551112 0.00750576579281357 0.0103428892636313 0.024585950246977 0.0270360085839327 0.00329288572040107 0.0117980179329873 0.0127619297455768 0.0226300663060943 0.0162170928158279 0.00606857489632851 0.0495327853490053
"ihrem" 0.167008274500873 0.100734386170144 0.0671425259977459 0.0293380876080431 0.0545873875840987 0.06070826306914 0.0938736282157305 0.0726592730693192 0.0526861715264172 0.103822557810288 0.116275359904144 0.19688157686302 0.169378524965313 0.09507434004248 0.214195828536239
"ergriff" 0.00506085680305676 0.00974848898420745 0.0191835788564988 0.00526581059631544 0.00955279282721727 0.00809443507588533 0.0223508638608882 0.00619575196715125 0.00987865716120322 0.0212364322793771 0.00957144730918256 0.00452601326121886 0 0.00404571659755234 0.0174034110685694
"neben" 0.020243427212227 0.015164316197656 0.0295746840704357 0.0165496904455628 0.0136468468960247 0.0116919617762788 0.0134105183165329 0.0433702637700587 0.021403757182607 0.0141576215195847 0.0389947853337067 0.0203670596754848 0.0216227904211038 0.0283200161828664 0.0254357546386784
"unmöglich" 0.00759128520458514 0.0194969779684149 0.00639452628549961 0.0188064664154123 0.00682342344801234 0.00269814502529511 0.00670525915826647 0.00957525304014284 0.0345753000642113 0.00235960358659745 0.0124074316970885 0.015841046414266 0.0288303872281385 0.0424800242742996 0.0147259632118664
"mußte" 0.073382423644323 0.0303286323953121 0.0391664734986851 0.0835007108844305 0.0423052253776765 0.053513209668353 0.0156456047026218 0.0535087669890335 0.0444539572254145 0.0589900896649363 0.0457302482549834 0.0973092851162054 0.046849379245725 0.13755436431678 0.0415004417788964
"umgebungen" 0 0 0.00799315785687451 0.00150451731323298 0 0.00089938167509837 0 0 0 0 0 0 0 0 0
"busen" 0.00253042840152838 0.00216633088537943 0.00239794735706235 0.00300903462646596 0 0.00404721753794266 0.0156456047026218 0.00506925160948739 0 0.0778669183577159 0.0141799219395297 0.00905202652243771 0.00360379840351731 0.00404571659755234 0.0535489571340598
"ahnen" 0.00253042840152838 0.00216633088537943 0.015986315713749 0.0150451731323298 0.00272936937920493 0.00269814502529511 0 0.0016897505364958 0.00164644286020054 0 0.00177249024244122 0 0.00720759680703461 0 0
"elise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"neuem" 0.00253042840152838 0.0238296397391738 0.0111904209996243 0.00376129328308246 0.0191055856544345 0.0152894884766723 0.00447017277217764 0.00563250178831932 0.0148179857418048 0.00235960358659745 0.00177249024244122 0.00226300663060943 0.00180189920175865 0.0101142914938809 0
"traurige" 0.00759128520458514 0.00433266177075887 0.00399657892843726 0.00150451731323298 0.00341171172400617 0.0112422709387296 0.00447017277217764 0.0016897505364958 0.0131715428816043 0 0.0024814863394177 0.00678901989182828 0.00900949600879327 0 0.0013387239283515
"heiterkeit" 0 0.00108316544268972 0.0015986315713749 0.00601806925293193 0.0040940540688074 0.00269814502529511 0.00894034554435529 0.00506925160948739 0 0 0.000708996096976486 0.00452601326121886 0.00180189920175865 0.0101142914938809 0.0214195828536239
"inniger" 0 0 0.0015986315713749 0.00225677596984947 0 0.000449690837549185 0.00894034554435529 0.00112650035766386 0 0 0.000354498048488243 0.00452601326121886 0 0.00202285829877617 0.013387239283515
"zarte" 0.00253042840152838 0 0.00559521049981216 0.00225677596984947 0.000682342344801234 0 0.00447017277217764 0.0016897505364958 0.00658577144080215 0.00235960358659745 0.00319048243639419 0 0.00180189920175865 0.00202285829877617 0
"ansprüche" 0 0 0.00239794735706235 0.00601806925293193 0 0.00089938167509837 0 0 0.00164644286020054 0 0.00283598438790594 0.00226300663060943 0.0108113952105519 0.0141600080914332 0.0013387239283515
"zimmer" 0.146764847288646 0.0346612941660709 0.0255781051419984 0.0631897271557852 0.0750576579281357 0.019336706014615 0.0268210366330659 0.0129547541131344 0.0773828144294252 0.0353940537989618 0.0226878751032476 0.047523139242798 0.052255076851001 0.00606857489632851 0.0655974724892233
"spät" 0.0126521420076419 0.0140811507549663 0.0119897367853118 0.00300903462646596 0.0020470270344037 0.00809443507588533 0.0134105183165329 0.0152077548284622 0.0181108714622059 0.0047192071731949 0.00992594535767081 0.00678901989182828 0.00540569760527596 0.00404571659755234 0.013387239283515
"je" 0.0126521420076419 0.0400771213795195 0.0231801577849361 0.00977936253601438 0.0225172973784407 0.0256323777403035 0.0335262957913323 0.0219667569744453 0.0312824143438102 0.0235960358659745 0.0506932209338188 0 0.0234246896228625 0.0546171740669566 0.0254357546386784
"umgang" 0.00253042840152838 0.00866532354151773 0.0015986315713749 0.00225677596984947 0 0.00134907251264755 0.00670525915826647 0.00112650035766386 0.00164644286020054 0 0.00177249024244122 0.031682092828532 0.0234246896228625 0.0222514412865379 0.00267744785670299
"entfernte" 0.00506085680305676 0.0064989926561383 0.00399657892843726 0.00977936253601438 0 0.00539629005059022 0.00894034554435529 0.0016897505364958 0.00164644286020054 0.0165172251061822 0.00638096487278838 0.00452601326121886 0.00900949600879327 0.00202285829877617 0.0187421349969209
"jezt" 0 0 0 0 0 0 0.0156456047026218 0 0 0 0 0 0 0 0
"gemahl" 0 0.00324949632806915 0.0015986315713749 0.00526581059631544 0 0 0.00223508638608882 0.0016897505364958 0 0 0.000708996096976486 0.0271560795673131 0.0162170928158279 0.0404571659755234 0.0013387239283515
"scheu" 0.00253042840152838 0.00108316544268972 0 0.0112838798492474 0 0.00179876335019674 0 0.00225300071532773 0 0 0.00531747072732365 0.00226300663060943 0.00180189920175865 0 0
"unglückliche" 0 0.0064989926561383 0.00319726314274981 0.00977936253601438 0.0061410811032111 0.0103428892636313 0 0.00225300071532773 0.0115251000214038 0 0.00425397658185892 0.0181040530448754 0.00720759680703461 0.00404571659755234 0.0120485153551635
"arm" 0.0177129988106987 0.0292454669526223 0.0311733156418106 0.0173019491021793 0.00272936937920493 0.0224845418774592 0.0335262957913323 0.0270360085839327 0.0115251000214038 0.0047192071731949 0.0159524121819709 0.0181040530448754 0.0198208912193452 0 0.0281132024953814
"nikomedien" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"spur" 0.00506085680305676 0.00108316544268972 0.00319726314274981 0.0082748452227814 0.0061410811032111 0.00314783586284429 0.00447017277217764 0.00112650035766386 0.00329288572040107 0 0.011698435600112 0.00226300663060943 0.00180189920175865 0.0101142914938809 0.00401617178505449
"fremde" 0.0151825704091703 0.00433266177075887 0.00639452628549961 0.0195587250720288 0.0020470270344037 0.00404721753794266 0.0134105183165329 0.0180240057226218 0.00658577144080215 0.00235960358659745 0.00921694926069432 0.0135780397836566 0.0216227904211038 0.0101142914938809 0.00535489571340598
"erst" 0.0632607100382095 0.0303286323953121 0.0383671577129977 0.0624374684991688 0.0382111713088691 0.0494659921304103 0.0491719004939541 0.058014768419689 0.0576255001070188 0.0637092968381312 0.0779895706674135 0.0226300663060943 0.0144151936140692 0.0161828663902094 0.0441778896355993
"einzige" 0.0227738556137554 0.0173306470830355 0.00879247364256197 0.0127883971624803 0.0061410811032111 0.0089938167509837 0.0111754319304441 0.016897505364958 0.0362217429244118 0.0141576215195847 0.0191428946183651 0.0226300663060943 0.0234246896228625 0.0728228987559422 0.0348068221371389
"eilen" 0 0.00324949632806915 0.00479589471412471 0.000752258656616491 0.000682342344801234 0.00404721753794266 0.00670525915826647 0.00112650035766386 0 0.00235960358659745 0.00106349414546473 0.00452601326121886 0.00360379840351731 0 0.00401617178505449
"willen" 0.0177129988106987 0.0140811507549663 0.00959178942824942 0.0150451731323298 0.0184232433096333 0.0346261944912872 0.00894034554435529 0.016897505364958 0.0164644286020054 0.0047192071731949 0.0148889180365062 0.0203670596754848 0.0180189920175865 0.0384343076767472 0.0307906503520844
"sorgen" 0.0101217136061135 0.00433266177075887 0.00559521049981216 0.00977936253601438 0.0129645045512234 0.0125913434513772 0.00894034554435529 0.00337950107299159 0.0230502000428075 0.00235960358659745 0.00957144730918256 0.0271560795673131 0.0288303872281385 0.00606857489632851 0.00803234357010897
"möglich" 0.0151825704091703 0.0292454669526223 0.0287753682847483 0.0300903462646596 0.020470270344037 0.0265317594154019 0.0111754319304441 0.00675900214598318 0.0246966429030081 0.0165172251061822 0.0265873536366182 0.0203670596754848 0.0162170928158279 0.0525943157681804 0.0200808589252724
"sanft" 0.00759128520458514 0.00541582721344858 0.00319726314274981 0.0195587250720288 0.0020470270344037 0.00404721753794266 0.0178806910887106 0.0225300071532773 0.00164644286020054 0.025955639452572 0.00921694926069432 0.0181040530448754 0.00360379840351731 0.00606857489632851 0.0200808589252724
"lag" 0.0379564260229257 0.0129979853122766 0.0351698945702479 0.0285858289514267 0.0163762162752296 0.0224845418774592 0.0648175051965759 0.0298522594780924 0.0131715428816043 0.0165172251061822 0.0297778360730124 0.0113150331530471 0.00720759680703461 0.0485485991706281 0.0227583067819754
"deinem" 0.00506085680305676 0.0368276250514504 0.0111904209996243 0.0218155010418782 0.0163762162752296 0.00314783586284429 0.0134105183165329 0.0225300071532773 0.0131715428816043 0.0330344502123643 0.0216243809577828 0.00678901989182828 0.00900949600879327 0.00202285829877617 0.0240970307103269
"glück" 0.0430172828259824 0.0303286323953121 0.0271767367133734 0.0210632423852617 0.0675518921353221 0.0161888701517707 0.0178806910887106 0.0242197576897731 0.0922008001712301 0.025955639452572 0.0471482404489363 0.101835298377424 0.088293060886174 0.00404571659755234 0.136549840691853
"haus" 0.0506085680305676 0.0433266177075887 0.0359692103559353 0.0188064664154123 0.0491286488256888 0.0409218662169758 0.0268210366330659 0.0292890092992605 0.042807514365214 0.00707881075979235 0.0184338985213886 0.047523139242798 0.0630664720615529 0.00606857489632851 0.0174034110685694
"engel" 0.00759128520458514 0.00324949632806915 0 0.00376129328308246 0.00136468468960247 0.00179876335019674 0.00670525915826647 0.0146445046496302 0 0.0188768286927796 0.0187883965698769 0.015841046414266 0.00360379840351731 0.00202285829877617 0.00669361964175748
"zuweilen" 0.020243427212227 0.0259959706245532 0.0103911052139369 0.0157974317889463 0.00887045048241604 0.0179876335019674 0.0357613821774212 0.0152077548284622 0 0.00235960358659745 0.00177249024244122 0.00452601326121886 0.00360379840351731 0 0.0160646871402179
"kalten" 0.00506085680305676 0.00108316544268972 0.00319726314274981 0.00150451731323298 0.00136468468960247 0.000449690837549185 0 0.0157710050072941 0 0 0.00283598438790594 0.00226300663060943 0.00180189920175865 0 0.00267744785670299
"schmerzlichen" 0 0 0.00319726314274981 0.000752258656616491 0 0.00494659921304103 0 0.00112650035766386 0.00493932858060161 0 0 0 0 0 0
"ankunft" 0.00253042840152838 0.00433266177075887 0.00319726314274981 0.00150451731323298 0.0143291892408259 0.00629567172568859 0.00670525915826647 0.00675900214598318 0.0164644286020054 0.00235960358659745 0.00354498048488243 0.00678901989182828 0.00900949600879327 0.0182057246889855 0.00803234357010897
"pflege" 0.00253042840152838 0.00758215809882801 0.00559521049981216 0.000752258656616491 0.000682342344801234 0.000449690837549185 0 0 0.00164644286020054 0.00235960358659745 0.000354498048488243 0.00226300663060943 0 0.00202285829877617 0.00267744785670299
"schönen" 0.0455477112275108 0.022746474296484 0.0751356838546204 0.0315948635778926 0.032070090205658 0.0148397976391231 0.0357613821774212 0.0185872559014537 0.0148179857418048 0.0448324681453516 0.0386402872852185 0.047523139242798 0.0666702704650702 0.0606857489632851 0.0227583067819754
"unschuld" 0.0126521420076419 0.00216633088537943 0.000799315785687452 0.00225677596984947 0.00545873875840987 0.00449690837549185 0.00670525915826647 0.00281625089415966 0.00329288572040107 0 0.0265873536366182 0.0181040530448754 0.00720759680703461 0.0182057246889855 0.0187421349969209
