"m_Fischer_Christian_Hannchen_1800" "m_Hauff_Bettlerin_1826" "m_Hippel_Lebenslaeufe_1779" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Jacobi_Eduard-Allwill_1792" "m_Klingemann_Nachtwachen_1804" "m_Paul_Siebenkaes_1796" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Wieland_Agathon_1794" "m_Wieland_Peregrinus_1788" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"traurige" 0.00381199252849464 0 0.00220841089062056 0 0 0 0.0016897505364958 0.0131715428816043 0.0024814863394177 0.00185866696405338 0 0.00678901989182828 0.00900949600879327 0 0.0013387239283515
"zuerst" 0 0.0136559785874256 0.00473230905132978 0 0.00403144527313042 0.0103063564453377 0.0112650035766386 0.00987865716120322 0.0148889180365062 0.00433688958279122 0.00280544255856361 0.00678901989182828 0.00900949600879327 0.0141600080914332 0.0160646871402179
"ihrer" 0.0495559028704304 0.1283661987218 0.0668833012587942 0.158241026068127 0.124974803467043 0.0541083713380227 0.0889935282554452 0.105372343052834 0.196037420813998 0.225518258305144 0.204797306775144 0.294190861979226 0.365785537957007 0.165874380499646 0.358778012798201
"eigenen" 0.00381199252849464 0.0163871743049107 0.00820266902230495 0 0.0322515621850433 0.0438020148926851 0.00337950107299159 0.0345753000642113 0.0333228165578948 0.0284995601154852 0.045822228456539 0.0135780397836566 0.00720759680703461 0.0343885910791949 0.00535489571340598
"tochter" 0.00762398505698929 0.0436991314797618 0.0552102722655141 0.0166569501124344 0 0 0.0180240057226218 0.00329288572040107 0.0148889180365062 0.00805422351089798 0.0317950156637209 0.0543121591346263 0.0432455808422077 0.0364114493779711 0.101743018554714
"graf" 0 0 0.0832886393034041 0 0.0120943358193913 0 0.00957525304014284 0.00164644286020054 0.00283598438790594 0 0 0.0203670596754848 0.0684721696668288 0.0283200161828664 0
"lieben" 0.0152479701139786 0.0573551100671874 0.0842351011136701 0.0582993253935204 0.0645031243700867 0.0154595346680065 0.0236565075109411 0.0296359714836097 0.0212698829092946 0.0223040035686406 0.00841632767569084 0.0362081060897508 0.0432455808422077 0.0323657327804187 0.0776459878443867
"unglückliche" 0 0.0191183700223958 0.00410133451115248 0 0 0 0.00225300071532773 0.0115251000214038 0.00425397658185892 0.00185866696405338 0.000935147519521204 0.0181040530448754 0.00720759680703461 0.00404571659755234 0.0120485153551635
"kennt" 0.0152479701139786 0.00273119571748511 0.0116730289932801 0 0.00806289054626083 0.00515317822266883 0.00563250178831932 0.00658577144080215 0.00425397658185892 0.00371733392810676 0 0.00452601326121886 0.00360379840351731 0.00202285829877617 0.010709791426812
"aufmerksam" 0 0.0109247828699405 0.000946461810265956 0 0 0.0128829455566721 0.00450600143065545 0.00164644286020054 0.0024814863394177 0.0061955565468446 0.00280544255856361 0.0113150331530471 0.00900949600879327 0.00404571659755234 0.010709791426812
"dicht" 0.00381199252849464 0 0.00536328359150708 0 0.00806289054626083 0.0257658911133442 0.00450600143065545 0.00164644286020054 0.00106349414546473 0.00061955565468446 0.00374059007808482 0 0 0.00404571659755234 0.0013387239283515
"fehlte" 0.00381199252849464 0 0.00410133451115248 0 0 0.0128829455566721 0.00225300071532773 0.00658577144080215 0.00425397658185892 0.0061955565468446 0.0121569177537757 0.00678901989182828 0.00900949600879327 0.0364114493779711 0.00401617178505449
"ida" 0 0 0 0 0 0 0 0 0.000354498048488243 0 0 0 0 0 0
"wählen" 0.00381199252849464 0.00273119571748511 0.00315487270088652 0 0 0.00515317822266883 0.00112650035766386 0.00329288572040107 0.00425397658185892 0.00061955565468446 0.000935147519521204 0.00905202652243771 0.00720759680703461 0.00202285829877617 0.00401617178505449
"wohnung" 0 0.00819358715245535 0.00252389816070922 0 0 0.0128829455566721 0.0016897505364958 0.067504157268222 0.0113439375516238 0.00557600089216014 0.0112217702342545 0.00226300663060943 0.00540569760527596 0.00404571659755234 0.0120485153551635
"bestimmung" 0 0.00273119571748511 0.000946461810265956 0 0.0161257810925217 0 0.000563250178831932 0 0.00460847463034716 0.0123911130936892 0.00935147519521204 0.00905202652243771 0.00900949600879327 0.0141600080914332 0.010709791426812
"bleibt" 0.0114359775854839 0.0136559785874256 0.0211376470959397 0.00832847505621721 0.0161257810925217 0.0334956584473474 0.0118282537554706 0.00658577144080215 0.0120529336486003 0.0105324461296358 0.00654603263664843 0.00905202652243771 0.0126132944123106 0.0262971578840902 0.0334680982087874
"erheben" 0 0 0.000630974540177304 0 0.00403144527313042 0.0128829455566721 0.00281625089415966 0.00329288572040107 0.00602646682430013 0.0061955565468446 0.00654603263664843 0.0113150331530471 0 0.00809143319510468 0.00803234357010897
"schonung" 0 0.00273119571748511 0.000315487270088652 0 0 0 0.00225300071532773 0 0.00177249024244122 0 0.000935147519521204 0 0 0.00606857489632851 0.0013387239283515
"dachte" 0.221095566652689 0.0518927186322172 0.0343881124396631 0.0499708503373032 0.0120943358193913 0.0103063564453377 0.0315420100145882 0.0263430857632086 0.0372222950912655 0.0266408931514318 0.0187029503904241 0.0203670596754848 0.0342360848334144 0.0141600080914332 0.0334680982087874
"nahe" 0.0114359775854839 0.0191183700223958 0.0246080070669148 0.0249854251686516 0 0.0386488366700162 0.0219667569744453 0.0164644286020054 0.0134709258425532 0.00929333482026691 0.0252489830270725 0.0226300663060943 0.0198208912193452 0.00606857489632851 0.00937106749846047
"junge" 0.0724278580413982 0.120172611569345 0.0337571378994858 0.0333139002248688 0.0403144527313042 0.0128829455566721 0.00675900214598318 0.0230502000428075 0.0170159063274357 0.0179671139858493 0.0121569177537757 0.0226300663060943 0.0432455808422077 0.0161828663902094 0.0254357546386784
"sehen" 0.202035604010216 0.101054241546949 0.110420544531028 0 0.0765974601894779 0.0566849604493571 0.0636472702080083 0.0922008001712301 0.0645186448248602 0.112759129152572 0.0841632767569084 0.133517391205956 0.162170928158279 0.0404571659755234 0.14324346033361
"leider" 0 0.00819358715245535 0.00567877086159573 0 0.0120943358193913 0.0206127128906753 0.0191505060802857 0 0.0127619297455768 0 0.00280544255856361 0 0 0 0.00267744785670299
"meinem" 0.137231731025807 0.0573551100671874 0.0801337666025176 0.0832847505621721 0.108849022374521 0.0644147277833604 0.0399907626970672 0.171230057460856 0.183984487165398 0.0396515618998055 0.115023144901108 0.171988503926317 0.117123448114312 0.0910286234449277 0.109775362124823
"fassung" 0 0.00819358715245535 0.00946461810265956 0 0.00403144527313042 0 0.0016897505364958 0.00493932858060161 0.00850795316371783 0.00247822261873784 0.00187029503904241 0 0.00900949600879327 0 0.00267744785670299
"faßte" 0.0457439103419357 0.0136559785874256 0.00378584724106382 0.0166569501124344 0.00403144527313042 0.00515317822266883 0.00337950107299159 0.00987865716120322 0.011698435600112 0.00867377916558244 0.00280544255856361 0.0113150331530471 0.0216227904211038 0.0161828663902094 0.00401617178505449
"indeß" 0.0228719551709679 0 0.00252389816070922 0 0 0.0798742624513669 0 0 0.0294233380245242 0 0.000935147519521204 0 0 0.00606857489632851 0.0334680982087874
"sorgen" 0.00762398505698929 0.0218495657398809 0.00410133451115248 0.00832847505621721 0 0 0.00337950107299159 0.0230502000428075 0.00957144730918256 0.00929333482026691 0.00374059007808482 0.0271560795673131 0.0288303872281385 0.00606857489632851 0.00803234357010897
"suchen" 0.00762398505698929 0.0109247828699405 0.00883364356248225 0.00832847505621721 0.0120943358193913 0.0154595346680065 0.00901200286131091 0.0329288572040107 0.0120529336486003 0.00929333482026691 0.00748118015616964 0.0407341193509697 0.0378398832369317 0.00606857489632851 0.0388229939221934
"all" 0 0.00273119571748511 0.0141969271539893 0.0333139002248688 0.0604716790969563 0.00772976733400325 0.00563250178831932 0.0115251000214038 0.000354498048488243 0.00061955565468446 0 0.00226300663060943 0.00360379840351731 0.00606857489632851 0.0013387239283515
"gewohnt" 0 0.00273119571748511 0.0110420544531028 0.00832847505621721 0.00403144527313042 0.00257658911133442 0.00394275125182352 0.00164644286020054 0.00638096487278838 0.0210648922592717 0.00654603263664843 0.00678901989182828 0.00180189920175865 0.00404571659755234 0.0160646871402179
"edlen" 0 0.00546239143497023 0.00441682178124113 0 0.0161257810925217 0.00257658911133442 0.00112650035766386 0.00164644286020054 0.00141799219395297 0.00123911130936892 0.00467573759760602 0.0429971259815791 0.0144151936140692 0.0101142914938809 0.0120485153551635
"spur" 0 0.00273119571748511 0.000946461810265956 0.00832847505621721 0 0.00257658911133442 0.00112650035766386 0.00329288572040107 0.011698435600112 0.00247822261873784 0.00280544255856361 0.00226300663060943 0.00180189920175865 0.0101142914938809 0.00401617178505449
"dennoch" 0.0457439103419357 0.0628175015021576 0.00283938543079787 0 0.0403144527313042 0 0.00112650035766386 0.00164644286020054 0.0106349414546473 0.00743466785621352 0.00654603263664843 0.0248930729367037 0.0216227904211038 0.0101142914938809 0.00267744785670299
"besorgniß" 0 0 0 0 0 0 0 0 0.0024814863394177 0 0.000935147519521204 0 0 0 0.00267744785670299
"traurigen" 0 0.00273119571748511 0.00157743635044326 0.00832847505621721 0.00403144527313042 0 0.00281625089415966 0.0197573143224064 0.00531747072732365 0.00185866696405338 0.000935147519521204 0.015841046414266 0.00360379840351731 0.00404571659755234 0.00267744785670299
"dulden" 0 0.00546239143497023 0.000315487270088652 0 0 0.00772976733400325 0.0016897505364958 0.00329288572040107 0.000354498048488243 0.00061955565468446 0.00280544255856361 0.00905202652243771 0 0 0
"erkannte" 0.0190599626424732 0.0136559785874256 0.00126194908035461 0.00832847505621721 0 0.0103063564453377 0 0.0345753000642113 0.00319048243639419 0.00991289047495137 0.00374059007808482 0.00226300663060943 0 0 0.013387239283515
"las" 0 0.0218495657398809 0.00757169448212765 0 0.00403144527313042 0.0103063564453377 0.00563250178831932 0.00329288572040107 0.0138254238910415 0.00061955565468446 0.00467573759760602 0.00678901989182828 0.00360379840351731 0.00606857489632851 0.0187421349969209
"unterredung" 0 0 0.00662523267186169 0 0.00403144527313042 0.00257658911133442 0.000563250178831932 0.0115251000214038 0.00212698829092946 0.00805422351089798 0.0149623603123393 0.0113150331530471 0.0252265888246212 0.0101142914938809 0.00803234357010897
"herzog" 0 0 0.00567877086159573 0 0 0 0.0016897505364958 0.00329288572040107 0.00212698829092946 0 0 0 0 0.0283200161828664 0
"freundinn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0763072639160352
"kampf" 0 0 0.00347035997097517 0.0166569501124344 0.00403144527313042 0.00257658911133442 0 0.00164644286020054 0.00141799219395297 0.00185866696405338 0.00280544255856361 0.00452601326121886 0 0.00809143319510468 0.00267744785670299
"geräusch" 0.00381199252849464 0.00273119571748511 0.000630974540177304 0 0 0.00257658911133442 0.00112650035766386 0.00987865716120322 0.00531747072732365 0.00061955565468446 0.000935147519521204 0 0.00540569760527596 0.00202285829877617 0.00401617178505449
"entdecken" 0.0114359775854839 0 0.00599425813168439 0 0.00403144527313042 0 0.00112650035766386 0.00658577144080215 0.00673546292127662 0.0192062252952183 0.0102866227147332 0.00452601326121886 0.00720759680703461 0.00404571659755234 0.00937106749846047
"ueberlegung" 0 0 0.000315487270088652 0 0 0 0 0 0.0024814863394177 0 0.000935147519521204 0 0 0 0
"mußten" 0.0152479701139786 0.00273119571748511 0.00504779632141843 0 0.00403144527313042 0.00772976733400325 0.00619575196715125 0.0131715428816043 0.00850795316371783 0.0130106687483737 0.0196380979099453 0.0203670596754848 0.00720759680703461 0.0182057246889855 0.00401617178505449
"gräfinn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"liebte" 0.0304959402279572 0.0191183700223958 0.0104110799129255 0.0166569501124344 0.00403144527313042 0.00515317822266883 0.00450600143065545 0.0131715428816043 0.00106349414546473 0.0185866696405338 0.00467573759760602 0.0339450994591414 0.0216227904211038 0.0161828663902094 0.0307906503520844
"verborgen" 0 0.00273119571748511 0.00473230905132978 0 0.00403144527313042 0.00772976733400325 0 0.00493932858060161 0.00283598438790594 0.0061955565468446 0.00561088511712723 0.00905202652243771 0.00360379840351731 0.00202285829877617 0.0013387239283515
"baron" 0.00381199252849464 0.133828590156771 0.000630974540177304 0 0 0 0.000563250178831932 0 0.00673546292127662 0 0 0 0.0774816656756221 0 0.00937106749846047
"blickte" 0 0.0300431528923363 0.00315487270088652 0.00832847505621721 0.00403144527313042 0.0206127128906753 0.0107017533978067 0 0.0187883965698769 0 0 0 0.00360379840351731 0 0.0254357546386784
"völlig" 0.0419319178134411 0.0136559785874256 0.0138814398839007 0 0.00403144527313042 0.0103063564453377 0.00675900214598318 0.0115251000214038 0.00212698829092946 0.0061955565468446 0.00935147519521204 0.0135780397836566 0.00540569760527596 0 0.00267744785670299
"genug" 0.0381199252849464 0.0300431528923363 0.0220841089062056 0.0333139002248688 0.0362830074581738 0.0515317822266883 0.0428070135912268 0.0329288572040107 0.075862582376484 0.117715574390047 0.086968719315472 0.0678901989182828 0.0450474800439663 0.0768686153534945 0.0294519264237329
"mädchens" 0 0.0300431528923363 0.000946461810265956 0.00832847505621721 0.0120943358193913 0 0 0.00823221430100268 0.00886245121220608 0.00061955565468446 0.000935147519521204 0.015841046414266 0.0126132944123106 0.00202285829877617 0.00267744785670299
"bestimmten" 0 0.00273119571748511 0.00157743635044326 0 0.00403144527313042 0.00515317822266883 0.000563250178831932 0.00164644286020054 0.000708996096976486 0.00247822261873784 0.00654603263664843 0 0 0.0101142914938809 0.00267744785670299
"wehmut" 0.0190599626424732 0.0327743486098214 0.000946461810265956 0 0.00403144527313042 0 0.00281625089415966 0 0.0049629726788354 0.00247822261873784 0 0 0.00360379840351731 0.00202285829877617 0.00937106749846047
"kranken" 0 0.00546239143497023 0.00378584724106382 0 0.00403144527313042 0.00772976733400325 0.0129547541131344 0 0.010280443406159 0.00061955565468446 0.000935147519521204 0.00678901989182828 0.00180189920175865 0 0
"bekannt" 0.00762398505698929 0.0273119571748511 0.0189292362053191 0.00832847505621721 0.0161257810925217 0.00257658911133442 0.0140812544707983 0.00493932858060161 0.0202063887638299 0.022923559223325 0.0327301631832422 0.015841046414266 0.0108113952105519 0.0101142914938809 0.0227583067819754
"unwillen" 0 0 0.00157743635044326 0 0.00403144527313042 0 0.0016897505364958 0.00329288572040107 0.000708996096976486 0.00495644523747568 0.00374059007808482 0 0 0.00809143319510468 0.00267744785670299
