"m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Cleland_Fanny-Hill_1748" "m_Defoe_Moll-Flanders_1722" "m_Fischer_Christian_Hannchen_1800" "m_Hauff_Lichtenstein_1826" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Hoelderlin_Hyperion_1797" "m_Hoffmann_Kater-Murr_1820" "m_Knigge_Braunschweig_1792" "m_Miller_Siegwart_1776" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Paul_Katzenberger_1809" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Sterne_Tristram-Shandy_1759" "m_Voss_Ini_1810" "m_Wezel_Hermann-und-Ulrike_1780" "m_Wieland_Abderiten_1774" "m_Wieland_Peregrinus_1788" "m_Zschokke_Goldmacherdorf_1817" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"gefolge" 0 0 0 0 0 0.000799315785687452 0 0 0.00225677596984947 0.00262446526520222 0 0 0.00119046201830931 0 0 0.0102592161958826 0.000773900963893651 0 0.000935147519521204 0.00236540826946731 0 0 0 0.00706676324576436 0 0 0.00202285829877617 0.00535489571340598
"irren" 0.00336032796800968 0 0 0.000796704828827967 0 0.00239794735706235 0 0.00833784966857048 0.00150451731323298 0.00262446526520222 0 0 0.00119046201830931 0 0.00231756423998378 0.00170986936598044 0.00193475240973413 0.000930293135366954 0.00561088511712723 0.00236540826946731 0.00504591785245736 0.00527384436885268 0.00579974916084879 0.0141335264915287 0 0.00180189920175865 0.00404571659755234 0.0013387239283515
"manfred" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mindeste" 0.00252024597600726 0.00217627856365615 0 0.00159340965765593 0 0 0 0 0.00526581059631544 0 0.001512378820647 0 0 0.00493932858060161 0 0.00170986936598044 0.00696510867504286 0.0102332244890365 0.00841632767569084 0 0 0 0.000724968645106099 0.00353338162288218 0 0 0.0141600080914332 0
"selbigen" 0 0 0 0.000796704828827967 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000930293135366954 0 0 0 0 0 0 0 0 0 0
"verstorbenen" 0.00588057394401694 0.00870511425462459 0 0.000796704828827967 0 0.000799315785687452 0 0 0.00677032790954842 0.00262446526520222 0.00403301018839199 0.0204848071013998 0.00238092403661861 0 0.00115878211999189 0.00683947746392176 0 0.000930293135366954 0.000935147519521204 0.00473081653893462 0 0 0.0043498118706366 0.00176669081144109 0 0 0 0.00401617178505449
"anwesenden" 0.000840081992002419 0.00870511425462459 0 0.000796704828827967 0 0 0 0 0.00225677596984947 0 0.001512378820647 0 0 0 0 0.00170986936598044 0.000773900963893651 0.00837263821830259 0.00467573759760602 0.00236540826946731 0 0 0.0014499372902122 0 0 0 0 0
"erfahrungen" 0.00336032796800968 0.00217627856365615 0.00464295663478503 0.000796704828827967 0 0 0 0.00416892483428524 0.00300903462646596 0.00262446526520222 0.000504126273548999 0 0.00238092403661861 0.00164644286020054 0.000579391059995944 0.00683947746392176 0.000773900963893651 0.00186058627073391 0.0149623603123393 0 0 0 0.000724968645106099 0 0.00226300663060943 0.00540569760527596 0.0161828663902094 0
"franzosen" 0.00168016398400484 0 0 0.000796704828827967 0 0 0 0 0 0.00262446526520222 0.00201650509419599 0 0.00714277210985583 0 0.00927025695993511 0 0.00270865337362778 0 0 0 0 0 0 0.00530007243432327 0 0 0.024274299585314 0
"freiwillig" 0.00168016398400484 0.0043525571273123 0 0.00796704828827968 0 0.000799315785687452 0 0 0 0 0.000504126273548999 0 0.00119046201830931 0.0131715428816043 0.00115878211999189 0.00170986936598044 0.00270865337362778 0.00372117254146782 0.00841632767569084 0.00473081653893462 0 0 0.000724968645106099 0.0106001448686465 0.00452601326121886 0.00360379840351731 0.00606857489632851 0
"gabrielens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gattung" 0.010080983904029 0 0 0 0 0 0 0 0.00150451731323298 0 0.000504126273548999 0 0.00238092403661861 0 0.00347634635997567 0.00341973873196088 0.000386950481946825 0.00558175881220173 0.00280544255856361 0 0 0 0.0014499372902122 0.00176669081144109 0.0135780397836566 0.00540569760527596 0.00606857489632851 0
"hintern" 0.000840081992002419 0.00217627856365615 0.00928591326957006 0 0 0 0 0 0.000752258656616491 0.00524893053040443 0.000504126273548999 0 0 0 0.00173817317998783 0 0 0 0.00187029503904241 0 0 0 0.000724968645106099 0 0 0 0 0
"lüge" 0.00168016398400484 0 0.00464295663478503 0.00159340965765593 0 0.00319726314274981 0 0 0.00376129328308246 0 0 0 0.00119046201830931 0.00164644286020054 0.000579391059995944 0.00512960809794132 0.00928681156672381 0.000930293135366954 0.000935147519521204 0 0.00504591785245736 0.00263692218442634 0.00579974916084879 0 0 0 0.00404571659755234 0
"moralische" 0.00168016398400484 0 0 0 0 0 0 0 0.000752258656616491 0.00787339579560664 0.001512378820647 0 0.00357138605492792 0.00329288572040107 0.00347634635997567 0 0.000773900963893651 0 0.00841632767569084 0 0 0 0.000724968645106099 0 0.0181040530448754 0.0180189920175865 0.00606857489632851 0.00669361964175748
"redlichkeit" 0 0 0 0 0 0 0 0 0 0 0.000504126273548999 0 0 0 0 0 0.000386950481946825 0 0.00280544255856361 0 0 0 0 0 0.00226300663060943 0 0 0
"vortrefflichen" 0.00756073792802177 0.0043525571273123 0 0 0 0 0 0 0.00752258656616491 0 0 0 0 0 0.00115878211999189 0 0.0015478019277873 0.00372117254146782 0.00280544255856361 0 0 0.00527384436885268 0 0 0.0135780397836566 0.0144151936140692 0 0
"vorwand" 0.00168016398400484 0.00217627856365615 0.00928591326957006 0.00159340965765593 0 0 0 0 0.000752258656616491 0.00262446526520222 0.00554538900903898 0 0.00595231009154653 0.0115251000214038 0.000579391059995944 0 0.000773900963893651 0.00372117254146782 0.000935147519521204 0 0 0 0.0028998745804244 0 0 0.00360379840351731 0.00202285829877617 0
"bequem" 0.00588057394401694 0 0.0232147831739252 0.0023901144864839 0 0.00239794735706235 0 0 0.00376129328308246 0.00524893053040443 0.001512378820647 0.00682826903379993 0.00119046201830931 0.00164644286020054 0.00289695529997972 0.0102592161958826 0.000386950481946825 0 0 0.00473081653893462 0 0 0.0036248432255305 0.00530007243432327 0.00226300663060943 0 0.00404571659755234 0
"emanuel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enden" 0 0 0 0.00159340965765593 0 0.00319726314274981 0.0142328494164532 0.00833784966857048 0.00300903462646596 0 0.001008252547098 0 0.00119046201830931 0 0.00231756423998378 0.00683947746392176 0.0015478019277873 0.00186058627073391 0.00467573759760602 0.00236540826946731 0 0.00263692218442634 0.0043498118706366 0.00353338162288218 0 0.00900949600879327 0 0
"kostete" 0.00336032796800968 0.00217627856365615 0.00928591326957006 0.00159340965765593 0 0.0015986315713749 0.0284656988329063 0 0 0 0.001512378820647 0 0.00119046201830931 0.00164644286020054 0.00115878211999189 0.00341973873196088 0.00193475240973413 0.00558175881220173 0.00561088511712723 0.0165578578862712 0.0151377535573721 0 0 0.00530007243432327 0.00452601326121886 0.00540569760527596 0 0.0013387239283515
"massen" 0.00168016398400484 0 0 0 0 0.00319726314274981 0 0 0 0 0.000504126273548999 0.00682826903379993 0.00119046201830931 0 0.000579391059995944 0.00683947746392176 0.000773900963893651 0 0 0 0 0 0.0014499372902122 0 0 0 0 0
"mönche" 0.00168016398400484 0 0 0 0 0.000799315785687452 0 0 0.00902710387939789 0 0.00403301018839199 0 0 0.00329288572040107 0.00347634635997567 0 0 0 0.00374059007808482 0 0 0 0.000724968645106099 0 0 0 0 0
"mortimer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ritters" 0 0 0 0 0 0.0231801577849361 0 0 0 0 0 0 0.00238092403661861 0 0.00115878211999189 0 0 0 0.000935147519521204 0 0 0 0 0.00176669081144109 0 0 0 0
"vorging" 0 0 0 0 0 0.00239794735706235 0.0284656988329063 0 0.000752258656616491 0.00524893053040443 0.00252063136774499 0 0 0.00329288572040107 0.00115878211999189 0 0.00116085144584048 0.00279087940610086 0.00935147519521204 0 0.0151377535573721 0 0.00724968645106099 0.00176669081144109 0.00452601326121886 0 0.00202285829877617 0.0013387239283515
"befunden" 0 0 0 0.00318681931531187 0.00381199252849464 0 0 0 0.000752258656616491 0 0.001008252547098 0 0 0.00493932858060161 0.00231756423998378 0.00170986936598044 0.00193475240973413 0.00651205194756868 0.00374059007808482 0 0 0 0 0.00176669081144109 0 0.00180189920175865 0.00404571659755234 0
"bereiten" 0 0.00217627856365615 0.00928591326957006 0.00318681931531187 0 0.000799315785687452 0 0 0.00376129328308246 0.00787339579560664 0.000504126273548999 0 0.00238092403661861 0.0164644286020054 0.00115878211999189 0.0119690855618631 0.0015478019277873 0 0 0.00709622480840193 0 0.00791076655327901 0.0021749059353183 0.0141335264915287 0 0 0 0.00669361964175748
"französische" 0.000840081992002419 0 0 0 0 0 0 0 0.00150451731323298 0.00262446526520222 0.000504126273548999 0 0.00238092403661861 0 0.00115878211999189 0 0.00193475240973413 0 0.000935147519521204 0 0 0.00263692218442634 0.0014499372902122 0.00353338162288218 0 0.00360379840351731 0.012137149792657 0
"frühe" 0.00168016398400484 0 0 0.00159340965765593 0 0.0111904209996243 0 0.00416892483428524 0.00150451731323298 0.00262446526520222 0.000504126273548999 0 0.00119046201830931 0.00493932858060161 0.000579391059995944 0.00341973873196088 0.00270865337362778 0 0 0 0 0 0.0166742788374403 0.00530007243432327 0.00226300663060943 0.00180189920175865 0.00202285829877617 0
"gehör" 0.000840081992002419 0 0 0 0 0.0015986315713749 0 0 0.00150451731323298 0.00262446526520222 0.001008252547098 0 0 0.00164644286020054 0.000579391059995944 0.00341973873196088 0.00232170289168095 0.00372117254146782 0.00374059007808482 0 0 0 0.000724968645106099 0.00176669081144109 0 0 0 0
"kleinigkeit" 0.000840081992002419 0 0 0.00318681931531187 0.00762398505698929 0.0015986315713749 0 0 0.000752258656616491 0.00787339579560664 0.00201650509419599 0.0136565380675999 0 0.00329288572040107 0 0 0.00541730674725555 0.00465146567683477 0.00187029503904241 0.00236540826946731 0 0 0.0014499372902122 0.00176669081144109 0 0.00360379840351731 0 0
"nachmittag" 0.00168016398400484 0.0043525571273123 0.00464295663478503 0.00398352414413984 0.0114359775854839 0.00239794735706235 0 0.00208446241714262 0.000752258656616491 0.00262446526520222 0.0191567983948619 0 0.00119046201830931 0.0115251000214038 0.00231756423998378 0 0.00696510867504286 0 0 0.00709622480840193 0 0 0 0 0 0.00720759680703461 0.00202285829877617 0
"nahte" 0.000840081992002419 0.0043525571273123 0.00464295663478503 0 0 0.00639452628549961 0 0 0.00376129328308246 0 0.001008252547098 0 0.00119046201830931 0.00493932858060161 0 0.015388824293824 0.000386950481946825 0 0.000935147519521204 0 0 0 0.0028998745804244 0.00176669081144109 0 0 0 0
"zahlen" 0 0 0.00928591326957006 0.00876375311710764 0 0.00559521049981216 0 0 0.00150451731323298 0.00524893053040443 0 0 0.00595231009154653 0.00329288572040107 0.00463512847996755 0.00170986936598044 0.000773900963893651 0 0.000935147519521204 0.0449427571198789 0 0 0 0 0 0 0.00202285829877617 0
"ältern" 0 0.00652883569096844 0 0 0 0.000799315785687452 0 0 0 0.00262446526520222 0.00504126273548999 0 0 0 0.00115878211999189 0 0.00193475240973413 0.00279087940610086 0.000935147519521204 0.00236540826946731 0 0 0.0028998745804244 0.00176669081144109 0 0.0126132944123106 0 0
"anwenden" 0.00252024597600726 0.0043525571273123 0.00464295663478503 0.000796704828827967 0 0.000799315785687452 0 0 0.00150451731323298 0.00262446526520222 0.001512378820647 0 0 0.00164644286020054 0 0.00512960809794132 0.00193475240973413 0.000930293135366954 0.00374059007808482 0 0 0 0 0 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.013387239283515
"blaue" 0.000840081992002419 0.00652883569096844 0.00464295663478503 0.00159340965765593 0 0.00319726314274981 0 0.00208446241714262 0 0.00787339579560664 0.00252063136774499 0 0.00119046201830931 0 0 0.00170986936598044 0.00270865337362778 0 0 0.00236540826946731 0 0.00263692218442634 0.0043498118706366 0.00353338162288218 0 0 0 0
"deutsch" 0 0 0 0 0 0 0 0 0.00225677596984947 0 0.00302475764129399 0 0.00238092403661861 0 0 0 0.00503035626530873 0.000930293135366954 0 0 0 0 0.0021749059353183 0.00530007243432327 0.00226300663060943 0.00540569760527596 0 0
"entsagen" 0 0.00870511425462459 0 0 0.00381199252849464 0.0015986315713749 0 0.00625338725142786 0.00376129328308246 0 0.001008252547098 0 0.00119046201830931 0.00164644286020054 0 0.00341973873196088 0.00348255433752143 0.000930293135366954 0.00374059007808482 0 0.00504591785245736 0.00263692218442634 0.0043498118706366 0.00176669081144109 0 0.0108113952105519 0.0364114493779711 0.0120485153551635
"gedächtnis" 0 0 0.00464295663478503 0.00318681931531187 0 0.0143876841423741 0 0.00416892483428524 0.00300903462646596 0 0.000504126273548999 0 0 0.00329288572040107 0 0 0.00232170289168095 0.00372117254146782 0 0 0 0 0 0.00176669081144109 0.00226300663060943 0.00180189920175865 0 0
"getäuscht" 0 0.015233949945593 0 0.00557693380179577 0 0.0015986315713749 0 0.00208446241714262 0.00225677596984947 0 0.001008252547098 0 0 0.0131715428816043 0.00289695529997972 0 0.000773900963893651 0 0.0112217702342545 0 0.0151377535573721 0 0.00869962374127319 0.00883345405720545 0 0 0.00202285829877617 0
"hiesigen" 0.000840081992002419 0 0 0 0 0.000799315785687452 0 0 0 0.00262446526520222 0.000504126273548999 0 0.00119046201830931 0 0 0 0.00116085144584048 0 0 0 0.00504591785245736 0 0.0028998745804244 0.00530007243432327 0.00226300663060943 0 0 0
"mode" 0.00168016398400484 0 0 0 0 0.0015986315713749 0 0 0.00300903462646596 0.0104978610608089 0 0 0.00119046201830931 0 0.00289695529997972 0 0.0030956038555746 0.00465146567683477 0.00187029503904241 0.00236540826946731 0 0 0.0036248432255305 0.00353338162288218 0 0.00540569760527596 0 0.00267744785670299
"opfern" 0.00168016398400484 0 0 0 0 0.000799315785687452 0 0.00208446241714262 0.00150451731323298 0.00262446526520222 0.000504126273548999 0 0.00595231009154653 0.00658577144080215 0.00173817317998783 0 0.000773900963893651 0.000930293135366954 0.00187029503904241 0 0 0.00791076655327901 0.0043498118706366 0.00176669081144109 0.00226300663060943 0 0 0.00803234357010897
"rückte" 0.000840081992002419 0.00217627856365615 0.0139288699043551 0.0023901144864839 0.0228719551709679 0.00399657892843726 0 0 0.000752258656616491 0.00262446526520222 0.001008252547098 0 0.00357138605492792 0 0.00579391059995944 0 0.0061912077111492 0 0.00187029503904241 0 0 0 0.0021749059353183 0.0106001448686465 0 0.00180189920175865 0.00404571659755234 0
"scheschian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"zimmers" 0.000840081992002419 0.0108813928182807 0.00464295663478503 0.00159340965765593 0.00381199252849464 0.00399657892843726 0 0 0.00376129328308246 0.00524893053040443 0.001008252547098 0 0.00119046201830931 0.00658577144080215 0.00405573741997161 0 0.00270865337362778 0 0 0.00236540826946731 0.0100918357049147 0.00527384436885268 0.0036248432255305 0.00353338162288218 0 0.00180189920175865 0.00202285829877617 0
"begehren" 0.0109210658960315 0 0 0.0023901144864839 0 0.000799315785687452 0 0 0 0 0 0 0.00357138605492792 0.00164644286020054 0 0.00341973873196088 0.0015478019277873 0.00279087940610086 0.00280544255856361 0 0 0 0 0 0.00226300663060943 0 0 0
"eid" 0 0 0 0.00318681931531187 0 0.00719384207118706 0 0.00208446241714262 0 0 0.00201650509419599 0 0.00238092403661861 0 0 0.00170986936598044 0.000386950481946825 0 0 0.00236540826946731 0 0 0 0 0 0 0 0
"entfernten" 0.00168016398400484 0 0 0.00159340965765593 0 0.00319726314274981 0 0 0.000752258656616491 0 0.001512378820647 0 0.00238092403661861 0.00493932858060161 0 0.00512960809794132 0.000386950481946825 0.000930293135366954 0.00187029503904241 0.00236540826946731 0 0.00263692218442634 0 0.00530007243432327 0 0.00360379840351731 0 0.00267744785670299
"märchen" 0.000840081992002419 0 0 0 0 0.0015986315713749 0 0.00208446241714262 0 0.00262446526520222 0 0 0 0.00164644286020054 0.000579391059995944 0 0.00425645530141508 0.00744234508293563 0 0 0 0 0 0.00176669081144109 0 0 0 0.0013387239283515
"muster" 0 0 0 0 0 0 0 0 0.00150451731323298 0.00262446526520222 0.000504126273548999 0 0.00595231009154653 0 0.00405573741997161 0.00512960809794132 0.0030956038555746 0.00186058627073391 0.00280544255856361 0 0 0.00263692218442634 0 0.00530007243432327 0 0.00540569760527596 0.0101142914938809 0.00401617178505449
"nähere" 0.00252024597600726 0.00870511425462459 0 0.00159340965765593 0 0.000799315785687452 0 0.00208446241714262 0.000752258656616491 0 0.000504126273548999 0 0.00119046201830931 0 0.00115878211999189 0.00341973873196088 0.000773900963893651 0.00372117254146782 0.00561088511712723 0 0 0 0.0028998745804244 0 0 0.00180189920175865 0.00404571659755234 0.00535489571340598
"ohngeachtet" 0 0 0 0 0 0 0 0 0 0 0.00302475764129399 0 0 0 0 0 0 0.000930293135366954 0 0 0.0201836714098294 0 0 0 0.00452601326121886 0 0 0
"sagst" 0 0 0 0.00159340965765593 0.00381199252849464 0.0103911052139369 0 0.00625338725142786 0.00150451731323298 0.00262446526520222 0.00201650509419599 0 0.00119046201830931 0.00164644286020054 0 0 0.000773900963893651 0.00279087940610086 0.00187029503904241 0.00236540826946731 0 0.0184584552909844 0.0036248432255305 0.00176669081144109 0 0 0 0
"uebel" 0 0 0 0 0 0 0 0 0 0 0.000504126273548999 0 0 0 0.00927025695993511 0.00341973873196088 0 0 0.00467573759760602 0.00709622480840193 0 0 0.00797465509616709 0 0 0 0 0.00535489571340598
"vollendet" 0.000840081992002419 0.00217627856365615 0 0 0 0.00239794735706235 0 0 0.00451355193969895 0.00262446526520222 0.000504126273548999 0.0204848071013998 0.00119046201830931 0 0 0.00683947746392176 0.0015478019277873 0 0.00187029503904241 0.00473081653893462 0 0.015821533106558 0.0021749059353183 0.0106001448686465 0 0.00180189920175865 0.0182057246889855 0
"bein" 0 0 0.00928591326957006 0.000796704828827967 0.00381199252849464 0.000799315785687452 0 0 0.00300903462646596 0 0.001512378820647 0 0.00476184807323722 0 0.0139053854399027 0 0.00348255433752143 0.000930293135366954 0 0 0 0 0.000724968645106099 0 0 0 0.00202285829877617 0
"ehrwürdigen" 0 0.00217627856365615 0.00464295663478503 0 0 0.00239794735706235 0.0142328494164532 0 0.00150451731323298 0 0.00302475764129399 0 0 0 0.00173817317998783 0.00341973873196088 0.000386950481946825 0.020466448978073 0.00467573759760602 0 0 0 0.000724968645106099 0 0.00678901989182828 0.00720759680703461 0 0
"erblickt" 0.000840081992002419 0.00217627856365615 0 0.00159340965765593 0 0 0 0 0.00601806925293193 0 0.001512378820647 0 0.00119046201830931 0.00164644286020054 0 0.00341973873196088 0.00270865337362778 0 0 0.00236540826946731 0 0 0.000724968645106099 0.00176669081144109 0.00226300663060943 0 0.00202285829877617 0.0120485153551635
"gras" 0.000840081992002419 0 0 0.000796704828827967 0.00762398505698929 0.00239794735706235 0.0142328494164532 0.00208446241714262 0 0.00262446526520222 0.00604951528258798 0 0.00238092403661861 0.00164644286020054 0.00173817317998783 0.0136789549278435 0.00270865337362778 0.000930293135366954 0.00280544255856361 0.00473081653893462 0 0 0.0021749059353183 0.00176669081144109 0.00226300663060943 0 0 0.0013387239283515
"hans" 0 0 0 0 0 0.00799315785687451 0 0 0.00225677596984947 0.00262446526520222 0.001008252547098 0 0.00119046201830931 0 0.00347634635997567 0.00170986936598044 0.00696510867504286 0 0 0.00236540826946731 0 0 0 0 0 0 0 0
"ideal" 0.00756073792802177 0 0.00928591326957006 0 0 0 0 0.00625338725142786 0.00150451731323298 0 0.001512378820647 0 0.00238092403661861 0 0 0.0239381711237261 0.000773900963893651 0.00186058627073391 0.0112217702342545 0 0.0100918357049147 0.015821533106558 0.000724968645106099 0.00176669081144109 0.00226300663060943 0 0.012137149792657 0.00669361964175748
"jünglings" 0.00252024597600726 0 0 0 0 0.0167856314994365 0 0.00416892483428524 0.00677032790954842 0.00524893053040443 0.00352888391484299 0 0.00357138605492792 0 0.00115878211999189 0.00854934682990219 0.00116085144584048 0 0.00187029503904241 0 0 0 0.000724968645106099 0.00530007243432327 0 0 0 0.0147259632118664
"loch" 0.000840081992002419 0 0.00464295663478503 0 0 0.00319726314274981 0 0 0.00150451731323298 0 0.001008252547098 0 0.00238092403661861 0 0.00173817317998783 0 0.000386950481946825 0 0 0.0165578578862712 0 0 0 0 0 0 0 0
"nah" 0.0042004099600121 0.00217627856365615 0 0.000796704828827967 0 0 0 0.00833784966857048 0 0 0.016636167027117 0 0.00238092403661861 0 0.00115878211999189 0 0 0.000930293135366954 0.00187029503904241 0 0.00504591785245736 0 0 0 0.00678901989182828 0 0 0
"schlacht" 0.00168016398400484 0 0.00464295663478503 0.000796704828827967 0 0.0127890525709992 0 0.027098011422854 0.00150451731323298 0.00262446526520222 0.00201650509419599 0 0.00238092403661861 0 0.0110084301399229 0.0119690855618631 0.00193475240973413 0 0 0 0 0 0.000724968645106099 0.0106001448686465 0 0 0.012137149792657 0
"theodor" 0 0 0 0 0 0 0 0 0 0 0.00302475764129399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ungeheure" 0.00588057394401694 0.00217627856365615 0 0 0 0.00799315785687451 0 0.00416892483428524 0.00150451731323298 0 0.001512378820647 0 0.00119046201830931 0.00164644286020054 0.00231756423998378 0.00683947746392176 0.00425645530141508 0.00558175881220173 0.00187029503904241 0.00236540826946731 0 0 0.0014499372902122 0.00353338162288218 0 0 0 0
"blaß" 0.00336032796800968 0.00652883569096844 0 0.000796704828827967 0.00381199252849464 0.000799315785687452 0 0.00416892483428524 0.00376129328308246 0 0.01512378820647 0 0.00119046201830931 0 0.000579391059995944 0 0.0015478019277873 0 0.000935147519521204 0.00473081653893462 0.0100918357049147 0 0.00507478051574269 0.00353338162288218 0.0113150331530471 0.00360379840351731 0.00202285829877617 0.00401617178505449
"dauer" 0.00336032796800968 0 0 0.00159340965765593 0 0 0 0 0.00150451731323298 0 0.000504126273548999 0 0.00119046201830931 0.00164644286020054 0.00173817317998783 0.00854934682990219 0.000773900963893651 0.00186058627073391 0.00467573759760602 0 0.00504591785245736 0 0.0028998745804244 0.00353338162288218 0.00226300663060943 0 0.0101142914938809 0.0013387239283515
"fürs" 0.00168016398400484 0 0 0 0.00381199252849464 0 0.0284656988329063 0.00208446241714262 0.00902710387939789 0 0.00453713646194099 0 0.00119046201830931 0 0 0 0.000386950481946825 0.00651205194756868 0.00280544255856361 0.00236540826946731 0 0.00527384436885268 0.0014499372902122 0 0 0 0.00809143319510468 0
"hannchen" 0 0.00870511425462459 0 0 0.0152479701139786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000724968645106099 0 0 0 0 0
"mangogul" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"offenen" 0.000840081992002419 0 0 0.00159340965765593 0 0.00319726314274981 0 0.00208446241714262 0.000752258656616491 0 0.001512378820647 0 0.00119046201830931 0.00164644286020054 0.00115878211999189 0.00170986936598044 0.000386950481946825 0 0 0 0 0.00263692218442634 0 0.00530007243432327 0.00226300663060943 0 0.00202285829877617 0
"quellen" 0.000840081992002419 0 0 0 0 0.00319726314274981 0 0.0312669362571393 0.00225677596984947 0.00262446526520222 0.000504126273548999 0 0 0 0.00173817317998783 0.00683947746392176 0.000386950481946825 0.00279087940610086 0.00654603263664843 0.00236540826946731 0 0 0 0 0 0.00720759680703461 0 0
"saint" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0872614715906284 0 0 0 0 0 0 0 0 0 0.00353338162288218 0 0 0 0
"schnellen" 0.00168016398400484 0 0 0.00398352414413984 0 0.00879247364256197 0 0.00208446241714262 0.00225677596984947 0.00262446526520222 0.001512378820647 0.0136565380675999 0.00238092403661861 0.00493932858060161 0.000579391059995944 0.0119690855618631 0.00116085144584048 0.000930293135366954 0 0 0.00504591785245736 0 0.0036248432255305 0.00176669081144109 0.00226300663060943 0 0 0
"wage" 0.0042004099600121 0.00217627856365615 0 0.00159340965765593 0 0.000799315785687452 0 0 0 0 0.001008252547098 0 0.00119046201830931 0.00164644286020054 0.00405573741997161 0 0.00116085144584048 0 0.000935147519521204 0 0 0 0.0036248432255305 0.00176669081144109 0 0 0 0.00401617178505449
"bemühen" 0.0042004099600121 0 0 0.00398352414413984 0 0 0 0 0.00150451731323298 0 0.000504126273548999 0 0 0.00493932858060161 0.00231756423998378 0 0.0015478019277873 0.000930293135366954 0 0.00236540826946731 0 0.00263692218442634 0.0021749059353183 0.00176669081144109 0.00678901989182828 0.00540569760527596 0.00202285829877617 0.00267744785670299
"erreichte" 0.00252024597600726 0.00217627856365615 0.00464295663478503 0.000796704828827967 0 0.0015986315713749 0 0 0.000752258656616491 0.0104978610608089 0 0.00682826903379993 0.00238092403661861 0 0.00173817317998783 0.00170986936598044 0.000773900963893651 0 0.000935147519521204 0 0 0.00263692218442634 0.0014499372902122 0.00176669081144109 0.00452601326121886 0 0.00202285829877617 0.00401617178505449
"erwacht" 0.00336032796800968 0.00652883569096844 0.00464295663478503 0.000796704828827967 0 0.00399657892843726 0 0.00833784966857048 0.00225677596984947 0.00524893053040443 0.000504126273548999 0.00682826903379993 0.00357138605492792 0 0 0.00683947746392176 0.000773900963893651 0 0.00187029503904241 0 0 0.00527384436885268 0.0028998745804244 0.00176669081144109 0.00226300663060943 0 0.00202285829877617 0.00267744785670299
"gange" 0.00252024597600726 0.00652883569096844 0 0.000796704828827967 0.00381199252849464 0.0015986315713749 0 0.00208446241714262 0.00300903462646596 0 0 0 0.00238092403661861 0 0.00405573741997161 0 0.00193475240973413 0 0.00187029503904241 0 0 0 0.0021749059353183 0.00353338162288218 0 0 0.00404571659755234 0
"gelungen" 0.00168016398400484 0.00217627856365615 0 0.00318681931531187 0.00762398505698929 0.0015986315713749 0 0.00208446241714262 0.00526581059631544 0 0 0 0 0.00164644286020054 0.00173817317998783 0.00512960809794132 0.00348255433752143 0.000930293135366954 0.00280544255856361 0.00709622480840193 0 0.00263692218442634 0.0028998745804244 0.00176669081144109 0 0 0.00809143319510468 0.0013387239283515
"glich" 0.000840081992002419 0 0.00928591326957006 0 0 0.00559521049981216 0 0 0.00376129328308246 0.00787339579560664 0.001512378820647 0 0.00119046201830931 0 0.00231756423998378 0.00683947746392176 0.000773900963893651 0.00186058627073391 0.00187029503904241 0.00236540826946731 0 0.00263692218442634 0.000724968645106099 0.00353338162288218 0 0 0.00202285829877617 0
"hadem" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"löwen" 0 0 0 0 0 0.000799315785687452 0 0 0 0 0 0 0 0.00329288572040107 0 0.00512960809794132 0.00232170289168095 0.000930293135366954 0 0.00946163307786924 0 0 0 0.00176669081144109 0 0 0 0
"reißen" 0.00168016398400484 0.00217627856365615 0 0.000796704828827967 0 0.0015986315713749 0 0.00208446241714262 0.00150451731323298 0.00524893053040443 0 0 0 0.00164644286020054 0.00173817317998783 0.00341973873196088 0.00425645530141508 0.00186058627073391 0 0 0.00504591785245736 0 0.0036248432255305 0 0.00452601326121886 0 0 0.00267744785670299
