"m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Cleland_Fanny-Hill_1748" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Fielding_Tom-Jones_1749" "m_Forster_Ansichten_1791" "m_Goethe_Werther_1774" "m_Hauff_Bettlerin_1826" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Eduard-Allwill_1792" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Teufel_1707" "m_Loen_Der-redliche-Mann_1740" "m_Moritz_Anton-Reiser_1785" "m_Mueller_Siegfried_1779" "m_Novalis_Lehrlinge_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Hesperus_1795" "m_Paul_Katzenberger_1809" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Spindler_Der-Jude_1827" "m_Stendhal_Rot-und-Schwarz_1830" "m_Tieck_William-Lovell_1795" "m_Waiblinger_Briten-in-Rom_1828" "m_Wezel_Belphegor_1776" "m_Wieland_Agathon_1794" "m_Wieland_Aristipp_1801" "m_Wieland_Der-goldene-Spiegel_1772" "m_Wieland_Peregrinus_1788" "w_Ehrmann_Nina_1788" "w_Fischer_Guenstling_1808" "w_Fischer_Honigmonathe_1802" "w_Fischer_Margarethe_1812" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Naubert_Hermann-von-Unna_1788" "w_Schlegel_Florentin_1801"
"entweder" 0.0089063056644104 0.00840081992002419 0.00217627856365615 0 0.0283290577440627 0.0114254702295091 0.00922219967906745 0.00986825874574431 0.0126345580431597 0.0109247828699405 0 0.000934361130576968 0.00403144527313042 0.0160711415867574 0.0186237079802589 0.00339385711861531 0.00900864010482781 0.00620814353227847 0.00636618283677107 0.00933358222885944 0.0151299282589235 0.0149553562406276 0.0202378543112582 0.00748306955513151 0.0147033320012366 0.00394339907855908 0.012950012950013 0.0119592701428279 0.0131416406024128 0.00651578993093263 0 0.00944842974365683 0.00721068091598418 0.00681777331523524 0.00889284126278346 0 0.0193298969072165 0.0185866696405338 0.030411838499314 0.0188262257510027 0.0149623603123393 0.0113913380265646 0.0120794829981277 0.00895014767743668 0.0131846109221317 0.00610193278721035 0.00953561552398207 0.00797465509616709 0.00225603772095069 0.00393286597775964 0.0077205348059875 0.00201535702049618 0.00629128656810318 0.00875120329045244 0.00837361549880105 0.00897827258035554
"hätt" 0.000742192138700867 0 0.00217627856365615 0 0 0 0.0279300904566043 0.000822354895478693 0.00252691160863193 0 0.0569313976658127 0.000934361130576968 0.00806289054626083 0 0 0 0.00245690184677122 0 0.0212206094559036 0.00933358222885944 0.0208036513560198 0.0230393325869129 0.0178569302746396 0.014966139110263 0.0162113660526455 0.00131446635951969 0 0 0.00262832812048256 0 0 0 0.00341558569704514 0 0.0114336530521502 0.0237680240849311 0 0 0.00276471259084673 0.00163706310878284 0 0 0.00603974149906384 0 0.0316430662131161 0 0 0 0 0 0.00499564016858015 0 0 0.00175024065809049 0 0
"setzten" 0.00371096069350433 0.00672065593601936 0 0.00464295663478503 0.00472150962401045 0.00285636755737728 0.00395237129102891 0.00657883916382954 0 0.00546239143497023 0 0.00373744452230787 0 0.00857127551293727 0.00186237079802589 0.00678771423723061 0.00491380369354244 0.00232805382460442 0.0127323656735421 0.00933358222885944 0.00252165470982058 0.00323359053851408 0.00238092403661861 0.00374153477756576 0.00301606810281776 0.00262893271903939 0.012950012950013 0.00341693432652224 0.0131416406024128 0.0108596498848877 0 0.0145360457594721 0.00189754760946952 0.00123959514822459 0.00317601473670838 0.00264089156499234 0.00966494845360825 0.0061955565468446 0.000691178147711682 0.00409265777195711 0.00654603263664843 0 0 0 0 0.00457644959040776 0.00953561552398207 0.00507478051574269 0.00451207544190139 0.00294964948331973 0.00408734195611103 0 0 0.00875120329045244 0.00152247554523655 0.00718261806428443
"nötig" 0.0022265764161026 0.00336032796800968 0.0130576713819369 0.0232147831739252 0.0299028942853995 0.0314200431311501 0.0192348736163407 0.00575648426835085 0.0176883812604235 0.00273119571748511 0 0.00654052791403878 0 0.0139283227085231 0.00744948319210355 0.0192318570054867 0.0163793456451415 0.00543212559074366 0.00424412189118071 0 0.00882579148437205 0.0117217657021136 0.00476184807323722 0.00748306955513151 0.00490111066707886 0.025632094010634 0 0.0148067154149297 0.0105133124819302 0.0173754398158203 0 0.00581441830378882 0.00417460474083295 0.0142553442045828 0.00762243536810011 0.00264089156499234 0.0118127147766323 0.0377928949357521 0.0411250997888451 0.0204632888597855 0.0299247206246785 0.00227826760531292 0 0.00298338255914556 0.0131846109221317 0 0.00238390388099552 0.00507478051574269 0.00676811316285208 0.0157314639110386 0.0158952187182096 0.00403071404099236 0.00629128656810318 0.0271287302004026 0.0258820842690214 0.00179565451607111
"worden" 0.0616019475121719 0.0201619678080581 0.0130576713819369 0.0185718265391401 0.0582319520294622 0.00714091889344321 0.0666633291086876 0.0246706468643608 0.037903674129479 0.00819358715245535 0.0284656988329063 0.0775519738378883 0.048377343277565 0.0685702041034982 0.0391097867585436 0.032807285479948 0.0294828221612547 0.0279366458952531 0.00636618283677107 0.00933358222885944 0.0132386872265581 0.0101049704328565 0.015476006238021 0.014966139110263 0.00867119579560107 0.0354905917070317 0.012950012950013 0.0313218979931206 0.0525665624096512 0.00434385995395508 0.0033425811411572 0.116288366075776 0.0390894807550721 0.0402868423172992 0.00571682652607508 0.0290498072149158 0.0558419243986254 0.0805422351089798 0.0442354014535476 0.0753049030040108 0.0663954738860055 0.0250609436584421 0.0422781904934469 0.00596676511829112 0.0184584552909844 0.00305096639360517 0.00238390388099552 0.0137744042570159 0.0248164149304576 0.00393286597775964 0.0322445865426537 0.0181382131844656 0.0125825731362064 0.0603833027041218 0.0677501617630267 0.0323217812892799
"inzwischen" 0.011132882080513 0 0 0.00464295663478503 0.0377720769920836 0 0.00342538845222505 0.000822354895478693 0.00252691160863193 0 0 0 0 0 0.00558711239407766 0 0.000818967282257074 0 0 0 0.00441289574218602 0.00727557871165669 0.00714277210985583 0.00374153477756576 0.00339307661566998 0 0 0.00398642338094262 0 0 0 0.0138092434714984 0.00113852856568171 0.00495838059289836 0 0.00264089156499234 0.00322164948453608 0.0130106687483737 0.00345589073855841 0.00818531554391422 0.00748118015616964 0 0 0 0 0 0 0.000724968645106099 0 0 0 0 0 0 0 0
"übrigen" 0.0118750742192139 0.00588057394401694 0.0108813928182807 0.00928591326957006 0.0188860384960418 0.00428455133606593 0.025295176262585 0.0263153566553182 0.0151614696517916 0.00819358715245535 0 0.00654052791403878 0.0120943358193913 0.0428563775646863 0.00372474159605177 0.00791899994343571 0.00737070554031366 0.0450090406090189 0.0233426704014939 0.0186671644577189 0.00378248206473088 0.00525458462508539 0.00714277210985583 0.00374153477756576 0.00226205107711332 0.00525786543807878 0.012950012950013 0.00968131392514636 0.042053249927721 0.0108596498848877 0.0066851622823144 0.0152628480474457 0.0155598903976501 0.00929696361168442 0.0419233945245506 0.0105635662599694 0.0493986254295533 0.0315973383889075 0.0328309620163049 0.0491118932634853 0.0196380979099453 0.0113913380265646 0.00603974149906384 0.00596676511829112 0.0105476887377054 0.00610193278721035 0.0119195194049776 0.0036248432255305 0.00676811316285208 0.0127818144277188 0.0145327713995059 0.0141074991434733 0.0251651462724127 0.00700096263236195 0.0106573288166559 0.01616089064464
"kommt" 0.0363674147963425 0.0109210658960315 0.00870511425462459 0 0.0535104424054518 0.0142818377868864 0.0160729765835176 0.0238482919688821 0.0530651437812705 0.0109247828699405 0 0.0205559448726933 0.0201572263656521 0.00214281887823432 0.0186237079802589 0.0384637140109735 0.0212931493386839 0.00155203588306962 0 0.0373343289154377 0.0170211692912889 0.0105091692501708 0.0202378543112582 0.0299322782205261 0.025636578873951 0.0348333585272719 0 0.0506845258434133 0.0210266249638605 0.028235089700708 0.0133703245646288 0.00145360457594721 0.0360534045799209 0.0254117005386041 0.0133392618941752 0.0448951566048698 0.00751718213058419 0.00743466785621352 0.0276471259084673 0.015552099533437 0.0130920652732969 0.00227826760531292 0.00603974149906384 0.0895014767743668 0.0632861324262321 0.0106783823776181 0.0190712310479641 0.058722460253594 0.00676811316285208 0.0157314639110386 0.0245240517366662 0.00201535702049618 0 0.00962632361949768 0.0197921820880752 0.0107739270964266
"habt" 0.0141016506353165 0.00252024597600726 0.00217627856365615 0 0.0912825193975354 0 0.00368887987162698 0 0.0101076464345277 0.0163871743049107 0 0.00560616678346181 0.00403144527313042 0.0139283227085231 0.00372474159605177 0.10634085638328 0.022112116620941 0.000776017941534808 0.00636618283677107 0 0.00315206838727573 0.00444618699045687 0.00119046201830931 0.014966139110263 0.00527811917993108 0.0184025290332757 0.012950012950013 0.00797284676188524 0.00262832812048256 0.00217192997697754 0.0133703245646288 0.0247112777911025 0.067552694897115 0.00123959514822459 0.00190560884202503 0.0290498072149158 0.0128865979381443 0.00185866696405338 0.00380147981241425 0.00409265777195711 0.00467573759760602 0 0.0301987074953192 0.0208836779140189 0.00263692218442634 0.00152548319680259 0.00476780776199104 0.0028998745804244 0.00338405658142604 0.00196643298887982 0.00681223659351838 0.00604607106148854 0 0.00525072197427146 0.0266433220416397 0.00179565451607111
"itzt" 0 0.0168016398400484 0 0 0 0 0 0.00411177447739346 0 0 0.0996299459151722 0 0.048377343277565 0 0.0856690567091908 0 0 0.0186244305968354 0 0 0 0 0 0 0 0 0.012950012950013 0 0 0 0 0 0 0 0.0825763831544178 0 0.039733676975945 0 0.00691178147711682 0.0188262257510027 0 0 0 0 0 0.00152548319680259 0 0 0 0 0.000908298212469118 0 0 0 0 0
"nase" 0.0103906899418121 0.00252024597600726 0.00217627856365615 0 0.00472150962401045 0 0.0102761653566752 0.00493412937287216 0.00252691160863193 0.0191183700223958 0 0.00747488904461574 0.0161257810925217 0.00535704719558579 0 0.0022625714124102 0.000818967282257074 0.000776017941534808 0.0424412189118071 0 0.0107170325167375 0.00808397634628521 0.0119046201830931 0.00748306955513151 0.00678615323133996 0.0144591299547166 0 0.0125287591972482 0 0.00651578993093263 0 0.0138092434714984 0.00986724756924151 0.00185939272233688 0.000635202947341676 0.0290498072149158 0.0107388316151203 0.00185866696405338 0.0058750142555493 0.00245559466317427 0.00187029503904241 0.00455653521062584 0 0.00298338255914556 0 0 0.00238390388099552 0.000724968645106099 0.00225603772095069 0 0.000454149106234559 0 0 0.00175024065809049 0 0
"großen" 0.0630863317895737 0.0504049195201452 0.0174102285092492 0 0.0409197500747572 0.0342764106885274 0.0569141465908163 0.111840265785102 0.0176883812604235 0.0409679357622767 0.0284656988329063 0.0224246671338472 0.048377343277565 0.128569132694059 0.0260731911723624 0.0757961423157418 0 0.0558732917905062 0.0572956455309396 0.130670151204032 0.0453897847767705 0.0650760095875959 0.070237259080249 0.0598645564410521 0.0505191407221975 0 0.0388500388500388 0.022779562176815 0.0341682655662733 0.0217192997697754 0.0768793662466156 0.0276184869429969 0.0121443047006049 0.065078745281791 0.0514514387346757 0.0369724819098928 0.0665807560137457 0.0576186758856548 0.0794854869868434 0.148154211344847 0.0813578341983448 0.029617478869068 0.0664371564897022 0.0328172081506012 0 0.044239012707275 0.0381424620959283 0.0239239652885013 0.0349685846747358 0.0668587216219139 0.0676682168289493 0.022168927225458 0.00629128656810318 0.0297540911875383 0.0373006508582956 0.0682348716107021
"dagegen" 0.0192969956062225 0 0.00870511425462459 0 0.0188860384960418 0.00571273511475457 0.00711426832385203 0.0156247430140952 0.0101076464345277 0.00273119571748511 0 0.0140154169586545 0.0161257810925217 0.0299994642952804 0.00186237079802589 0.0101815713558459 0.000818967282257074 0.00698416147381327 0.0106103047279518 0.00933358222885944 0.00189124103236544 0.00444618699045687 0.0142855442197117 0.014966139110263 0.00452410215422664 0.00788679815711816 0 0.00626437959862411 0.00525665624096512 0.00217192997697754 0.0066851622823144 0 0.0113852856568171 0.00867716603757213 0.00952804421012514 0.0105635662599694 0.00107388316151203 0.00247822261873784 0.00829413777254018 0.00572972088073995 0.00467573759760602 0.00683480281593876 0.00603974149906384 0.0119335302365822 0.00791076655327901 0.00610193278721035 0.00715171164298655 0.00579974916084879 0.00676811316285208 0.00491608247219955 0.00590393838104927 0.0161228561639694 0.00629128656810318 0.00262536098713573 0.00152247554523655 0.0125695816124978
"tot" 0.0200391877449234 0.0184818038240532 0 0 0 0 0.00368887987162698 0 0.0126345580431597 0.0109247828699405 0.0142328494164532 0.0149497780892315 0.00403144527313042 0.00321422831735148 0 0 0 0.00776017941534808 0 0 0.00504330941964117 0.00323359053851408 0.00476184807323722 0.00374153477756576 0.00603213620563552 0 0.012950012950013 0.00797284676188524 0.00262832812048256 0.00217192997697754 0.0033425811411572 0.00290720915189441 0 0.0111563563340213 0.0165152766308836 0.00264089156499234 0 0.00061955565468446 0 0.000818531554391422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0125695816124978
"kopf" 0.0141016506353165 0.0403239356161161 0.0174102285092492 0.0510725229826353 0.0157383654133682 0.00714091889344321 0.0266126333595946 0.0337165507146264 0.0202152928690554 0.0163871743049107 0 0.0261621116561551 0.0362830074581738 0.0310708737343976 0.0130365955861812 0.0169692855930765 0.0229310839031981 0.0240565561875791 0.029708853238265 0.00933358222885944 0.0397160616796742 0.0392072852794833 0.0535707908239188 0.0561230216634864 0.029029655489621 0.109100707840135 0.0777000777000777 0.0261964965033372 0.0341682655662733 0.00868771990791017 0.0033425811411572 0.0319793006708385 0.0409870283645417 0.0297502835573902 0.0374769738931589 0.0607405059948239 0.0332903780068729 0.014869335712427 0.0255735914653322 0.0180076941966113 0.0196380979099453 0.100243774633768 0.00603974149906384 0.0179002953548734 0.00527384436885268 0.0381370799200647 0.0357585582149328 0.0420481814161538 0.029328490372359 0.0137650309221587 0.0526812963232088 0.00604607106148854 0.0188738597043095 0.0157521659228144 0.0098960910440376 0.0251391632249955
"wein" 0.0126172663579147 0.010080983904029 0.00870511425462459 0.0185718265391401 0.00157383654133682 0 0.00816823400145974 0.00822354895478693 0.0101076464345277 0.0273119571748511 0 0.029899556178463 0 0.00428563775646863 0.00372474159605177 0.0101815713558459 0.00655173825805659 0.00620814353227847 0.00424412189118071 0.0373343289154377 0.0144995145814684 0.00565878344239965 0.015476006238021 0.0261907434429603 0.0113102553855666 0.0532358875605476 0 0.00797284676188524 0.00525665624096512 0.0217192997697754 0.0066851622823144 0.0690462173574922 0.0208730237041647 0.00433858301878606 0.00952804421012514 0.015845349389954 0 0.00495644523747568 0.00207353444313505 0.00572972088073995 0.00467573759760602 0.00227826760531292 0 0.00895014767743668 0 0.00457644959040776 0.0143034232859731 0 0.00225603772095069 0.00688251546107937 0.00681223659351838 0 0 0.00612584230331671 0.0098960910440376 0.00897827258035554
"seht" 0.00593753710960694 0.00168016398400484 0 0 0.0299028942853995 0.00285636755737728 0.00474284554923469 0 0 0.00273119571748511 0 0.0158841392198085 0.0161257810925217 0.00107140943911716 0.00186237079802589 0.0565642853102551 0.000818967282257074 0.000776017941534808 0.00212206094559036 0 0.00189124103236544 0.00282939172119982 0.00357138605492792 0.00374153477756576 0.00263905958996554 0.00460063225831893 0 0.0022779562176815 0 0 0 0 0.0246681189231038 0.00185939272233688 0.00127040589468335 0.00792267469497702 0.00107388316151203 0 0.000345589073855841 0 0 0.00683480281593876 0.0241589659962554 0 0.0131846109221317 0.00152548319680259 0.00476780776199104 0 0.00112801886047535 0.00294964948331973 0.00136244731870368 0 0 0 0.0114185665892742 0.0107739270964266
"kopfe" 0.011132882080513 0.0117611478880339 0.0195865070729053 0 0.00157383654133682 0 0.0155459937447137 0.00493412937287216 0.0101076464345277 0.00273119571748511 0 0.00654052791403878 0.00806289054626083 0.0117855038302887 0 0.00678771423723061 0 0.0170723947137658 0.0233426704014939 0 0.0245861334207507 0.0117217657021136 0.027380626421114 0 0.0109332468727144 0.00262893271903939 0.0518000518000518 0.00455591243536299 0.00525665624096512 0.00434385995395508 0 0.0116288366075776 0.00986724756924151 0.00371878544467377 0.0139744648415169 0.0105635662599694 0.0236254295532646 0.00061955565468446 0.00656619240326098 0.00572972088073995 0.0102866227147332 0.00455653521062584 0 0.00596676511829112 0.00791076655327901 0.00305096639360517 0.00715171164298655 0.00507478051574269 0.00112801886047535 0.00294964948331973 0.00499564016858015 0 0 0.00175024065809049 0.00152247554523655 0.00359130903214222
"euch" 0.0742192138700867 0.0378036896401089 0.0174102285092492 0.0139288699043551 0.879774626607281 0.019994572901641 0.0152825023253118 0.00328941958191477 0.0454844089553747 0.0518927186322172 0.0142328494164532 0.0794206960990423 0.112880467647652 0.0514276530776236 0.0502840115466989 0.8869279936648 0.116293354080504 0.00232805382460442 0.0148544266191325 0.0466679111442972 0.0252165470982058 0.0262729231254269 0.030952012476042 0.0935383694391439 0.0297836725153254 0.166279994479241 0.0518000518000518 0.0506845258434133 0.00525665624096512 0.0195473697927979 0.033425811411572 0.17152533996177 0.463381126232457 0.00867716603757213 0.0127040589468335 0.108276554164686 0.0440292096219931 0.0291191157701696 0.0279927149823231 0.0376524515020054 0.0168326553513817 0.0227826760531292 0.102675605484085 0.0566842686237656 0.0711968989795111 0.0213567647552362 0.0619815009058835 0.0108745296765915 0.0282004715118837 0.0147482474165987 0.0367860776049993 0.0120921421229771 0 0.0743852279688457 0.318958626727058 0.0287304722571377
"hoch" 0.00964849780311127 0.00504049195201452 0.0217627856365615 0.0232147831739252 0.00472150962401045 0.00856910267213185 0.00606030264624433 0.0180918077005312 0.00252691160863193 0.0191183700223958 0.0142328494164532 0.0168185003503854 0.00806289054626083 0.00964268495205443 0.00558711239407766 0.00339385711861531 0.00818967282257074 0.00388008970767404 0.0190985485103132 0 0.0151299282589235 0.00889237398091373 0.0190473922929489 0.0299322782205261 0.0245055533353943 0.00920126451663786 0.012950012950013 0.00797284676188524 0.0105133124819302 0.0217192997697754 0 0.00944842974365683 0.00948773804734761 0.0161147369269197 0.0114336530521502 0.00792267469497702 0.00644329896907216 0.00433688958279122 0.00933090499410771 0.0073667839895228 0.00748118015616964 0.00683480281593876 0.00603974149906384 0.00596676511829112 0.00263692218442634 0.00457644959040776 0.00715171164298655 0.00724968645106099 0.00338405658142604 0.00688251546107937 0.00726638569975294 0.0100767851024809 0 0.0105014439485429 0.0167472309976021 0.0107739270964266
"dadurch" 0.0200391877449234 0.0126012298800363 0.00217627856365615 0.0185718265391401 0.0487889327814413 0.00428455133606593 0.0492728954281604 0.0156247430140952 0.00758073482589579 0.0163871743049107 0 0.0130810558280776 0 0.0353565114908662 0.0279355619703883 0.0237569998303071 0.0786208590966791 0.0543212559074366 0.0127323656735421 0.0373343289154377 0.0308902701953022 0.0226351337695986 0.0297615504577326 0.0261907434429603 0.0169653830783499 0.00920126451663786 0.0259000259000259 0.0267659855577576 0.0262832812048256 0.0304070196776856 0.0200554868469432 0.00654122059176242 0.00948773804734761 0.0117761539081336 0.0336657562091088 0.00264089156499234 0.0236254295532646 0.0520426749934947 0.0511471829306645 0.0335597937300483 0.0523682610931875 0.00911307042125168 0.00603974149906384 0.0208836779140189 0.0369169105819687 0.018305798361631 0.0190712310479641 0.0260988712238196 0.0124082074652288 0.0353957937998368 0.0272489463740735 0.0120921421229771 0.0125825731362064 0.0201277675680406 0.0228371331785483 0.00897827258035554
"also" 0.0341408383802399 0.0302429517120871 0.0544069640914037 0.157860525582691 0.0582319520294622 0.0457018809180365 0.125158424215915 0.0608542622654233 0.0277960276949512 0.0546239143497023 0 0.00840925017519271 0.048377343277565 0.154282959232871 0.0893937983052426 0.0395949997171786 0.107284713975677 0.105538440048734 0.0742721330956625 0.0653350756020161 0.0245861334207507 0.0424408758179974 0.0369043225675885 0.0374153477756576 0.0109332468727144 0.0499497216617484 0.012950012950013 0.0939656939793617 0.0814781717349594 0.0825333391251466 0.0802219473877728 0.131551214123222 0.0762814139006748 0.0526827937995451 0.045099409261259 0.0633813975598162 0.0612113402061856 0.127008909210314 0.120264997701833 0.099042318081362 0.100060784588769 0.0478436197115713 0.0301987074953192 0.0328172081506012 0.023732299659837 0.0427135295104724 0.0143034232859731 0.0224740279982891 0.0609130184656687 0.0806237525440727 0.0558603400668507 0.0201535702049618 0 0.0743852279688457 0.0517641685380429 0.050278326449991
"herrn" 0.0103906899418121 0.0210020498000605 0.0478781284004353 0.0650013928869904 0.00157383654133682 0.00571273511475457 0.267180299273554 0.0156247430140952 0.035376762520847 0.0355055443273065 0 0.0504555010511563 0.00806289054626083 0.073927251299084 0.139677809851942 0.0599581424288704 0.099914008435363 0.0341447894275316 0.190985485103132 0 0.0157603419363787 0.0165721515098847 0.0238092403661861 0.0187076738878288 0.0229975192839854 0.0545503539200673 0.0647500647500648 0.0250575183944965 0.0630798748915815 0.0456105295165284 0 0.148267666746615 0.0724863186817357 0.123339717248347 0.0323953503144255 0.0554587228648392 0.0526202749140893 0.0167280026764804 0.00483824703398177 0.0261930097405255 0.0158975078318605 0.00455653521062584 0 0.02685044303231 0.100203043008201 0.0167803151648285 0.0119195194049776 0.0152243415472281 0.12859415009419 0.0147482474165987 0.0935547158843191 0.00403071404099236 0 0.113765642775882 0.0784074905796826 0.0233435087089244
"solange" 0.000742192138700867 0.00588057394401694 0 0.00928591326957006 0.0110168557893577 0 0.00948569109846938 0 0.00252691160863193 0 0 0.0028030833917309 0 0.0171425510258745 0 0 0 0.00543212559074366 0 0 0.00504330941964117 0.0020209940865713 0.00595231009154653 0.00374153477756576 0.0018850425642611 0 0 0.0102508029795667 0.0183982968433779 0.00434385995395508 0 0.0167164526233929 0 0.00681777331523524 0.00381121768405005 0 0 0.00061955565468446 0 0.00163706310878284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00538696354821332
"leib" 0.00964849780311127 0.00588057394401694 0.00217627856365615 0.0139288699043551 0.00157383654133682 0 0.00342538845222505 0.000822354895478693 0.00758073482589579 0.0109247828699405 0 0.00467180565288484 0.00806289054626083 0.0107140943911716 0.0204860787782848 0.0011312857062051 0.0319397240080259 0.00155203588306962 0.00212206094559036 0.00933358222885944 0.00504330941964117 0.00606298225971391 0.015476006238021 0.0112246043326973 0.00414709364137442 0.0203742285725553 0 0.00455591243536299 0.00262832812048256 0.0173754398158203 0.0100277434234716 0.0152628480474457 0.0113852856568171 0.00371878544467377 0 0.00792267469497702 0.00644329896907216 0.0105324461296358 0.00691178147711682 0.000818531554391422 0.00748118015616964 0.0113913380265646 0 0.00298338255914556 0.00263692218442634 0.00457644959040776 0.00715171164298655 0.0028998745804244 0 0.00393286597775964 0.00590393838104927 0 0 0.000875120329045244 0 0.00359130903214222
"gute" 0.0400783754898468 0.042004099600121 0.0348204570184984 0.0789302627913455 0.0204598750373786 0.0228509404590183 0.0537522495579931 0.0287824213417542 0.0328498509122151 0.0273119571748511 0.0426985482493595 0.0112123335669236 0.145132029832695 0.0621417474687952 0.0931185399012943 0.0407262854233837 0.0679742844273371 0.0131923050060917 0.0466853408029879 0.00933358222885944 0.0264773744531161 0.0472912616257685 0.0249997023844954 0.0299322782205261 0.0309146980538821 0.0663805511557446 0.0259000259000259 0.0210710950135538 0.0157699687228954 0.0347508796316407 0.0467961359762008 0.0661390082055978 0.0440231045396929 0.0247919029644918 0.0203264943149336 0.0422542650398775 0.0354381443298969 0.0359342279716987 0.0494192375613853 0.0597528034705738 0.0346004582222846 0.0660697605540747 0.0301987074953192 0.0387839732688923 0.015821533106558 0.00915289918081552 0.0143034232859731 0.0500228365123208 0.0428647166980632 0.0904559174884718 0.112174829239936 0.0261996412664504 0.0188738597043095 0.0402555351360812 0.0319719864499676 0.0520739809660621
"hundert" 0.00519534497090607 0.0042004099600121 0.0108813928182807 0.00464295663478503 0.00472150962401045 0 0.0086952168402636 0.0205588723869673 0.00252691160863193 0.0163871743049107 0 0.00373744452230787 0.00806289054626083 0.0107140943911716 0.00931185399012944 0.0169692855930765 0.0147414110806273 0.00388008970767404 0.0318309141838554 0 0.0113474461941926 0.00404198817314261 0.0119046201830931 0.0112246043326973 0.0037700851285222 0.0210314617523151 0 0.00911182487072599 0.00788498436144768 0 0 0.00218040686392081 0.00607215235030247 0.0185939272233688 0.0114336530521502 0.0316906987799081 0.00644329896907216 0.0061955565468446 0.00898531592025186 0.0139150364246542 0.00187029503904241 0.00683480281593876 0 0.0119335302365822 0.00527384436885268 0.00152548319680259 0.00238390388099552 0.0036248432255305 0.00789613202332743 0.0088489484499592 0.0163493678244441 0.00403071404099236 0.0125825731362064 0.00525072197427146 0.00532866440832794 0
"alsdann" 0 0 0 0 0.0125906923306945 0 0.00895870825966552 0.010690613641223 0.00252691160863193 0 0 0 0.00806289054626083 0.00321422831735148 0.00372474159605177 0.00565642853102551 0.0032758691290283 0.0147443408891614 0.00212206094559036 0 0.00441289574218602 0.00444618699045687 0.00357138605492792 0 0.0018850425642611 0.00591509861783862 0.012950012950013 0 0.00788498436144768 0.00217192997697754 0 0.000726802287973603 0.0151803808757562 0.00247919029644918 0 0.00264089156499234 0.0225515463917526 0.00495644523747568 0.00103676722156752 0.00654825243513137 0.000935147519521204 0 0 0 0 0.00610193278721035 0.00238390388099552 0.000724968645106099 0 0.000983216494439911 0.00227074553117279 0 0 0.000875120329045244 0.00152247554523655 0.00718261806428443
"eher" 0.0044531528322052 0.0126012298800363 0.00652883569096844 0.0278577398087102 0.0188860384960418 0.0185663891229523 0.0189713821969388 0.0139800332231378 0.0126345580431597 0.00546239143497023 0 0.00467180565288484 0 0.00428563775646863 0.0130365955861812 0.0124441427682561 0.00982760738708489 0.0124162870645569 0.029708853238265 0 0.0132386872265581 0.0206141396830273 0.0142855442197117 0.014966139110263 0.0109332468727144 0.00722956497735832 0.0259000259000259 0.0130982482516686 0.00788498436144768 0.0130315798618653 0.0033425811411572 0.0254380800790761 0.011764795178711 0.00681777331523524 0.00698723242075843 0.00792267469497702 0.0150343642611684 0.0179671139858493 0.0255735914653322 0.0180076941966113 0.0289895731051573 0.0227826760531292 0.00603974149906384 0.00298338255914556 0 0.0152548319680259 0.0119195194049776 0.0166742788374403 0.00338405658142604 0.00688251546107937 0.0104454294433949 0.0100767851024809 0.00629128656810318 0.0166272862518596 0.0129410421345107 0.01616089064464
"not" 0.0192969956062225 0.00504049195201452 0.0043525571273123 0 0.00472150962401045 0 0.0147555194865079 0.00493412937287216 0.00505382321726386 0.00819358715245535 0.0284656988329063 0.00747488904461574 0.0282201169119129 0.0149997321476402 0.0297979327684142 0.00339385711861531 0.0155603783628844 0.00388008970767404 0.00848824378236143 0 0.0107170325167375 0.00485038580777113 0.00238092403661861 0.0187076738878288 0.00490111066707886 0.025632094010634 0 0.00398642338094262 0.00788498436144768 0 0.0033425811411572 0.00799482516770963 0.0144213618319684 0.00309898787056147 0.00381121768405005 0.00792267469497702 0.00751718213058419 0.00185866696405338 0.00725737055097266 0.0073667839895228 0.00561088511712723 0.00683480281593876 0.00603974149906384 0.00895014767743668 0.015821533106558 0.0106783823776181 0.00953561552398207 0.00507478051574269 0.0169202829071302 0.00983216494439911 0.00181659642493824 0 0 0.00350048131618097 0.00228371331785483 0.0197521996767822
