"m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Clauren_Liebe-und-Irrtum_1827" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Heinse_Ardinghello_1787" "m_Hunold_Adalie_1702" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Miller_Siegwart_1776" "m_Paul_Feldprediger_1809" "m_Paul_Hesperus_1795" "m_Paul_Siebenkaes_1796" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Sade_Geschichte-der-Justine_1797" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Schnabel_Wunderliche-Fata_1731" "m_Sterne_Tristram-Shandy_1759" "m_Waiblinger_Briten-in-Rom_1828" "m_Walpole_Otranto_1764" "m_Wieland_Agathon_1794" "w_Fischer_Gustav_1801" "w_Fischer_Vierzehn-Tage_1801" "w_Huber_Ellen-Percy_1822" "w_Huber_Seldorf_1795" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"durch" 0.217616842531441 0.386428709823255 0.158868335146899 0.27559889760441 0.196072664529475 0.443402021555816 0.245832945339417 0.171907059280208 0.291532113383567 0.331847229015008 0.239381326003571 0.127418593676262 0.222100731223946 0.287461978139519 0.19769022232882 0.150056323369287 0.170920362698804 0.116199228859663 0.203760052162573 0.397135174652739 0.201836714098294 0.199689372087863 0.333893582700703 0.291166506110167 0.375659100681165 0.324341856316558 0.305451603115202 0.247663926745027
"doch" 0.227738556137554 0.173300897720178 0.176278563656148 0.149515191412919 0.223522837563601 0.386441056570056 0.283080361299935 0.310541784506183 0.18388948690348 0.170167702089304 0.173481055080235 0.127418593676262 0.179389052142418 0.330915532974563 0.216587081816134 0.221322627365007 0.196992960398621 0.269370939629219 0.163008041730059 0.154269358016431 0.307800988999899 0.192293469417942 0.258316319048854 0.133135614318032 0.0746792188101111 0.145953835342451 0.188125821786184 0.333342258159522
"meine" 0.0506085680305676 0.153925642074444 0.367791077257889 0.079220735748636 0.109800692136506 0.0994024683084827 0.417171058757799 0.166865796544719 0.282561894510226 0.0949867220688512 0.113213285945218 0.608777725342142 0.275063213285041 0.103620015375873 0.193329408600978 0.38830731033445 0.231177032938382 0.126762795119632 0.320582482069115 0.130726243138421 0.590372388737511 0.421566452185489 0.772692919425613 0.124476387370517 0.952725791486569 0.677514099861254 0.345908769090725 0.594393424188064
"einer" 0.225208127736026 0.382123097457536 0.226332970620239 0.215346507035025 0.222542474240954 0.276986653264087 0.182512338206537 0.121494431925309 0.152493720846789 0.264346026523526 0.257405331726193 0.134497404436055 0.175402628761475 0.254036166727947 0.228942720711685 0.172000493221341 0.180770010718735 0.221834891459357 0.143990436861552 0.497503190711622 0.26743364618024 0.229272982767547 0.278620658537411 0.221892690530053 0.228563669691552 0.291907670684902 0.218468696267826 0.132533668906798
"über" 0.263164553758951 0.226044649200233 0.174102285092492 0.43627193912277 0.244110467339196 0.16194784162618 0.243970574541391 0.158295649894386 0.210800143523502 0.333868223101579 0.345835609802806 0.12033978291647 0.158887446183284 0.284119396998362 0.181700571993401 0.179942192786847 0.252614502158232 0.224475783024349 0.268963268854597 0.216844479139561 0.136239782016349 0.199689372087863 0.25944433790933 0.258694405056989 0.221774649799724 0.248662089842694 0.264994437139678 0.167340491043937
"vor" 0.285938409372707 0.255107532668834 0.272034820457018 0.360398558405766 0.216660294305069 0.521583738202937 0.271906136511779 0.269707556348714 0.363293864370291 0.32820943965918 0.291200342456109 0.278433223218499 0.185083942686622 0.113647758799345 0.490591544382182 0.513284582444246 0.173817317998783 0.285216289019173 0.209193653553575 0.133204465757159 0.227066303360581 0.244064788107389 0.279748677397886 0.278177665688896 0.138043404467175 0.118925347316071 0.153737230706989 0.145920908190313
"mein" 0.0910954224550216 0.172224494628749 0.352557127312296 0.111578501054417 0.0970559689420899 0.111688166638745 0.396684979979514 0.274244692810655 0.273591675636886 0.147532568319705 0.0985687812955881 0.460122699386503 0.325747739128454 0.100277434234716 0.362674341698828 0.382873515894894 0.857498768793998 0.118840120424655 0.33416648554662 0.078064012490242 0.469270360278535 0.399378744175727 0.512120562655808 0.140712437897107 0.495598452103465 0.418040614808008 0.212400121371498 0.345390773514686
"ihre" 0.270755838963536 0.254031129577404 0.269858541893362 0.210883366992848 0.20881738772389 0.308259339922935 0.108017506285501 0.181485458477639 0.0762468604233943 0.20209940865713 0.165032302397756 0.377536573855592 0.392947447550058 0.200554868469432 0.175159351401638 0.109720849260272 0.11993394941916 0.139967252944594 0.597696153010215 0.257735152348736 0.343122413967101 0.17010576140818 0.397062638887322 0.508729583166463 0.506913485256512 0.48110708686956 0.210377263072722 0.682749203459263
"denn" 0.151825704091703 0.122709952422983 0.319912948857454 0.257746337435703 0.106859602168564 0.278103534930474 0.0782195735170872 0.226856823097049 0.264621456763545 0.239689898667356 0.233748824215252 0.151014629542237 0.158887446183284 0.207240030751746 0.375029980594379 0.392487152211032 0.278687099858049 0.340675011884012 0.0543360139100196 0.0799226794542954 0.141285699868806 0.177501664078101 0.189507168559858 0.134218017686471 0.133517391205956 0.176586121772348 0.175988671993527 0.1793890063991
"sagte" 0.263164553758951 0.0215280618285936 0.219804134929271 0.286756747709851 0.0480378028097213 0.188753001619478 0.10429276468945 0.447664130911511 0.121097954790097 0.19927001693593 0.219667569744453 0.613496932515337 0.330873140618237 0.066851622823144 0.202051036056661 0.112228754386222 0.586923143775891 0.190144192679449 0.274396870245599 0.0675315663606062 0.327984660409729 0.199689372087863 0.200787357164612 0.168854925476528 0.212722623277286 0.255869686649729 0.0748457570547183 0.10709791426812
"diese" 0.28087755256965 0.279864803771716 0.161044613710555 0.119388996128226 0.0892130623609109 0.218908806611939 0.18996182139864 0.0746106884852518 0.116612845353427 0.212608577907301 0.152077548284622 0.136857008022652 0.307524089387002 0.197212287328275 0.219494290968028 0.198542489137636 0.159332541498885 0.187503301114456 0.274396870245599 0.365537836263832 0.136239782016349 0.214481177427705 0.270724526514083 0.205656640003464 0.214985629907896 0.304520965097212 0.31152017801153 0.257034994243487
"haben" 0.0784432804473797 0.187294137908764 0.145810663764962 0.0702944556642826 0.21273884101448 0.139610208298431 0.236521091349288 0.155270892253092 0.139038392536778 0.144703176598505 0.139122794171487 0.153374233128834 0.223809198387207 0.120332921081659 0.200597431480714 0.150474307556945 0.242764854138301 0.208630433634395 0.220060856335579 0.366157391918516 0.297709153294984 0.318023814806597 0.160178678187499 0.116899563791443 0.27834981556496 0.286501973079626 0.269040153737231 0.147259632118664
"oder" 0.0860345656519649 0.226044649200233 0.106637649619151 0.105999576001696 0.20881738772389 0.102753113307645 0.290529844492038 0.194088615316364 0.560638679583782 0.314466679870495 0.398217876434176 0.210004719207173 0.149775621312558 0.300832302704148 0.214406674952213 0.251835473064054 0.486688490396593 0.198066867374426 0.130406433384047 0.343233832695191 0.0857806034917752 0.103542637378892 0.0936255654194538 0.142877244633985 0.0859942519631583 0.162170928158279 0.222514412865379 0.0937106749846047
"hat" 0.111338849667249 0.136703192611569 0.14145810663765 0.0524418954955759 0.361754066056881 0.0837661249790585 0.201136046186796 0.238955853662225 0.125583064226767 0.114388265299936 0.112650035766386 0.198206701274186 0.230073577985831 0.157101313634388 0.148267666746615 0.0953003947860652 0.199889915698601 0.150530819204563 0.187459247989567 0.182149362477231 0.151377535573721 0.207085274757784 0.0721932070704222 0.0627793953694784 0.257982755889475 0.183793718579383 0.167897238798422 0.132533668906798
"uns" 0.111338849667249 0.0710426040343588 0.20892274211099 0.109346931033329 0.25391410056567 0.0413246216563355 0.268181394915728 0.135105841311132 0.107642626480086 0.121259645194278 0.141939045065647 0.158093440302029 0.280188614774824 0.173814219340174 0.0588709853258618 0.489877467935388 0.110663692459225 0.221834891459357 0.146707237557053 0.243485372290993 0.232112221213039 0.236668885437468 0.155666602745598 0.0660266054747962 0.185566543709973 0.16036902895652 0.35400020228583 0.243647754959972
"mehr" 0.179660416508515 0.13347398333728 0.137105549510337 0.162904611539449 0.170583218140643 0.175350421622829 0.340813856038737 0.269203430075165 0.287047003946896 0.200482613387873 0.235438574751747 0.127418593676262 0.209571972026698 0.254036166727947 0.145360457594721 0.157162054559476 0.166864625278832 0.219193999894364 0.130406433384047 0.197638253844343 0.307800988999899 0.221877080097626 0.182739055397006 0.182926169266239 0.169725497295707 0.174784222570589 0.186102963487408 0.212857104607888
"seiner" 0.253042840152838 0.186217734817334 0.23721436343852 0.141704696339109 0.195092301206827 0.291506114927123 0.100568023093398 0.197113372957658 0.0672766415500538 0.196036426397416 0.171791304543739 0.125058990089665 0.154901022802342 0.160443894775546 0.204231442920582 0.138143774021029 0.16860279845882 0.0633813975598162 0.258096066072593 0.327125385673395 0.105964274901605 0.0887508320390504 0.187251130838908 0.272765648846699 0.140306411097785 0.138746238535416 0.182057246889855 0.216873276392942
"alle" 0.207495128925327 0.152849238983014 0.073993471164309 0.28117782265713 0.250973010597728 0.120623219969844 0.227209237359158 0.174427690647953 0.0941872981700753 0.222713548340158 0.197700812770008 0.158093440302029 0.203877081482494 0.210582611892904 0.150448073610536 0.22278557202181 0.158173759378893 0.142608144509586 0.100521625733536 0.225518258305144 0.222020385508124 0.221877080097626 0.111673867187059 0.162360505265892 0.248930729367037 0.309926662702488 0.246788712450693 0.191437521754264
"dieser" 0.141703990485589 0.260489548125982 0.154515778019587 0.130546846233668 0.0970559689420899 0.186519238286704 0.186237079802589 0.0993128758891527 0.0807319698600646 0.17744328080096 0.135743293098496 0.125058990089665 0.259687008815691 0.137045826787445 0.227489116135738 0.206066204515483 0.181928792838727 0.195425975809433 0.2771136709411 0.311016938651599 0.121102028458977 0.110938540048813 0.198531319443661 0.216480673687857 0.185566543709973 0.212624105807521 0.252857287347021 0.108436638196471
"werden" 0.131582276879476 0.209898602828787 0.134929270946681 0.0747575957064593 0.153917041655638 0.149662143295918 0.249557686935469 0.159808028715033 0.121097954790097 0.126918428636678 0.132927042204336 0.153374233128834 0.321191826693091 0.10696259651703 0.178793362841506 0.155908101996501 0.220747993858455 0.108276554164686 0.143990436861552 0.232333370506673 0.247249974770411 0.281044301456993 0.0992656597218305 0.0963338997910961 0.212722623277286 0.219831702614556 0.283200161828664 0.332003534231171
"nun" 0.129051848477947 0.244343501754537 0.211099020674646 0.20084130189795 0.104898875523269 0.352934606578433 0.193686562994692 0.381623589076592 0.165949049156799 0.0654802084049102 0.125604789879521 0.155733836715432 0.143511241713934 0.22729551759869 0.231123127575606 0.164476777843494 0.183087574958718 0.24824380710928 0.0489024125190176 0.0749662342168197 0.327984660409729 0.414170549515568 0.216579621211267 0.217563077056296 0.126728371314128 0.0955006576932086 0.0728228987559422 0.329326086374468
"wieder" 0.184721273311572 0.10010548750296 0.134929270946681 0.438503509143858 0.19019048459359 0.263584073267437 0.139677809851942 0.447160004637962 0.156978830283459 0.13944859197342 0.154893799178781 0.252477583765927 0.126426570081323 0.150416151352074 0.22603551155979 0.157998022934792 0.152959239838929 0.113558337294671 0.100521625733536 0.16108447021796 0.297709153294984 0.266252496117151 0.107161791745158 0.182926169266239 0.131254384575347 0.0504531776492423 0.0728228987559422 0.190098797825912
"habe" 0.189782130114628 0.138855998794429 0.16974972796518 0.0937259408857101 0.108820328813858 0.0469090299882727 0.23093397895521 0.174427690647953 0.125583064226767 0.101049704328565 0.103638032905075 0.24067956583294 0.201599125264812 0.0902496908112444 0.159169701066219 0.114736659512171 0.168023407398824 0.0977129879047166 0.266246468159096 0.128248020519683 0.17156120698355 0.244064788107389 0.127466131233714 0.0443785381060106 0.187829550340582 0.25406778744797 0.16385152220087 0.172695386757343
"selbst" 0.134112705281004 0.156078448257303 0.165397170837867 0.0814523057697243 0.260776643824201 0.0234545149941364 0.119191731073657 0.110403653907231 0.00897021887334051 0.00485038580777113 0.0016897505364958 0.146295422369042 0.115036788992916 0.327572951833406 0.117741970651724 0.121424406514702 0.14426837393899 0.0897903132097396 0.13855683547055 0.364918280609147 0.227066303360581 0.118334442718734 0.136490282117517 0.178596555792482 0.153884450881441 0.142350036938934 0.42277738444422 0.188760073897561
"alles" 0.26569498216048 0.0753482164000775 0.0914036996735582 0.238777992256452 0.257835553856259 0.0837661249790585 0.182512338206537 0.218286676446716 0.112127735916756 0.143086381329248 0.126168040058353 0.0849457291175083 0.165721314836329 0.344285857539192 0.130097609547275 0.154863141527356 0.134998116979055 0.195425975809433 0.0869376222560313 0.181529806822547 0.252295892622868 0.310627912136676 0.084601414535651 0.132053210949592 0.174251510556926 0.167576625763555 0.175988671993527 0.140566012476907
"zum" 0.212555985728384 0.147467223525866 0.163220892274211 0.14728362139183 0.19411193788418 0.0938180599765455 0.173200484216407 0.119982053104662 0.224255471833513 0.179464274887532 0.172354554722571 0.169891458235017 0.10649445317661 0.133703245646288 0.16135010793014 0.190391797478301 0.131521770619079 0.16901706015951 0.149424038252554 0.111520017843203 0.0857806034917752 0.125730345388655 0.125210093512764 0.139630034528667 0.108624318269253 0.127934843324864 0.0991200566400324 0.155291975688773
"ihnen" 0.116399706470305 0.158231254440163 0.143634385201306 0.169599321602714 0.0490181661323687 0.137376444965656 0.219759754167055 0.168378175365366 0.0627915321133836 0.0711389918473099 0.0839242766459578 0.13921661160925 0.236337957584455 0.0367683925527292 0.135912027851064 0.163013833186691 0.0921231785393551 0.155812602334548 0.22277765703108 0.124530686591577 0.141285699868806 0.207085274757784 0.135362263257042 0.127723597475835 0.244404716105818 0.216227904211038 0.125417214524123 0.301212883879086
"sehr" 0.129051848477947 0.1668424791716 0.134929270946681 0.165136181560537 0.0431359861964844 0.176467303289217 0.271906136511779 0.21627017135252 0.125583064226767 0.0662886060395387 0.0630840200291764 0.13921661160925 0.111050365611973 0.116990339940502 0.198417024616794 0.2183967380514 0.116457603059185 0.0686631806898009 0.0869376222560313 0.17781247289444 0.222020385508124 0.229272982767547 0.170330847931777 0.0703562189485534 0.135780397836566 0.200010811395211 0.319611611206635 0.0870170553428472
"sind" 0.0683215668412662 0.109793115325827 0.14145810663765 0.0758733807170034 0.288226816858328 0.0256882783269113 0.201136046186796 0.132081083669838 0.134553283100108 0.139044393156106 0.128984290952512 0.0849457291175083 0.230073577985831 0.177156800481332 0.0835822631169643 0.067086462119138 0.166285234218836 0.229757566154334 0.228211258422082 0.170377805038227 0.0756887677868604 0.147918053398417 0.0496328298609153 0.0476257482113284 0.217248636538505 0.181991819377624 0.127440072822899 0.1793890063991
"wird" 0.0860345656519649 0.146390820434436 0.0935799782372144 0.0647155306115618 0.136270501847985 0.0859998883118334 0.221622124965081 0.129056326028544 0.112127735916756 0.142682182511934 0.125041539700689 0.217083529966966 0.266520877468735 0.140388407928602 0.122829586667539 0.0873586952205598 0.191778440858658 0.129403686684625 0.149424038252554 0.125769797900945 0.111010192754062 0.110938540048813 0.0496328298609153 0.0627793953694784 0.183303537079364 0.218029803412797 0.123394356225346 0.329326086374468
"ohne" 0.129051848477947 0.157154851348733 0.0914036996735582 0.145052051370742 0.180386851367117 0.132908918300106 0.182512338206537 0.0857014665033298 0.201829924650161 0.155212345848676 0.147008296675134 0.132137800849457 0.13667737306089 0.210582611892904 0.0581441830378882 0.0978082999120143 0.153538630898925 0.147889927639571 0.0950880243425342 0.18896447467876 0.151377535573721 0.125730345388655 0.184995093117957 0.128806000844275 0.095046278485596 0.118925347316071 0.202285829877617 0.109775362124823
"schon" 0.189782130114628 0.204516587371639 0.1240478781284 0.218693862066657 0.174504671431232 0.121740101636232 0.117329360275631 0.267186924980969 0.165949049156799 0.170571900906618 0.179676807047386 0.127418593676262 0.0916877377616802 0.177156800481332 0.122102784379565 0.117662548825778 0.0927025695993511 0.229757566154334 0.0516192132145186 0.0873573473105089 0.17156120698355 0.244064788107389 0.0924975465589785 0.12014677389676 0.0746792188101111 0.0900949600879327 0.0343885910791949 0.166001767115585
"kann" 0.0986867076596068 0.0990290844115304 0.0957562568008705 0.0379366903585017 0.239208650725959 0 0.275630878107831 0.229377454464794 0.156978830283459 0.143086381329248 0.150387797748126 0.0778669183577159 0.211849928244379 0.203897449610589 0.106113134044146 0.000417984187658181 0.183087574958718 0.108276554164686 0.209193653553575 0.129487131829052 0.186698960540922 0.266252496117151 0.0744492447913729 0.0443785381060106 0.165199484034488 0.165774726561796 0.210377263072722 0.249002650673378
"nichts" 0.156886560894759 0.0764246194915072 0.154515778019587 0.111578501054417 0.157838494946227 0.112805048305132 0.184374709004563 0.238955853662225 0.237710800143523 0.192398637041588 0.211218817061974 0.106182161396885 0.165721314836329 0.187184543904803 0.131551214123222 0.120797430233214 0.189460876618674 0.139967252944594 0.122256031297544 0.176573361585071 0.136239782016349 0.199689372087863 0.0699371693494715 0.0616969920010391 0.149358437620222 0.156765230553003 0.14766865581066 0.0830008835577927
"unter" 0.129051848477947 0.177606510085897 0.0826985854189336 0.146167836381286 0.210778114369185 0.15748031496063 0.10429276468945 0.0715859308439578 0.206315034086832 0.246965477379013 0.241071076540067 0.11090136857008 0.0922572268161006 0.133703245646288 0.167164526233929 0.191436757947447 0.0915437874793592 0.105635662599694 0.100521625733536 0.203833810391187 0.0655969320819457 0.0665631240292878 0.0936255654194538 0.189420589476874 0.104098305008034 0.108113952105519 0.0970971983412562 0.0950493989129562
